algorithm,alpha,decay,eta,iterations,max_bound_iterations,num_topics,offset,passes,random_seed_value,perplexity,include_additions,include_context,include_message,include_removals
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,35.1538543096,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,2,35.2890884526,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,3,34.9881787562,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,4,35.3163440619,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,5,35.2721712451,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,6,35.2450285803,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,7,35.1626927756,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,8,35.3689498811,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,9,35.0338602515,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,10,35.1836653875,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,11,35.1681038706,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,12,35.0356332523,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,13,35.3336088102,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,14,35.2377291824,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,15,35.0826068799,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,16,34.9894192745,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,17,35.2392678948,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,18,35.0788055379,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,19,35.0510734826,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,20,35.5176940689,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,21,35.2211025741,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,22,35.3282930824,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,23,35.1331103918,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,24,35.2302719798,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,25,35.0747209951,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,26,35.3059798655,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,27,35.225339347,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,28,35.2901569775,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,29,35.1478278864,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,30,35.1534659955,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,31,35.1768607169,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,32,35.0574091891,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,33,35.2803069457,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,34,35.3247699483,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,35,35.4228710606,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,36,35.0441212367,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,37,35.0863129921,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,38,34.9931511747,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,39,35.1457602554,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,40,35.4247918207,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,41,35.1974420539,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,42,35.3981976834,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,43,34.9667081638,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,44,35.3021885554,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,45,35.1536877127,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,46,35.0715657647,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,47,35.1933162996,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,48,35.3867521109,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,49,35.2248196037,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,50,35.4016874043,True,True,False,True
