sha,issues,change_type,name,additions,removals,context,message
6fbf3663b55def1f75fa3bed4690bf9562146921,1581,M,math/src/test/java/org/apache/mahout/math/TestSparseRowMatrix.java,4,5,26,2
697a8d7493be7f6f7d2dc670ce66a1a3db641900,539,M,core/src/main/java/org/apache/mahout/vectorizer/encoders/CachingValueEncoder.java,3,1,7,7
697a8d7493be7f6f7d2dc670ce66a1a3db641900,539,M,core/src/main/java/org/apache/mahout/vectorizer/encoders/ConstantValueEncoder.java,5,0,4,7
697a8d7493be7f6f7d2dc670ce66a1a3db641900,539,M,core/src/main/java/org/apache/mahout/vectorizer/encoders/ContinuousValueEncoder.java,10,1,10,7
697a8d7493be7f6f7d2dc670ce66a1a3db641900,539,A,core/src/test/java/org/apache/mahout/vectorizer/encoders/ConstantValueEncoderTest.java,74,0,0,7
697a8d7493be7f6f7d2dc670ce66a1a3db641900,539,M,core/src/test/java/org/apache/mahout/vectorizer/encoders/ContinuousValueEncoderTest.java,9,0,12,7
fd355fe7b249b552160eba3ce72aee3a09ee08e8,984,M,core/src/main/java/org/apache/mahout/clustering/classify/ClusterClassificationDriver.java,4,4,18,5
fd355fe7b249b552160eba3ce72aee3a09ee08e8,984,D,core/src/main/java/org/apache/mahout/clustering/fuzzykmeans/FuzzyKMeansClusterMapper.java,0,73,0,5
fd355fe7b249b552160eba3ce72aee3a09ee08e8,984,M,core/src/main/java/org/apache/mahout/clustering/fuzzykmeans/FuzzyKMeansDriver.java,14,83,50,5
fd355fe7b249b552160eba3ce72aee3a09ee08e8,984,M,core/src/test/java/org/apache/mahout/clustering/fuzzykmeans/TestFuzzyKmeansClustering.java,4,127,23,5
fd355fe7b249b552160eba3ce72aee3a09ee08e8,984,M,integration/src/test/java/org/apache/mahout/clustering/TestClusterEvaluator.java,4,3,10,5
fd355fe7b249b552160eba3ce72aee3a09ee08e8,984,M,integration/src/test/java/org/apache/mahout/clustering/cdbw/TestCDbwEvaluator.java,4,3,10,5
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,M,utils/src/main/java/org/apache/mahout/utils/nlp/collocations/llr/CollocCombiner.java,45,42,13,4
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,M,utils/src/main/java/org/apache/mahout/utils/nlp/collocations/llr/CollocDriver.java,146,58,111,4
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,M,utils/src/main/java/org/apache/mahout/utils/nlp/collocations/llr/CollocMapper.java,114,14,38,4
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,M,utils/src/main/java/org/apache/mahout/utils/nlp/collocations/llr/CollocReducer.java,34,11,32,4
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,M,utils/src/main/java/org/apache/mahout/utils/nlp/collocations/llr/Gram.java,62,46,82,4
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,M,utils/src/main/java/org/apache/mahout/utils/nlp/collocations/llr/LLRReducer.java,32,12,65,4
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,D,utils/src/main/java/org/apache/mahout/utils/nlp/collocations/llr/NGramCollector.java,0,179,0,4
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,M,utils/src/main/java/org/apache/mahout/utils/vectors/text/DictionaryVectorizer.java,44,26,120,4
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,M,utils/src/main/java/org/apache/mahout/utils/vectors/text/term/TFPartialVectorReducer.java,31,6,30,4
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,M,utils/src/main/java/org/apache/mahout/utils/vectors/text/term/TermCountReducer.java,13,2,22,4
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,A,utils/src/test/java/org/apache/mahout/utils/nlp/collocations/llr/CollocMapperTest.java,186,0,0,4
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,M,utils/src/test/java/org/apache/mahout/utils/nlp/collocations/llr/CollocReducerTest.java,5,2,18,4
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,M,utils/src/test/java/org/apache/mahout/utils/nlp/collocations/llr/GramTest.java,2,2,6,4
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,M,utils/src/test/java/org/apache/mahout/utils/nlp/collocations/llr/LLRReducerTest.java,4,4,13,4
1c2d22d06acbd0a975311b36ceb8bd24bf28d952,285,D,utils/src/test/java/org/apache/mahout/utils/nlp/collocations/llr/NGramCollectorTest.java,0,118,0,4
