algorithm,alpha,decay,eta,iterations,max_bound_iterations,num_topics,offset,passes,random_seed_value,perplexity,include_additions,include_context,include_message,include_removals
batch,auto,0.5,auto,1000,1000,100,1.0,1,1,82.778306731,True,True,False,True
batch,auto,0.5,auto,1000,1000,200,1.0,1,1,82.4364104987,True,True,False,True
batch,auto,0.5,auto,1000,1000,500,1.0,1,1,83.7500296591,True,True,False,True
batch,auto,0.5,0.01,1000,1000,100,1.0,1,1,81.6735398184,True,True,False,True
batch,auto,0.5,0.005,1000,1000,200,1.0,1,1,81.7783311334,True,True,False,True
batch,auto,0.5,0.002,1000,1000,500,1.0,1,1,83.5823359684,True,True,False,True
batch,auto,0.5,0.02,1000,1000,100,1.0,1,1,82.0143699629,True,True,False,True
batch,auto,0.5,0.01,1000,1000,200,1.0,1,1,82.2088247931,True,True,False,True
batch,auto,0.5,0.004,1000,1000,500,1.0,1,1,83.4174989244,True,True,False,True
batch,auto,0.5,0.05,1000,1000,100,1.0,1,1,83.1330816716,True,True,False,True
batch,auto,0.5,0.025,1000,1000,200,1.0,1,1,82.976488737,True,True,False,True
batch,auto,0.5,0.01,1000,1000,500,1.0,1,1,83.7486020862,True,True,False,True
batch,0.01,0.5,auto,1000,1000,100,1.0,1,1,82.7786774515,True,True,False,True
batch,0.005,0.5,auto,1000,1000,200,1.0,1,1,82.437695468,True,True,False,True
batch,0.002,0.5,auto,1000,1000,500,1.0,1,1,83.7525801024,True,True,False,True
batch,0.01,0.5,0.01,1000,1000,100,1.0,1,1,81.6737879044,True,True,False,True
batch,0.005,0.5,0.005,1000,1000,200,1.0,1,1,81.7791668141,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,83.5848519647,True,True,False,True
batch,0.01,0.5,0.02,1000,1000,100,1.0,1,1,82.0146676426,True,True,False,True
batch,0.005,0.5,0.01,1000,1000,200,1.0,1,1,82.2101382655,True,True,False,True
batch,0.002,0.5,0.004,1000,1000,500,1.0,1,1,83.4197815638,True,True,False,True
batch,0.01,0.5,0.05,1000,1000,100,1.0,1,1,83.1335319929,True,True,False,True
batch,0.005,0.5,0.025,1000,1000,200,1.0,1,1,82.977639117,True,True,False,True
batch,0.002,0.5,0.01,1000,1000,500,1.0,1,1,83.750548258,True,True,False,True
batch,0.02,0.5,auto,1000,1000,100,1.0,1,1,82.7661664283,True,True,False,True
batch,0.01,0.5,auto,1000,1000,200,1.0,1,1,82.4281003445,True,True,False,True
batch,0.004,0.5,auto,1000,1000,500,1.0,1,1,83.7188375774,True,True,False,True
batch,0.02,0.5,0.01,1000,1000,100,1.0,1,1,81.6600011551,True,True,False,True
batch,0.01,0.5,0.005,1000,1000,200,1.0,1,1,81.7687397211,True,True,False,True
batch,0.004,0.5,0.002,1000,1000,500,1.0,1,1,83.5499204432,True,True,False,True
batch,0.02,0.5,0.02,1000,1000,100,1.0,1,1,82.0013272692,True,True,False,True
batch,0.01,0.5,0.01,1000,1000,200,1.0,1,1,82.1898790386,True,True,False,True
batch,0.004,0.5,0.004,1000,1000,500,1.0,1,1,83.4054456433,True,True,False,True
batch,0.02,0.5,0.05,1000,1000,100,1.0,1,1,83.1403316537,True,True,False,True
batch,0.01,0.5,0.025,1000,1000,200,1.0,1,1,82.9725695578,True,True,False,True
batch,0.004,0.5,0.01,1000,1000,500,1.0,1,1,83.7364645136,True,True,False,True
batch,0.05,0.5,auto,1000,1000,100,1.0,1,1,82.7818639245,True,True,False,True
batch,0.025,0.5,auto,1000,1000,200,1.0,1,1,82.6868852601,True,True,False,True
batch,0.01,0.5,auto,1000,1000,500,1.0,1,1,83.7107783964,True,True,False,True
batch,0.05,0.5,0.01,1000,1000,100,1.0,1,1,81.6768813051,True,True,False,True
batch,0.025,0.5,0.005,1000,1000,200,1.0,1,1,82.0234180639,True,True,False,True
batch,0.01,0.5,0.002,1000,1000,500,1.0,1,1,83.5423299165,True,True,False,True
batch,0.05,0.5,0.02,1000,1000,100,1.0,1,1,81.9865233827,True,True,False,True
batch,0.025,0.5,0.01,1000,1000,200,1.0,1,1,82.1844463701,True,True,False,True
batch,0.01,0.5,0.004,1000,1000,500,1.0,1,1,83.4002672696,True,True,False,True
batch,0.05,0.5,0.05,1000,1000,100,1.0,1,1,83.1191531199,True,True,False,True
batch,0.025,0.5,0.025,1000,1000,200,1.0,1,1,82.9621637633,True,True,False,True
batch,0.01,0.5,0.01,1000,1000,500,1.0,1,1,83.7056935423,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,80.3818287351,True,True,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,79.9279556627,True,False,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,82.5697591331,True,False,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,79.956203169,True,True,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,82.80706199,True,True,False,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,79.7608608097,True,False,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,82.232510033,True,False,False,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,84.6469576012,False,True,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,87.7428770698,False,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,84.3963318818,False,False,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,87.4552652115,False,False,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,88.503859793,False,True,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,88.053526755,False,True,False,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,122.706988916,False,False,True,False
