metadata,unique_words,total_words
src/c/src/winport.c,194,672
src/c/src/winport.h,151,347
src/c/src/zk_adaptor.h,285,876
src/c/src/zk_hashtable.c,156,1024
src/c/src/zk_hashtable.h,106,247
src/c/src/zk_log.c,134,442
src/c/src/zookeeper.c,869,11109
src/c/tests/CollectionUtil.h,142,545
src/c/tests/CppAssertHelper.h,59,107
src/c/tests/LibCMocks.cc,176,831
src/c/tests/LibCMocks.h,206,858
src/c/tests/LibCSymTable.cc,99,249
src/c/tests/LibCSymTable.h,131,373
src/c/tests/MocksBase.cc,59,84
src/c/tests/MocksBase.h,54,76
src/c/tests/PthreadMocks.cc,83,396
src/c/tests/PthreadMocks.h,149,1244
src/c/tests/TestClient.cc,374,3687
src/c/tests/TestClientRetry.cc,128,322
src/c/tests/TestDriver.cc,166,469
src/c/tests/TestMulti.cc,216,1525
src/c/tests/TestOperations.cc,305,1792
src/c/tests/TestReadOnlyClient.cc,99,223
src/c/tests/TestReconfig.cc,275,1359
src/c/tests/TestReconfigServer.cc,130,895
src/c/tests/TestWatchers.cc,184,2364
src/c/tests/TestZookeeperClose.cc,177,1809
src/c/tests/TestZookeeperInit.cc,178,852
src/c/tests/ThreadingUtil.cc,87,184
src/c/tests/ThreadingUtil.h,118,505
src/c/tests/Util.cc,71,113
src/c/tests/Util.h,132,320
src/c/tests/Vector.h,63,92
src/c/tests/WatchUtil.h,102,257
src/c/tests/ZKMocks.cc,248,1419
src/c/tests/ZKMocks.h,277,1151
src/c/tests/ZooKeeperQuorumServer.cc,123,499
src/c/tests/ZooKeeperQuorumServer.h,76,182
src/c/tests/quorum.cfg,13,18
src/c/tests/wrappers-mt.opt,6,12
src/c/tests/wrappers.opt,11,16
src/c/tests/zkServer.sh,134,377
src/c/zookeeper-vs2013.sln,29,152
src/c/zookeeper.sln,27,104
src/c/zookeeper.vcproj,155,610
src/c/zookeeper.vcxproj,120,939
src/c/zookeeper.vcxproj.filters,67,319
src/contrib/build-contrib.xml,168,867
src/contrib/build.xml,76,178
src/contrib/fatjar/README.txt,11,18
src/contrib/fatjar/build.xml,99,286
src/contrib/fatjar/conf/mainClasses,34,91
src/contrib/fatjar/src/java/org/apache/zookeeper/util/FatJarMain.java,117,312
src/contrib/huebrowser/README,133,233
src/contrib/huebrowser/zkui/Makefile,53,73
src/contrib/huebrowser/zkui/setup.py,89,146
src/contrib/huebrowser/zkui/src/zkui/__init__.py,41,58
src/contrib/huebrowser/zkui/src/zkui/forms.py,59,105
src/contrib/huebrowser/zkui/src/zkui/models.py,41,58
src/contrib/huebrowser/zkui/src/zkui/rest.py,138,634
src/contrib/huebrowser/zkui/src/zkui/settings.py,60,84
src/contrib/huebrowser/zkui/src/zkui/static/bootstrap.js,61,94
src/contrib/huebrowser/zkui/src/zkui/static/css/zkui.css,77,128
src/contrib/huebrowser/zkui/src/zkui/static/help/index.html,60,86
src/contrib/huebrowser/zkui/src/zkui/static/js/Source/Zkui/Zkui.js,69,104
src/contrib/huebrowser/zkui/src/zkui/static/js/package.yml,49,74
src/contrib/huebrowser/zkui/src/zkui/stats.py,117,354
src/contrib/huebrowser/zkui/src/zkui/templates/clients.mako,68,110
src/contrib/huebrowser/zkui/src/zkui/templates/create.mako,65,98
src/contrib/huebrowser/zkui/src/zkui/templates/edit.mako,67,100
src/contrib/huebrowser/zkui/src/zkui/templates/index.mako,76,116
src/contrib/huebrowser/zkui/src/zkui/templates/shared_components.mako,97,175
src/contrib/huebrowser/zkui/src/zkui/templates/tree.mako,112,243
src/contrib/huebrowser/zkui/src/zkui/templates/view.mako,103,248
src/contrib/huebrowser/zkui/src/zkui/urls.py,61,108
src/contrib/huebrowser/zkui/src/zkui/utils.py,53,85
src/contrib/huebrowser/zkui/src/zkui/views.py,114,458
src/contrib/huebrowser/zkui/src/zkui/windmilltests.py,59,85
src/contrib/loggraph/README.txt,161,307
src/contrib/loggraph/bin/loggraph-dev.sh,75,126
src/contrib/loggraph/bin/loggraph.sh,63,104
src/contrib/loggraph/build.xml,90,237
src/contrib/loggraph/ivy.xml,79,166
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterException.java,46,68
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterOp.java,66,141
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/FilterParser.java,94,271
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/JsonGenerator.java,131,538
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JEntry.java,53,104
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/Log4JSource.java,161,812
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogEntry.java,60,106
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogIterator.java,51,77
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogServer.java,83,208
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSkipList.java,74,215
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/LogSource.java,61,104
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MeasureThroughput.java,81,265
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/MergedLogSource.java,132,583
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/RandomAccessFileReader.java,117,527
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TransactionEntry.java,59,147
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/TxnLogSource.java,167,984
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/AndOp.java,51,92
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/Arg.java,49,89
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/EqualsOp.java,59,106
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/GreaterThanOp.java,67,162
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/LessThanOp.java,65,158
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NotOp.java,54,98
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/NumberArg.java,48,76
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/OrOp.java,51,92
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/StringArg.java,49,81
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/SymbolArg.java,50,81
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/filterops/XorOp.java,53,97
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/FileLoader.java,69,160
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Fs.java,77,184
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/GraphData.java,83,218
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/JsonServlet.java,88,240
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/NumEvents.java,83,226
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/StaticContent.java,77,167
src/contrib/loggraph/src/java/org/apache/zookeeper/graph/servlets/Throughput.java,104,266
src/contrib/loggraph/web/org/apache/zookeeper/graph/log4j.properties,25,65
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/date.format.js,136,314
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/g.bar.js,96,912
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/g.dot.js,91,397
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/g.line.js,120,667
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/g.pie.js,109,532
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/g.raphael.js,135,1310
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/loggraph.css,96,228
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/loggraph.js,172,756
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/loggraph.log.js,74,162
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/loggraph.server.js,184,824
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/loggraph.session.js,146,486
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/loggraph.stats.js,92,154
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/loggraph.ui.js,180,1115
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/main.html,92,214
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/raphael.js,494,6921
src/contrib/loggraph/web/org/apache/zookeeper/graph/resources/yui-min.js,230,1169
src/contrib/monitoring/JMX-RESOURCES,60,99
src/contrib/monitoring/README,104,189
src/contrib/monitoring/cacti/README,116,216
src/contrib/monitoring/check_zookeeper.py,209,860
src/contrib/monitoring/ganglia/README,98,170
src/contrib/monitoring/ganglia/modpython.conf,57,82
src/contrib/monitoring/ganglia/zookeeper.pyconf,86,151
src/contrib/monitoring/ganglia/zookeeper_ganglia.py,171,595
src/contrib/monitoring/nagios/README.txt,115,267
src/contrib/monitoring/nagios/hostgroups.cfg,52,73
src/contrib/monitoring/nagios/services.cfg,66,191
src/contrib/monitoring/nagios/zookeeper.cfg,62,114
src/contrib/monitoring/test.py,156,698
src/contrib/rest/NOTICE.txt,21,27
src/contrib/rest/README.txt,87,232
src/contrib/rest/SPEC.txt,422,1026
src/contrib/rest/build.xml,159,728
src/contrib/rest/conf/keys/README,16,21
src/contrib/rest/conf/log4j.properties,79,266
src/contrib/rest/conf/rest.properties,104,184
src/contrib/rest/ivy.xml,82,191
src/contrib/rest/rest.sh,99,197
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/RestMain.java,143,426
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/ZooKeeperService.java,141,609
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Credentials.java,58,102
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/Endpoint.java,64,153
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPort.java,57,108
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/HostPortSet.java,62,140
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/cfg/RestCfg.java,84,224
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/filters/HTTPBasicAuth.java,90,222
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildren.java,79,195
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZChildrenJSON.java,78,180
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZError.java,58,96
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZPath.java,63,123
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZSession.java,61,107
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/jaxb/ZStat.java,88,226
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/JAXBContextResolver.java,98,214
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/KeeperExceptionMapper.java,89,213
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/RuntimeExceptionMapper.java,74,150
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/SessionsResource.java,120,421
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZErrorWriter.java,86,190
src/contrib/rest/src/java/org/apache/zookeeper/server/jersey/resources/ZNodeResource.java,164,1279
src/contrib/rest/src/python/README.txt,22,30
src/contrib/rest/src/python/demo_master_election.py,103,209
src/contrib/rest/src/python/demo_queue.py,121,202
src/contrib/rest/src/python/test.py,107,436
src/contrib/rest/src/python/zk_dump_tree.py,108,294
src/contrib/rest/src/python/zkrest.py,133,591
src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/Base.java,101,248
src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/CreateTest.java,119,477
src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/DeleteTest.java,115,274
src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/ExistsTest.java,98,228
src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/GetChildrenTest.java,113,513
src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/GetTest.java,105,420
src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/RestTestSuite.java,60,107
src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/RootTest.java,100,211
src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/SessionTest.java,110,416
src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/SetTest.java,132,448
src/contrib/rest/src/test/org/apache/zookeeper/server/jersey/WadlTest.java,72,127
src/contrib/rest/src/test/zkServer.sh,80,202
src/contrib/zkfuse/Makefile.am,7,7
src/contrib/zkfuse/README.txt,102,183
src/contrib/zkfuse/build.xml,71,180
src/contrib/zkfuse/configure.ac,99,201
src/contrib/zkfuse/src/Makefile.am,20,28
src/contrib/zkfuse/src/blockingqueue.h,103,242
src/contrib/zkfuse/src/doxygen.cfg,832,3871
src/contrib/zkfuse/src/event.cc,53,76
src/contrib/zkfuse/src/event.h,214,964
src/contrib/zkfuse/src/log.cc,59,91
src/contrib/zkfuse/src/log.h,93,349
src/contrib/zkfuse/src/log4cxx.properties,56,99
src/contrib/zkfuse/src/mutex.h,92,296
src/contrib/zkfuse/src/thread.cc,64,114
src/contrib/zkfuse/src/thread.h,76,207
src/contrib/zkfuse/src/zkadapter.cc,278,1854
src/contrib/zkfuse/src/zkadapter.h,301,1589
src/contrib/zkfuse/src/zkfuse.cc,778,11237
src/contrib/zkperl/Changes,73,118
src/contrib/zkperl/LICENSE,345,734
src/contrib/zkperl/MANIFEST,22,30
src/contrib/zkperl/Makefile.PL,80,197
src/contrib/zkperl/NOTICE,15,23
src/contrib/zkperl/README,127,280
src/contrib/zkperl/ZooKeeper.pm,623,4040
src/contrib/zkperl/ZooKeeper.xs,353,4987
src/contrib/zkperl/build/check_zk_version.c,55,86
src/contrib/zkperl/build/check_zk_version.h,55,101
src/contrib/zkperl/build.xml,71,180
src/contrib/zkperl/t/10_invalid.t,123,1838
src/contrib/zkperl/t/15_thread.t,83,279
src/contrib/zkperl/t/20_tie.t,128,783
src/contrib/zkperl/t/22_stat_tie.t,136,1023
src/contrib/zkperl/t/24_watch_tie.t,120,659
src/contrib/zkperl/t/30_connect.t,116,508
src/contrib/zkperl/t/35_log.t,83,196
src/contrib/zkperl/t/40_basic.t,122,861
src/contrib/zkperl/t/45_class.t,122,988
src/contrib/zkperl/t/50_access.t,147,1093
src/contrib/zkperl/t/60_watch.t,125,758
src/contrib/zkperl/t/util.pl,77,163
src/contrib/zkperl/typemap,64,104
src/contrib/zkpython/README,237,414
src/contrib/zkpython/build.xml,136,725
src/contrib/zkpython/ivy.xml,74,133
src/contrib/zkpython/src/c/pyzk_docstrings.h,327,2008
src/contrib/zkpython/src/c/zookeeper.c,466,4209
src/contrib/zkpython/src/examples/README,17,20
src/contrib/zkpython/src/examples/watch_znode_for_changes.py,219,546
src/contrib/zkpython/src/packages/deb/zkpython.control/control,59,84
src/contrib/zkpython/src/packages/rpm/spec/zkpython.spec,110,227
src/contrib/zkpython/src/python/setup.py,70,118
src/contrib/zkpython/src/python/zk.py,93,214
src/contrib/zkpython/src/test/acl_test.py,109,404
src/contrib/zkpython/src/test/async_test.py,65,107
src/contrib/zkpython/src/test/callback_test.py,137,503
src/contrib/zkpython/src/test/clientid_test.py,78,136
src/contrib/zkpython/src/test/close_deadlock_test.py,88,126
src/contrib/zkpython/src/test/connection_test.py,133,376
src/contrib/zkpython/src/test/create_test.py,114,317
src/contrib/zkpython/src/test/delete_test.py,92,236
src/contrib/zkpython/src/test/exists_test.py,93,220
src/contrib/zkpython/src/test/get_set_test.py,142,742
src/contrib/zkpython/src/test/run_tests.sh,78,127
src/contrib/zkpython/src/test/zkServer.sh,80,168
src/contrib/zkpython/src/test/zktestbase.py,110,291
src/contrib/zktreeutil/Makefile.am,7,7
src/contrib/zktreeutil/README.txt,150,322
src/contrib/zktreeutil/build.xml,71,180
src/contrib/zktreeutil/configure.ac,68,171
src/contrib/zktreeutil/src/Makefile.am,62,93
src/contrib/zktreeutil/src/SimpleTree.h,94,342
src/contrib/zktreeutil/src/ZkAdaptor.cc,215,1064
src/contrib/zktreeutil/src/ZkAdaptor.h,186,681
src/contrib/zktreeutil/src/ZkTreeUtil.cc,227,1957
src/contrib/zktreeutil/src/ZkTreeUtil.h,173,632
src/contrib/zktreeutil/src/ZkTreeUtilMain.cc,151,598
src/contrib/zktreeutil/tests/zk_sample.xml,74,153
src/contrib/zooinspector/NOTICE.txt,49,70
src/contrib/zooinspector/README.txt,161,468
src/contrib/zooinspector/TODO,61,98
src/contrib/zooinspector/build.xml,144,611
src/contrib/zooinspector/config/defaultConnectionSettings.cfg,54,79
src/contrib/zooinspector/config/defaultNodeViewers.cfg,50,86
src/contrib/zooinspector/ivy.xml,78,179
src/contrib/zooinspector/lib/log4j.properties,19,48
src/contrib/zooinspector/licences/Apache,345,734
src/contrib/zooinspector/src/java/com/nitido/utils/toaster/Toaster.java,162,815
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/ZooInspector.java,94,222
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/BasicDataEncryptionManager.java,56,110
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/encryption/DataEncryptionManager.java,54,94
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/IconResource.java,116,329
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/NodeViewersChangeListener.java,63,117
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/Toolbar.java,87,283
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorAboutDialog.java,94,255
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorConnectionPropertiesDialog.java,152,947
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersDialog.java,207,1959
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorNodeViewersPanel.java,100,439
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorPanel.java,157,903
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/ZooInspectorTreeViewer.java,160,1013
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/about.html,42,107
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerACL.java,125,555
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerData.java,110,430
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/NodeViewerMetaData.java,127,560
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/gui/nodeviewer/ZooInspectorNodeViewer.java,98,301
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/logger/LoggerFactory.java,52,93
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/NodeListener.java,60,103
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/Pair.java,64,164
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManager.java,103,326
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorManagerImpl.java,218,2291
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeManager.java,58,100
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorNodeTreeManager.java,62,115
src/contrib/zooinspector/src/java/org/apache/zookeeper/inspector/manager/ZooInspectorReadOnlyManager.java,71,233
src/contrib/zooinspector/src/java/org/apache/zookeeper/retry/ZooKeeperRetry.java,92,658
src/contrib/zooinspector/zooInspector-dev.sh,49,74
src/contrib/zooinspector/zooInspector.cmd,49,73
src/contrib/zooinspector/zooInspector.sh,49,73
src/docs/forrest.properties,162,399
src/docs/src/documentation/README.txt,26,32
src/docs/src/documentation/TODO.txt,320,860
src/docs/src/documentation/classes/CatalogManager.properties,80,131
src/docs/src/documentation/content/xdocs/index.xml,170,341
src/docs/src/documentation/content/xdocs/javaExample.xml,336,1723
src/docs/src/documentation/content/xdocs/recipes.xml,484,2243
src/docs/src/documentation/content/xdocs/site.xml,130,390
src/docs/src/documentation/content/xdocs/tabs.xml,66,120
src/docs/src/documentation/content/xdocs/zookeeperAdmin.xml,1056,5371
src/docs/src/documentation/content/xdocs/zookeeperHierarchicalQuorums.xml,84,203
src/docs/src/documentation/content/xdocs/zookeeperInternals.xml,532,1775
src/docs/src/documentation/content/xdocs/zookeeperJMX.xml,241,799
src/docs/src/documentation/content/xdocs/zookeeperObservers.xml,226,489
src/docs/src/documentation/content/xdocs/zookeeperOtherInfo.xml,59,143
src/docs/src/documentation/content/xdocs/zookeeperOver.xml,485,1427
src/docs/src/documentation/content/xdocs/zookeeperProgrammers.xml,1166,5943
src/docs/src/documentation/content/xdocs/zookeeperQuotas.xml,117,294
src/docs/src/documentation/content/xdocs/zookeeperStarted.xml,380,1305
src/docs/src/documentation/content/xdocs/zookeeperTutorial.xml,299,1480
src/docs/src/documentation/skinconf.xml,294,1231
src/docs/status.xml,107,213
src/java/OldChangeLog,0,0
src/java/lib/cobertura/README.txt,18,22
src/java/lib/jdiff/zookeeper_3.1.1.xml,540,8274
src/java/lib/jline-2.11.LICENSE.txt,91,117
src/java/lib/log4j-1.2.16.LICENSE.txt,345,733
src/java/main/org/apache/jute/BinaryInputArchive.java,89,255
src/java/main/org/apache/jute/BinaryOutputArchive.java,86,258
src/java/main/org/apache/jute/CsvInputArchive.java,83,356
src/java/main/org/apache/jute/CsvOutputArchive.java,76,301
src/java/main/org/apache/jute/Index.java,62,89
src/java/main/org/apache/jute/InputArchive.java,58,138
src/java/main/org/apache/jute/OutputArchive.java,62,153
src/java/main/org/apache/jute/Record.java,55,81
src/java/main/org/apache/jute/RecordReader.java,85,222
src/java/main/org/apache/jute/RecordWriter.java,87,232
src/java/main/org/apache/jute/Utils.java,95,368
src/java/main/org/apache/jute/XmlInputArchive.java,104,535
src/java/main/org/apache/jute/XmlOutputArchive.java,91,557
src/java/main/org/apache/jute/compiler/CGenerator.java,103,406
src/java/main/org/apache/jute/compiler/CSharpGenerator.java,80,156
src/java/main/org/apache/jute/compiler/CppGenerator.java,96,393
src/java/main/org/apache/jute/compiler/JBoolean.java,60,115
src/java/main/org/apache/jute/compiler/JBuffer.java,83,293
src/java/main/org/apache/jute/compiler/JByte.java,48,67
src/java/main/org/apache/jute/compiler/JCompType.java,77,222
src/java/main/org/apache/jute/compiler/JDouble.java,56,81
src/java/main/org/apache/jute/compiler/JField.java,69,340
src/java/main/org/apache/jute/compiler/JFile.java,86,239
src/java/main/org/apache/jute/compiler/JFloat.java,55,77
src/java/main/org/apache/jute/compiler/JInt.java,49,68
src/java/main/org/apache/jute/compiler/JLong.java,54,77
src/java/main/org/apache/jute/compiler/JMap.java,93,554
src/java/main/org/apache/jute/compiler/JRecord.java,182,2143
src/java/main/org/apache/jute/compiler/JString.java,59,112
src/java/main/org/apache/jute/compiler/JType.java,87,562
src/java/main/org/apache/jute/compiler/JVector.java,95,516
src/java/main/org/apache/jute/compiler/JavaGenerator.java,73,160
src/java/main/org/apache/jute/compiler/generated/package.html,60,93
src/java/main/org/apache/jute/compiler/generated/rcc.jj,125,633
src/java/main/org/apache/jute/compiler/package.html,67,98
src/java/main/org/apache/jute/package.html,584,2159
src/java/main/org/apache/zookeeper/AsyncCallback.java,133,948
src/java/main/org/apache/zookeeper/ClientCnxn.java,492,4279
src/java/main/org/apache/zookeeper/ClientCnxnSocket.java,148,406
src/java/main/org/apache/zookeeper/ClientCnxnSocketNIO.java,235,1027
src/java/main/org/apache/zookeeper/ClientWatchManager.java,71,112
src/java/main/org/apache/zookeeper/CreateMode.java,78,191
src/java/main/org/apache/zookeeper/Environment.java,92,256
src/java/main/org/apache/zookeeper/JLineZNodeCompleter.java,88,204
src/java/main/org/apache/zookeeper/KeeperException.java,245,1404
src/java/main/org/apache/zookeeper/Login.java,262,1104
src/java/main/org/apache/zookeeper/MultiResponse.java,103,474
src/java/main/org/apache/zookeeper/MultiTransactionRecord.java,100,374
src/java/main/org/apache/zookeeper/Op.java,148,788
src/java/main/org/apache/zookeeper/OpResult.java,94,357
src/java/main/org/apache/zookeeper/Quotas.java,64,153
src/java/main/org/apache/zookeeper/ServerAdminClient.java,103,601
src/java/main/org/apache/zookeeper/Shell.java,250,1127
