metadata,unique_words,total_words
tika-batch/src/main/java/org/apache/tika/batch/builders/SimpleLogReporterBuilder.java,73,176
tika-batch/src/main/java/org/apache/tika/batch/builders/StatusReporterBuilder.java,60,107
tika-batch/src/main/java/org/apache/tika/batch/fs/AbstractFSConsumer.java,93,242
tika-batch/src/main/java/org/apache/tika/batch/fs/BasicTikaFSConsumer.java,107,343
tika-batch/src/main/java/org/apache/tika/batch/fs/FSBatchProcessCLI.java,119,497
tika-batch/src/main/java/org/apache/tika/batch/fs/FSConsumersManager.java,54,96
tika-batch/src/main/java/org/apache/tika/batch/fs/FSDirectoryCrawler.java,120,395
tika-batch/src/main/java/org/apache/tika/batch/fs/FSDocumentSelector.java,75,238
tika-batch/src/main/java/org/apache/tika/batch/fs/FSFileResource.java,93,258
tika-batch/src/main/java/org/apache/tika/batch/fs/FSListCrawler.java,83,214
tika-batch/src/main/java/org/apache/tika/batch/fs/FSOutputStreamFactory.java,101,313
tika-batch/src/main/java/org/apache/tika/batch/fs/FSProperties.java,19,35
tika-batch/src/main/java/org/apache/tika/batch/fs/FSUtil.java,124,420
tika-batch/src/main/java/org/apache/tika/batch/fs/RecursiveParserWrapperFSConsumer.java,132,477
tika-batch/src/main/java/org/apache/tika/batch/fs/builders/BasicTikaFSConsumersBuilder.java,130,879
tika-batch/src/main/java/org/apache/tika/batch/fs/builders/FSCrawlerBuilder.java,126,577
tika-batch/src/main/java/org/apache/tika/batch/fs/strawman/StrawManTikaAppDriver.java,169,698
tika-batch/src/main/java/org/apache/tika/util/ClassLoaderUtil.java,63,106
tika-batch/src/main/java/org/apache/tika/util/DurationFormatUtils.java,74,160
tika-batch/src/main/java/org/apache/tika/util/PropsUtil.java,74,196
tika-batch/src/main/java/org/apache/tika/util/TikaExceptionFilter.java,71,160
tika-batch/src/main/java/org/apache/tika/util/XMLDOMUtil.java,86,332
tika-batch/src/main/java/overview.html,77,114
tika-batch/src/main/resources/org/apache/tika/batch/fs/default-tika-batch-config.xml,183,543
tika-batch/src/test/java/org/apache/tika/batch/CommandLineParserBuilderTest.java,71,149
tika-batch/src/test/java/org/apache/tika/batch/fs/BatchDriverTest.java,140,870
tika-batch/src/test/java/org/apache/tika/batch/fs/BatchProcessTest.java,181,1290
tika-batch/src/test/java/org/apache/tika/batch/fs/FSBatchTestBase.java,163,727
tika-batch/src/test/java/org/apache/tika/batch/fs/HandlerBuilderTest.java,94,541
tika-batch/src/test/java/org/apache/tika/batch/fs/OutputStreamFactoryTest.java,82,339
tika-batch/src/test/java/org/apache/tika/batch/fs/StringStreamGobbler.java,70,143
tika-batch/src/test/java/org/apache/tika/batch/fs/strawman/StrawmanTest.java,51,75
tika-batch/src/test/java/org/apache/tika/batch/mock/MockConsumersBuilder.java,69,152
tika-batch/src/test/java/org/apache/tika/batch/mock/MockConsumersManager.java,61,154
tika-batch/src/test/java/org/apache/tika/parser/mock/MockParserFactory.java,48,93
tika-batch/src/test/java/org/apache/tika/util/TikaExceptionFilterTest.java,57,106
tika-batch/src/test/resources/log4j.properties,51,88
tika-batch/src/test/resources/log4j_process.properties,55,93
tika-batch/src/test/resources/test-documents/null_pointer.xml,59,82
tika-batch/src/test/resources/test-input/basic/test0.xml,57,79
tika-batch/src/test/resources/test-input/heavy_heavy_hangs/test0_heavy_hang.xml,60,82
tika-batch/src/test/resources/test-input/heavy_heavy_hangs/test1_heavy_hang.xml,60,82
tika-batch/src/test/resources/test-input/heavy_heavy_hangs/test2_heavy_hang.xml,60,82
tika-batch/src/test/resources/test-input/heavy_heavy_hangs/test3_heavy_hang.xml,60,82
tika-batch/src/test/resources/test-input/heavy_heavy_hangs/test4_heavy_hang.xml,60,82
tika-batch/src/test/resources/test-input/heavy_heavy_hangs/test5_heavy_hang.xml,60,82
tika-batch/src/test/resources/test-input/heavy_heavy_hangs/test6_ok.xml,57,79
tika-batch/src/test/resources/test-input/max_restarts/test0_oom.xml,49,68
tika-batch/src/test/resources/test-input/max_restarts/test1_oom.xml,49,68
tika-batch/src/test/resources/test-input/max_restarts/test2_oom.xml,49,68
tika-batch/src/test/resources/test-input/max_restarts/test3_ok.xml,49,69
tika-batch/src/test/resources/test-input/no_restart/test1_ok.xml,57,79
tika-batch/src/test/resources/test-input/no_restart/test2_norestart.xml,59,85
tika-batch/src/test/resources/test-input/no_restart/test3_ok.xml,57,79
tika-batch/src/test/resources/test-input/noisy_parsers/test0.xml,58,92
tika-batch/src/test/resources/test-input/one_heavy_hang/test0_heavy_hang.xml,60,82
tika-batch/src/test/resources/test-input/one_heavy_hang/test1_ok.xml,57,79
tika-batch/src/test/resources/test-input/one_heavy_hang/test2_ok.xml,57,79
tika-batch/src/test/resources/test-input/one_heavy_hang/test3_ok.xml,57,79
tika-batch/src/test/resources/test-input/one_heavy_hang/test4_ok.xml,57,79
tika-batch/src/test/resources/test-input/oom/test0_sleep.xml,59,80
tika-batch/src/test/resources/test-input/oom/test1_heavy_hang.xml,60,82
tika-batch/src/test/resources/test-input/oom/test2_ok.xml,57,79
tika-batch/src/test/resources/test-input/oom/test3_oom.xml,46,65
tika-batch/src/test/resources/test-input/oom/test4_ok.xml,57,79
tika-batch/src/test/resources/test-input/oom/test5_ok.xml,57,79
tika-batch/src/test/resources/test-input/timeout_after_early_termination/test0_sleep.xml,60,82
tika-batch/src/test/resources/test-input/wait_after_early_termination/test0_sleep.xml,59,80
tika-batch/src/test/resources/tika-batch-config-MockConsumersBuilder.xml,185,499
tika-batch/src/test/resources/tika-batch-config-broken.xml,169,465
tika-batch/src/test/resources/tika-batch-config-test.xml,183,491
tika-bundle/pom.xml,388,1610
tika-bundle/src/main/appended-resources/META-INF/LICENSE,890,3963
tika-bundle/src/test/java/org/apache/tika/bundle/BundleIT.java,177,758
tika-bundle/test-bundles.xml,71,146
tika-core/pom.xml,151,519
tika-core/src/main/appended-resources/META-INF/LICENSE,339,696
tika-core/src/main/java/org/apache/tika/Tika.java,205,1826
tika-core/src/main/java/org/apache/tika/config/LoadErrorHandler.java,98,202
tika-core/src/main/java/org/apache/tika/config/ServiceLoader.java,172,791
tika-core/src/main/java/org/apache/tika/config/TikaActivator.java,91,247
tika-core/src/main/java/org/apache/tika/config/TikaConfig.java,187,1533
tika-core/src/main/java/org/apache/tika/config/package-info.java,48,69
tika-core/src/main/java/org/apache/tika/detect/AutoDetectReader.java,103,362
tika-core/src/main/java/org/apache/tika/detect/CompositeDetector.java,72,189
tika-core/src/main/java/org/apache/tika/detect/DefaultDetector.java,98,275
tika-core/src/main/java/org/apache/tika/detect/Detector.java,86,199
tika-core/src/main/java/org/apache/tika/detect/EmptyDetector.java,60,108
tika-core/src/main/java/org/apache/tika/detect/EncodingDetector.java,83,189
tika-core/src/main/java/org/apache/tika/detect/MagicDetector.java,188,967
tika-core/src/main/java/org/apache/tika/detect/NameDetector.java,148,401
tika-core/src/main/java/org/apache/tika/detect/TextDetector.java,145,349
tika-core/src/main/java/org/apache/tika/detect/TextStatistics.java,113,315
tika-core/src/main/java/org/apache/tika/detect/TypeDetector.java,79,181
tika-core/src/main/java/org/apache/tika/detect/XmlRootExtractor.java,99,260
tika-core/src/main/java/org/apache/tika/detect/package-info.java,49,69
tika-core/src/main/java/org/apache/tika/embedder/Embedder.java,137,322
tika-core/src/main/java/org/apache/tika/embedder/ExternalEmbedder.java,216,1462
tika-core/src/main/java/org/apache/tika/exception/AccessPermissionException.java,60,111
tika-core/src/main/java/org/apache/tika/exception/EncryptedDocumentException.java,50,95
tika-core/src/main/java/org/apache/tika/exception/TikaException.java,47,80
tika-core/src/main/java/org/apache/tika/exception/package-info.java,46,68
tika-core/src/main/java/org/apache/tika/extractor/ContainerExtractor.java,92,195
tika-core/src/main/java/org/apache/tika/extractor/DocumentSelector.java,67,118
tika-core/src/main/java/org/apache/tika/extractor/EmbeddedDocumentExtractor.java,66,139
tika-core/src/main/java/org/apache/tika/extractor/EmbeddedResourceHandler.java,67,126
tika-core/src/main/java/org/apache/tika/extractor/ParserContainerExtractor.java,108,418
tika-core/src/main/java/org/apache/tika/extractor/ParsingEmbeddedDocumentExtractor.java,114,380
tika-core/src/main/java/org/apache/tika/extractor/package-info.java,49,69
tika-core/src/main/java/org/apache/tika/fork/ClassLoaderProxy.java,107,329
tika-core/src/main/java/org/apache/tika/fork/ClassLoaderResource.java,95,245
tika-core/src/main/java/org/apache/tika/fork/ContentHandlerProxy.java,91,418
tika-core/src/main/java/org/apache/tika/fork/ContentHandlerResource.java,85,335
tika-core/src/main/java/org/apache/tika/fork/ForkClient.java,164,693
tika-core/src/main/java/org/apache/tika/fork/ForkObjectInputStream.java,114,325
tika-core/src/main/java/org/apache/tika/fork/ForkParser.java,142,579
tika-core/src/main/java/org/apache/tika/fork/ForkProxy.java,51,84
tika-core/src/main/java/org/apache/tika/fork/ForkResource.java,52,85
tika-core/src/main/java/org/apache/tika/fork/ForkServer.java,169,525
tika-core/src/main/java/org/apache/tika/fork/InputStreamProxy.java,61,157
tika-core/src/main/java/org/apache/tika/fork/InputStreamResource.java,56,116
tika-core/src/main/java/org/apache/tika/fork/MemoryURLConnection.java,54,102
tika-core/src/main/java/org/apache/tika/fork/MemoryURLStreamHandler.java,75,202
tika-core/src/main/java/org/apache/tika/fork/MemoryURLStreamHandlerFactory.java,54,99
tika-core/src/main/java/org/apache/tika/fork/MemoryURLStreamRecord.java,54,79
tika-core/src/main/java/org/apache/tika/fork/MetadataContentHandler.java,62,123
tika-core/src/main/java/org/apache/tika/fork/package-info.java,48,68
tika-core/src/main/java/org/apache/tika/io/CloseShieldInputStream.java,69,130
tika-core/src/main/java/org/apache/tika/io/ClosedInputStream.java,65,103
tika-core/src/main/java/org/apache/tika/io/CountingInputStream.java,115,371
tika-core/src/main/java/org/apache/tika/io/EndianUtils.java,103,703
tika-core/src/main/java/org/apache/tika/io/FilenameUtils.java,129,249
tika-core/src/main/java/org/apache/tika/io/IOExceptionWithCause.java,77,175
tika-core/src/main/java/org/apache/tika/io/IOUtils.java,205,3058
tika-core/src/main/java/org/apache/tika/io/LookaheadInputStream.java,104,265
tika-core/src/main/java/org/apache/tika/io/NullInputStream.java,144,682
tika-core/src/main/java/org/apache/tika/io/NullOutputStream.java,70,139
tika-core/src/main/java/org/apache/tika/io/ProxyInputStream.java,131,458
tika-core/src/main/java/org/apache/tika/io/TaggedIOException.java,68,140
tika-core/src/main/java/org/apache/tika/io/TaggedInputStream.java,109,331
tika-core/src/main/java/org/apache/tika/io/TailStream.java,130,634
tika-core/src/main/java/org/apache/tika/io/TemporaryResources.java,114,307
tika-core/src/main/java/org/apache/tika/io/TikaInputStream.java,250,1611
tika-core/src/main/java/org/apache/tika/io/package-info.java,46,66
tika-core/src/main/java/org/apache/tika/language/LanguageIdentifier.java,176,598
tika-core/src/main/java/org/apache/tika/language/LanguageProfile.java,136,644
tika-core/src/main/java/org/apache/tika/language/LanguageProfilerBuilder.java,259,1534
tika-core/src/main/java/org/apache/tika/language/ProfilingHandler.java,65,154
tika-core/src/main/java/org/apache/tika/language/ProfilingWriter.java,80,177
tika-core/src/main/java/org/apache/tika/language/package-info.java,46,68
tika-core/src/main/java/org/apache/tika/language/translate/DefaultTranslator.java,70,194
tika-core/src/main/java/org/apache/tika/language/translate/Translator.java,118,274
tika-core/src/main/java/org/apache/tika/metadata/AccessPermissions.java,82,184
tika-core/src/main/java/org/apache/tika/metadata/ClimateForcast.java,77,127
tika-core/src/main/java/org/apache/tika/metadata/CreativeCommons.java,54,89
tika-core/src/main/java/org/apache/tika/metadata/Database.java,56,99
tika-core/src/main/java/org/apache/tika/metadata/DublinCore.java,231,649
tika-core/src/main/java/org/apache/tika/metadata/Geographic.java,64,112
tika-core/src/main/java/org/apache/tika/metadata/HttpHeaders.java,65,122
tika-core/src/main/java/org/apache/tika/metadata/IPTC.java,539,4351
tika-core/src/main/java/org/apache/tika/metadata/MSOffice.java,122,345
tika-core/src/main/java/org/apache/tika/metadata/Message.java,52,89
tika-core/src/main/java/org/apache/tika/metadata/Metadata.java,205,1456
tika-core/src/main/java/org/apache/tika/metadata/Office.java,131,449
tika-core/src/main/java/org/apache/tika/metadata/OfficeOpenXMLCore.java,95,230
tika-core/src/main/java/org/apache/tika/metadata/OfficeOpenXMLExtended.java,97,281
tika-core/src/main/java/org/apache/tika/metadata/PagedText.java,73,112
tika-core/src/main/java/org/apache/tika/metadata/Photoshop.java,114,341
tika-core/src/main/java/org/apache/tika/metadata/Property.java,137,872
tika-core/src/main/java/org/apache/tika/metadata/PropertyTypeException.java,71,162
tika-core/src/main/java/org/apache/tika/metadata/RTFMetadata.java,69,176
tika-core/src/main/java/org/apache/tika/metadata/TIFF.java,130,342
tika-core/src/main/java/org/apache/tika/metadata/TikaCoreProperties.java,179,779
tika-core/src/main/java/org/apache/tika/metadata/TikaMetadataKeys.java,54,89
tika-core/src/main/java/org/apache/tika/metadata/TikaMimeKeys.java,50,86
tika-core/src/main/java/org/apache/tika/metadata/XMP.java,112,228
tika-core/src/main/java/org/apache/tika/metadata/XMPDM.java,277,1056
tika-core/src/main/java/org/apache/tika/metadata/XMPIdq.java,68,101
tika-core/src/main/java/org/apache/tika/metadata/XMPMM.java,111,204
tika-core/src/main/java/org/apache/tika/metadata/XMPRights.java,105,206
tika-core/src/main/java/org/apache/tika/metadata/package-info.java,52,74
tika-core/src/main/java/org/apache/tika/mime/AndClause.java,52,96
tika-core/src/main/java/org/apache/tika/mime/Clause.java,57,84
tika-core/src/main/java/org/apache/tika/mime/HexCoDec.java,73,241
tika-core/src/main/java/org/apache/tika/mime/Magic.java,59,153
tika-core/src/main/java/org/apache/tika/mime/MagicMatch.java,68,171
tika-core/src/main/java/org/apache/tika/mime/MediaType.java,184,1014
tika-core/src/main/java/org/apache/tika/mime/MediaTypeRegistry.java,115,561
tika-core/src/main/java/org/apache/tika/mime/MimeType.java,147,796
tika-core/src/main/java/org/apache/tika/mime/MimeTypeException.java,57,121
tika-core/src/main/java/org/apache/tika/mime/MimeTypes.java,277,1599
tika-core/src/main/java/org/apache/tika/mime/MimeTypesFactory.java,114,535
tika-core/src/main/java/org/apache/tika/mime/MimeTypesReader.java,175,919
tika-core/src/main/java/org/apache/tika/mime/MimeTypesReaderMetKeys.java,73,191
tika-core/src/main/java/org/apache/tika/mime/OrClause.java,54,99
tika-core/src/main/java/org/apache/tika/mime/Patterns.java,138,557
tika-core/src/main/java/org/apache/tika/mime/package-info.java,48,69
tika-core/src/main/java/org/apache/tika/package-info.java,45,67
tika-core/src/main/java/org/apache/tika/parser/AbstractParser.java,75,171
tika-core/src/main/java/org/apache/tika/parser/AutoDetectParser.java,103,392
tika-core/src/main/java/org/apache/tika/parser/CompositeParser.java,169,818
tika-core/src/main/java/org/apache/tika/parser/CryptoParser.java,92,301
tika-core/src/main/java/org/apache/tika/parser/DefaultParser.java,96,312
tika-core/src/main/java/org/apache/tika/parser/DelegatingParser.java,103,239
tika-core/src/main/java/org/apache/tika/parser/EmptyParser.java,76,170
tika-core/src/main/java/org/apache/tika/parser/ErrorParser.java,75,150
tika-core/src/main/java/org/apache/tika/parser/NetworkParser.java,114,508
tika-core/src/main/java/org/apache/tika/parser/ParseContext.java,115,383
tika-core/src/main/java/org/apache/tika/parser/Parser.java,90,218
tika-core/src/main/java/org/apache/tika/parser/ParserDecorator.java,128,467
tika-core/src/main/java/org/apache/tika/parser/ParserPostProcessor.java,91,225
tika-core/src/main/java/org/apache/tika/parser/ParsingReader.java,158,673
tika-core/src/main/java/org/apache/tika/parser/PasswordProvider.java,79,137
tika-core/src/main/java/org/apache/tika/parser/RecursiveParserWrapper.java,227,933
tika-core/src/main/java/org/apache/tika/parser/external/CompositeExternalParser.java,75,151
tika-core/src/main/java/org/apache/tika/parser/external/ExternalParser.java,194,880
tika-core/src/main/java/org/apache/tika/parser/external/ExternalParsersConfigReader.java,144,673
tika-core/src/main/java/org/apache/tika/parser/external/ExternalParsersConfigReaderMetKeys.java,65,124
tika-core/src/main/java/org/apache/tika/parser/external/ExternalParsersFactory.java,86,288
tika-core/src/main/java/org/apache/tika/parser/external/package-info.java,48,70
tika-core/src/main/java/org/apache/tika/parser/package-info.java,47,68
tika-core/src/main/java/org/apache/tika/sax/BasicContentHandlerFactory.java,74,318
tika-core/src/main/java/org/apache/tika/sax/BodyContentHandler.java,93,307
tika-core/src/main/java/org/apache/tika/sax/CleanPhoneText.java,147,574
tika-core/src/main/java/org/apache/tika/sax/ContentHandlerDecorator.java,114,409
tika-core/src/main/java/org/apache/tika/sax/ContentHandlerFactory.java,59,99
tika-core/src/main/java/org/apache/tika/sax/ElementMappingContentHandler.java,93,419
tika-core/src/main/java/org/apache/tika/sax/EmbeddedContentHandler.java,71,134
tika-core/src/main/java/org/apache/tika/sax/EndDocumentShieldingContentHandler.java,66,132
tika-core/src/main/java/org/apache/tika/sax/ExpandedTitleContentHandler.java,106,272
tika-core/src/main/java/org/apache/tika/sax/Link.java,60,212
tika-core/src/main/java/org/apache/tika/sax/LinkBuilder.java,61,137
tika-core/src/main/java/org/apache/tika/sax/LinkContentHandler.java,101,309
tika-core/src/main/java/org/apache/tika/sax/OfflineContentHandler.java,76,142
tika-core/src/main/java/org/apache/tika/sax/PhoneExtractingContentHandler.java,130,351
tika-core/src/main/java/org/apache/tika/sax/SafeContentHandler.java,167,641
tika-core/src/main/java/org/apache/tika/sax/SecureContentHandler.java,170,663
tika-core/src/main/java/org/apache/tika/sax/TaggedContentHandler.java,98,300
tika-core/src/main/java/org/apache/tika/sax/TaggedSAXException.java,73,158
tika-core/src/main/java/org/apache/tika/sax/TeeContentHandler.java,80,293
tika-core/src/main/java/org/apache/tika/sax/TextContentHandler.java,74,213
tika-core/src/main/java/org/apache/tika/sax/ToHTMLContentHandler.java,92,177
tika-core/src/main/java/org/apache/tika/sax/ToTextContentHandler.java,106,320
tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,131,592
tika-core/src/main/java/org/apache/tika/sax/WriteOutContentHandler.java,118,521
tika-core/src/main/java/org/apache/tika/sax/XHTMLContentHandler.java,181,763
tika-core/src/main/java/org/apache/tika/sax/XMPContentHandler.java,115,429
tika-core/src/main/java/org/apache/tika/sax/package-info.java,47,68
tika-core/src/main/java/org/apache/tika/sax/xpath/AttributeMatcher.java,58,85
tika-core/src/main/java/org/apache/tika/sax/xpath/ChildMatcher.java,58,87
tika-core/src/main/java/org/apache/tika/sax/xpath/CompositeMatcher.java,60,125
tika-core/src/main/java/org/apache/tika/sax/xpath/ElementMatcher.java,53,80
tika-core/src/main/java/org/apache/tika/sax/xpath/Matcher.java,77,181
tika-core/src/main/java/org/apache/tika/sax/xpath/MatchingContentHandler.java,110,308
tika-core/src/main/java/org/apache/tika/sax/xpath/NamedAttributeMatcher.java,59,109
tika-core/src/main/java/org/apache/tika/sax/xpath/NamedElementMatcher.java,62,117
tika-core/src/main/java/org/apache/tika/sax/xpath/NodeMatcher.java,61,93
tika-core/src/main/java/org/apache/tika/sax/xpath/SubtreeMatcher.java,65,116
tika-core/src/main/java/org/apache/tika/sax/xpath/TextMatcher.java,55,83
tika-core/src/main/java/org/apache/tika/sax/xpath/XPathParser.java,104,311
tika-core/src/main/java/org/apache/tika/sax/xpath/package-info.java,49,69
tika-core/src/main/java/org/apache/tika/utils/CharsetUtils.java,138,499
tika-core/src/main/java/org/apache/tika/utils/DateUtils.java,113,323
tika-core/src/main/java/org/apache/tika/utils/RegexUtils.java,80,168
tika-core/src/main/java/org/apache/tika/utils/RereadableInputStream.java,151,627
tika-core/src/main/java/org/apache/tika/utils/package-info.java,47,67
tika-core/src/main/resources/org/apache/tika/language/be.ngp,703,720
tika-core/src/main/resources/org/apache/tika/language/ca.ngp,793,811
tika-core/src/main/resources/org/apache/tika/language/da.ngp,802,820
tika-core/src/main/resources/org/apache/tika/language/de.ngp,819,837
tika-core/src/main/resources/org/apache/tika/language/el.ngp,803,820
tika-core/src/main/resources/org/apache/tika/language/en.ngp,760,777
tika-core/src/main/resources/org/apache/tika/language/eo.ngp,803,821
tika-core/src/main/resources/org/apache/tika/language/es.ngp,827,844
tika-core/src/main/resources/org/apache/tika/language/et.ngp,814,831
tika-core/src/main/resources/org/apache/tika/language/fa.ngp,10,10
tika-core/src/main/resources/org/apache/tika/language/fi.ngp,857,874
tika-core/src/main/resources/org/apache/tika/language/fr.ngp,812,830
tika-core/src/main/resources/org/apache/tika/language/gl.ngp,805,823
tika-core/src/main/resources/org/apache/tika/language/hu.ngp,796,813
tika-core/src/main/resources/org/apache/tika/language/is.ngp,728,746
tika-core/src/main/resources/org/apache/tika/language/it.ngp,826,844
tika-core/src/main/resources/org/apache/tika/language/lt.ngp,1058,1076
tika-core/src/main/resources/org/apache/tika/language/nl.ngp,810,828
tika-core/src/main/resources/org/apache/tika/language/no.ngp,784,802
tika-core/src/main/resources/org/apache/tika/language/pl.ngp,765,782
tika-core/src/main/resources/org/apache/tika/language/pt.ngp,836,853
tika-core/src/main/resources/org/apache/tika/language/ro.ngp,785,803
tika-core/src/main/resources/org/apache/tika/language/ru.ngp,805,822
tika-core/src/main/resources/org/apache/tika/language/sk.ngp,743,760
tika-core/src/main/resources/org/apache/tika/language/sl.ngp,782,800
tika-core/src/main/resources/org/apache/tika/language/sv.ngp,793,811
tika-core/src/main/resources/org/apache/tika/language/th.ngp,41,58
tika-core/src/main/resources/org/apache/tika/language/tika.language.properties,91,169
tika-core/src/main/resources/org/apache/tika/language/uk.ngp,679,696
tika-core/src/main/resources/org/apache/tika/mime/tika-mimetypes.xml,2546,24220
tika-core/src/test/java/org/apache/tika/ResourceLoggingClassLoader.java,75,229
tika-core/src/test/java/org/apache/tika/TestRereadableInputStream.java,82,335
tika-core/src/test/java/org/apache/tika/TikaDetectionTest.java,1233,5797
tika-core/src/test/java/org/apache/tika/TikaIT.java,47,82
tika-core/src/test/java/org/apache/tika/TypeDetectionBenchmark.java,82,187
tika-core/src/test/java/org/apache/tika/config/TikaConfigTest.java,129,532
tika-core/src/test/java/org/apache/tika/detect/MagicDetectorTest.java,123,773
tika-core/src/test/java/org/apache/tika/detect/NameDetectorTest.java,94,336
tika-core/src/test/java/org/apache/tika/detect/TextDetectorTest.java,85,265
tika-core/src/test/java/org/apache/tika/detect/TypeDetectorTest.java,71,212
tika-core/src/test/java/org/apache/tika/fork/ForkParserTest.java,105,442
tika-core/src/test/java/org/apache/tika/fork/ForkTestParser.java,78,188
tika-core/src/test/java/org/apache/tika/io/EndianUtilsTest.java,56,108
tika-core/src/test/java/org/apache/tika/io/FilenameUtilsTest.java,98,313
tika-core/src/test/java/org/apache/tika/io/LookaheadInputStreamTest.java,60,302
tika-core/src/test/java/org/apache/tika/io/TaggedInputStreamTest.java,63,121
tika-core/src/test/java/org/apache/tika/io/TailStreamTest.java,147,628
tika-core/src/test/java/org/apache/tika/io/TikaInputStreamTest.java,89,359
tika-core/src/test/java/org/apache/tika/language/LanguageIdentifierTest.java,133,489
tika-core/src/test/java/org/apache/tika/language/LanguageProfileTest.java,56,159
tika-core/src/test/java/org/apache/tika/language/LanguageProfilerBuilderTest.java,102,335
tika-core/src/test/java/org/apache/tika/language/ProfilingWriterTest.java,57,124
tika-core/src/test/java/org/apache/tika/metadata/TestMetadata.java,146,1158
tika-core/src/test/java/org/apache/tika/mime/CustomReaderTest.java,95,302
tika-core/src/test/java/org/apache/tika/mime/MediaTypeTest.java,97,593
tika-core/src/test/java/org/apache/tika/mime/MimeDetectionTest.java,186,857
tika-core/src/test/java/org/apache/tika/mime/MimeTypesReaderTest.java,175,757
tika-core/src/test/java/org/apache/tika/mime/PatternsTest.java,78,224
tika-core/src/test/java/org/apache/tika/parser/CompositeParserTest.java,96,543
