algorithm,alpha,decay,eta,iterations,max_bound_iterations,num_topics,offset,passes,random_seed_value,perplexity,include_additions,include_context,include_message,include_removals
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,32.6945839226,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,2,32.5366975509,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,3,32.7923558395,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,4,32.699074723,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,5,32.775307189,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,6,32.6835781024,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,7,32.7685597923,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,8,32.7481129995,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,9,32.6629278888,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,10,32.7289386316,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,11,32.5512407391,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,12,32.8560973784,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,13,32.6089450713,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,14,32.7085943564,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,15,32.8292854721,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,16,32.8443327996,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,17,32.653204178,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,18,32.8309709561,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,19,32.7600999824,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,20,32.649830656,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,21,32.7462305046,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,22,32.8071788189,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,23,32.8369108271,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,24,32.7011543734,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,25,32.6844647658,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,26,32.9807557663,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,27,32.8198175888,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,28,32.569286301,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,29,32.7557484948,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,30,32.9011145596,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,31,32.8115124217,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,32,32.6120753759,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,33,32.7207029296,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,34,32.6034768529,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,35,32.7112014378,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,36,32.7966708497,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,37,32.7719506057,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,38,32.6581477995,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,39,32.6944360258,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,40,32.7950142504,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,41,32.6520012836,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,42,32.6012229617,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,43,32.6436467907,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,44,32.8140245164,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,45,32.8791657042,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,46,32.6523519274,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,47,32.8284571671,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,48,32.9042073784,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,49,32.9103207848,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,50,32.7117511157,True,True,False,True
