sha,issues,change_type,name,additions,removals,context,message
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/HandlerCollectionInstance.java,39,39,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/HandlerToHandlerMapInstance.java,40,40,1,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/HandlerToRelationMapInstance.java,40,40,1,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/ManyOneCompoundIdOwner.java,75,75,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/ManyOneIdOwner.java,64,64,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/MultipleSameTypedEmbedded.java,80,80,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/OneManyEagerChild.java,64,64,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/OneManyEagerParent.java,83,83,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/OneManyLazyChild.java,64,64,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/OneOneChild.java,64,64,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/OneOneParent.java,64,64,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/Order.java,87,87,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/RelationToHandlerMapInstance.java,42,42,1,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/RelationToRelationMapInstance.java,43,43,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/SimpleEmbeddable.java,34,34,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/TargetedIFaceRelationParent.java,64,64,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/TestBulkUpdatesAndEmbeddedFields.java,47,47,1,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/TestHandlerCollections.java,46,46,1,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/TestHandlerToHandlerMaps.java,50,50,1,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/TestHandlerToRelationMaps.java,47,47,1,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/TestInverseEagerSQL.java,258,258,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/TestLazyManyToOne.java,60,60,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/TestManyEagerSQL.java,263,263,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/TestMapCollectionToBlob.java,52,52,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/TestRelationToHandlerMaps.java,50,50,1,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/TestRelationToRelationMaps.java,49,49,1,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/relations/UnidirectionalManyToOne.java,53,53,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/simple/NamedEntity.java,49,49,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/simple/TestBasicAnnotation.java,92,92,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/simple/TestEntityManagerMerge.java,115,115,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/test/CombinationGenerator.java,109,109,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/test/CombinatorialPersistenceTestCase.java,104,104,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/test/CombinatorialTestHelper.java,200,200,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/xml/TestPersistenceUnitWithoutXSD.java,44,44,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/xmlmapping/query/TestXMLCustomerOrder.java,400,400,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/xmlmapping/xmlbindings/myaddress/Address.java,152,152,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedBrokerImpl.java,94,94,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributedConfiguration.java,84,84,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/DistributionPolicy.java,65,65,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/ExecutorServiceValue.java,108,108,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/ProductDerivation.java,87,87,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/ReplicationPolicy.java,60,60,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/Slice.java,99,99,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/SliceImplHelper.java,88,88,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/SlicePersistence.java,61,61,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedConnection.java,263,263,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedDataSource.java,102,102,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCBrokerFactory.java,106,106,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCConfiguration.java,51,51,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedJDBCConfigurationImpl.java,495,495,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedPreparedStatement.java,247,247,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedResultSet.java,763,763,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStatement.java,33,33,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreManager.java,456,456,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedStoreQuery.java,276,276,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/DistributedTemplate.java,273,273,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/SliceStoreManager.java,50,50,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/main/java/org/apache/openjpa/slice/jdbc/UniqueResultObjectProvider.java,165,165,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/test/java/org/apache/openjpa/slice/Address.java,93,93,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/test/java/org/apache/openjpa/slice/Country.java,56,56,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/test/java/org/apache/openjpa/slice/PObject.java,48,48,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/test/java/org/apache/openjpa/slice/PersistenceTestCase.java,241,241,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/test/java/org/apache/openjpa/slice/Person.java,73,73,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/test/java/org/apache/openjpa/slice/SingleEMFTestCase.java,76,76,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/test/java/org/apache/openjpa/slice/SliceTestCase.java,41,41,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/test/java/org/apache/openjpa/slice/TestBasic.java,241,241,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/test/java/org/apache/openjpa/slice/TestConfiguration.java,63,63,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/test/java/org/apache/openjpa/slice/TestQuery.java,128,128,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/test/java/org/apache/openjpa/slice/TestXA.java,56,56,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/test/java/org/apache/openjpa/slice/policy/EvenOddDistributionPolicy.java,36,36,0,4
03de8bff3ba1ad0e66edf902814505cb9c4cf51b,896,M,openjpa-slice/src/test/java/org/apache/openjpa/slice/policy/UserDistributionPolicy.java,78,78,0,4
8f97b2248a2c3af6bd063dd04f3721c4378e26e9,805,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/exps/QueryExpressions.java,1,0,6,5
8f97b2248a2c3af6bd063dd04f3721c4378e26e9,805,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/jpql/JPQLExpressionBuilder.java,27,3,28,5
b67e3d83ac9e15d019fca58e577d1226ff89a388,1801,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/datacache/CachedEntityStatistics.java,122,0,0,4
5e6d42a5bc5bd23d72f555e32060e1dfa3a844bd,1596,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DB2Dictionary.java,5,2,12,4
547438ed18be883a33b5b8175ca0e72a8225c64c,587;579;585;588,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/MaxEmbeddedLobFieldStrategy.java,2,1,6,4
547438ed18be883a33b5b8175ca0e72a8225c64c,587;579;585;588,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java,1,0,6,4
547438ed18be883a33b5b8175ca0e72a8225c64c,587;579;585;588,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AttachStrategy.java,2,1,6,4
547438ed18be883a33b5b8175ca0e72a8225c64c,587;579;585;588,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/VersionAttachStrategy.java,15,2,16,4
547438ed18be883a33b5b8175ca0e72a8225c64c,587;579;585;588,M,openjpa-kernel/src/main/java/org/apache/openjpa/meta/ClassMetaData.java,1,2,6,4
b3c9553f5902ef8eec6a6891bc80fdc87e908167,526,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/TestLobs.java,215,215,0,4
cfc505ddc3ccb5a3a3333f6b181459677a2deb85,2425,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/PCPath.java,11,7,7,4
cfc505ddc3ccb5a3a3333f6b181459677a2deb85,2425,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/external/TestExternalValues.java,27,0,12,4
7c07cc6d1da3313455114ffe00b120ab8d1a2ba6,357;358,M,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java,13,3,15,4
7c07cc6d1da3313455114ffe00b120ab8d1a2ba6,357;358,M,openjpa-persistence/src/main/resources/org/apache/openjpa/persistence/localizer.properties,4,0,9,4
f6ae418aa546bf481bf5079ade672c0aa41bf188,1267,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/Filters.java,73,0,22,4
f6ae418aa546bf481bf5079ade672c0aa41bf188,1267,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/criteria/TestDateStringConversion.java,171,0,0,4
efa71484df0c6cbda33b62d9c181e2d31f30ee8b,1695,M,openjpa-kernel/src/main/java/org/apache/openjpa/conf/CacheMarshallerImpl.java,1,1,6,4
efa71484df0c6cbda33b62d9c181e2d31f30ee8b,1695,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/conf/TestCacheMarshaller.java,10,2,10,4
512122c4bafdd3ff036f06e0fd79d67b694bd2e9,1722,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/DistinctResultList.java,6,0,10,4
72167f758c477ac097814278da2d1c38e7124b62,1326,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/SybaseDictionary.java,29,0,18,6
2d9d89d1b9c248bc982bf27004ed64e130f5ab57,2165,M,openjpa-kernel/src/main/java/org/apache/openjpa/util/DelayedHashSetProxy.java,8,0,12,4
2d9d89d1b9c248bc982bf27004ed64e130f5ab57,2165,M,openjpa-kernel/src/main/java/org/apache/openjpa/util/DelayedLinkedHashSetProxy.java,9,1,12,4
2d9d89d1b9c248bc982bf27004ed64e130f5ab57,2165,M,openjpa-kernel/src/main/java/org/apache/openjpa/util/DelayedLinkedListProxy.java,8,0,12,4
2d9d89d1b9c248bc982bf27004ed64e130f5ab57,2165,M,openjpa-kernel/src/main/java/org/apache/openjpa/util/DelayedPriorityQueueProxy.java,8,0,12,4
2d9d89d1b9c248bc982bf27004ed64e130f5ab57,2165,M,openjpa-kernel/src/main/java/org/apache/openjpa/util/DelayedTreeSetProxy.java,8,0,12,4
2d9d89d1b9c248bc982bf27004ed64e130f5ab57,2165,M,openjpa-kernel/src/main/java/org/apache/openjpa/util/DelayedVectorProxy.java,8,0,12,4
25b4e8719566d1860e8cb3ea335ec2fcbd45379c,1952,M,openjpa-slice/pom.xml,3,0,6,4
2f2e39991d5c6485183d03c3d1051f4fb5ce0ee9,421,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DataSourceFactory.java,18,0,15,4
2f2e39991d5c6485183d03c3d1051f4fb5ce0ee9,421,M,openjpa-jdbc/src/main/resources/org/apache/openjpa/jdbc/conf/localizer.properties,2,2,6,4
3b779943afd01ac1c26b2bce1f131a087f4d7519,541,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java,1,3,9,8
0ea75e720ebfea378b0412d6a0f96c6ad6374795,712,M,openjpa-kernel/src/main/jjtree/org/apache/openjpa/kernel/jpql/JPQL.jjt,2,2,12,5
0ea75e720ebfea378b0412d6a0f96c6ad6374795,712,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/query/TestMultipleEntityProjection.java,32,0,18,5
0ea75e720ebfea378b0412d6a0f96c6ad6374795,712,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/query/domain/Magazine.java,23,0,16,5
2482d744fbfd28f28a675bdcd1d0db0a23065ac0,762,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/OracleDictionary.java,1,1,6,5
3c3c8082d31bca141979c0908172580ebe6c355a,1275,M,pom.xml,1,1,6,4
e9569d033bf32f3f81dc0082dde9ed882445ba57,2198,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/AbstractVersionStrategy.java,1,1,6,4
e9569d033bf32f3f81dc0082dde9ed882445ba57,2198,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/TestOptimisticDisable.java,49,0,0,4
50aaa9764abc4c606488b1c0493403a351b6a26a,647,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/conf/TestDynamicConfiguration.java,4,1,12,4
cfbc21313479df8f1cbbfb69dc8ab22ce4d8cba0,326,M,openjpa-persistence-jdbc/src/main/java/org/apache/openjpa/persistence/jdbc/XMLPersistenceMappingParser.java,3,0,6,4
36abd7cb6233fdcc9aba8154e72d81c32f6207e5,702,M,openjpa-project/src/doc/manual/supported_databases.xml,37,27,12,4
616f8fdbeecc04527b49d616a71ed410f6472dc0,723,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PostgresDictionary.java,105,5,50,4
d7a9cdf3de140aeca77164029fd98e433106660f,1715,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jpql/expressions/TestJPQLScalarExpressions.java,17,0,12,5
31c0249e1481e67354d19ad8c139e59e0802e1b3,2017,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/AutoDetach.java,8,0,4,4
31c0249e1481e67354d19ad8c139e59e0802e1b3,2017,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,41,11,14,4
31c0249e1481e67354d19ad8c139e59e0802e1b3,2017,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/StateManagerImpl.java,4,0,8,4
31c0249e1481e67354d19ad8c139e59e0802e1b3,2017,M,openjpa-kernel/src/main/resources/org/apache/openjpa/kernel/localizer.properties,2,0,4,4
31c0249e1481e67354d19ad8c139e59e0802e1b3,2017,M,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AutoDetachType.java,3,0,12,4
31c0249e1481e67354d19ad8c139e59e0802e1b3,2017,M,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/EntityManagerImpl.java,9,1,6,4
31c0249e1481e67354d19ad8c139e59e0802e1b3,2017,M,openjpa-persistence/src/test/java/org/apache/openjpa/persistence/TestEnumToKernelConstantMappings.java,4,2,9,4
31c0249e1481e67354d19ad8c139e59e0802e1b3,2017,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/spring/TestLibService.java,1,0,6,4
31c0249e1481e67354d19ad8c139e59e0802e1b3,2017,M,openjpa-project/src/doc/manual/ref_guide_conf.xml,10,1,12,4
b8bb8404a9c1da1dd22ac8b414f7496ee033acbd,235,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/ConstraintUpdateManager.java,199,72,48,4
b8bb8404a9c1da1dd22ac8b414f7496ee033acbd,235,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/ForeignKey.java,13,0,6,4
b8bb8404a9c1da1dd22ac8b414f7496ee033acbd,235,M,openjpa-jdbc/src/main/resources/org/apache/openjpa/jdbc/kernel/localizer.properties,9,1,6,4
b8bb8404a9c1da1dd22ac8b414f7496ee033acbd,235,M,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/DepthFirstAnalysis.java,149,6,61,4
b8bb8404a9c1da1dd22ac8b414f7496ee033acbd,235,M,openjpa-lib/src/main/java/org/apache/openjpa/lib/graph/Edge.java,33,0,22,4
b8bb8404a9c1da1dd22ac8b414f7496ee033acbd,235,A,openjpa-lib/src/main/resources/org/apache/openjpa/lib/graph/localizer.properties,22,0,0,4
b8bb8404a9c1da1dd22ac8b414f7496ee033acbd,235,M,openjpa-lib/src/test/java/org/apache/openjpa/lib/graph/TestDepthFirstAnalysis.java,74,2,31,4
b8bb8404a9c1da1dd22ac8b414f7496ee033acbd,235,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jdbc/kernel/EntityB.java,1,1,6,4
b8bb8404a9c1da1dd22ac8b414f7496ee033acbd,235,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jdbc/kernel/EntityC.java,1,1,6,4
b8bb8404a9c1da1dd22ac8b414f7496ee033acbd,235,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jdbc/kernel/EntityD.java,30,0,24,4
b8bb8404a9c1da1dd22ac8b414f7496ee033acbd,235,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jdbc/kernel/EntityE.java,76,0,0,4
b8bb8404a9c1da1dd22ac8b414f7496ee033acbd,235,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jdbc/kernel/TestNoForeignKeyViolation.java,75,5,28,4
c5cc546753d19843cb6912267f16838e65282c76,1457,M,openjpa-integration/tck/pom.xml,0,16,7,5
4c2f53856e7d886d7fd75baf4ac8887b0a520359,1460,M,openjpa-project/CHANGES.txt,1,0,6,4
4c2f53856e7d886d7fd75baf4ac8887b0a520359,1460,M,openjpa-project/RELEASE-NOTES.html,2,0,6,4
4aa5b4382557ec17d8e34981517a6b76e1877080,1764,M,openjpa-integration/daytrader/pom.xml,0,35,12,4
4aa5b4382557ec17d8e34981517a6b76e1877080,1764,M,openjpa-integration/jmx/pom.xml,0,41,6,4
4aa5b4382557ec17d8e34981517a6b76e1877080,1764,M,openjpa-integration/slf4j/pom.xml,0,39,12,4
4aa5b4382557ec17d8e34981517a6b76e1877080,1764,M,openjpa-integration/validation/pom.xml,0,39,12,4
4aa5b4382557ec17d8e34981517a6b76e1877080,1764,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/DBCPDriverDataSource.java,33,35,42,4
4aa5b4382557ec17d8e34981517a6b76e1877080,1764,M,openjpa-persistence-jdbc/pom.xml,2,75,26,4
4aa5b4382557ec17d8e34981517a6b76e1877080,1764,M,openjpa-persistence-locking/pom.xml,1,66,30,4
4aa5b4382557ec17d8e34981517a6b76e1877080,1764,M,pom.xml,57,0,12,4
fdda697583d18c53e83ddd2d82fda4acbddeb58d,2123,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/DBDictionary.java,6,4,24,4
fdda697583d18c53e83ddd2d82fda4acbddeb58d,2123,M,openjpa-project/src/doc/manual/ref_guide_dbsetup.xml,15,0,6,4
928aa703cba0e665bee997ba2b05703905bd0890,2027,M,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java,33,1,10,4
928aa703cba0e665bee997ba2b05703905bd0890,2027,M,openjpa-kernel/src/main/java/org/apache/openjpa/meta/FieldMetaData.java,10,0,11,4
928aa703cba0e665bee997ba2b05703905bd0890,2027,M,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/AnnotationPersistenceMetaDataParser.java,2,0,6,4
928aa703cba0e665bee997ba2b05703905bd0890,2027,M,openjpa-persistence/src/main/java/org/apache/openjpa/persistence/meta/AbstractManagedType.java,8,1,12,4
928aa703cba0e665bee997ba2b05703905bd0890,2027,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/criteria/BlogUser.java,88,0,0,4
928aa703cba0e665bee997ba2b05703905bd0890,2027,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/criteria/BlogUser_.java,38,0,0,4
928aa703cba0e665bee997ba2b05703905bd0890,2027,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/criteria/TestByteArray.java,175,0,0,4
928aa703cba0e665bee997ba2b05703905bd0890,2027,M,openjpa-project/src/doc/manual/migration_considerations.xml,27,0,6,4
6aca3d7cb690b666c83784b9e24e50cf63f4ce50,2051,M,openjpa-kernel/src/main/java/org/apache/openjpa/conf/Compatibility.java,28,0,11,4
6aca3d7cb690b666c83784b9e24e50cf63f4ce50,2051,M,openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,4,1,6,4
6aca3d7cb690b666c83784b9e24e50cf63f4ce50,2051,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/cascade/Edge.java,59,0,0,4
6aca3d7cb690b666c83784b9e24e50cf63f4ce50,2051,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/cascade/TestMultiCascadePersist.java,107,0,0,4
6aca3d7cb690b666c83784b9e24e50cf63f4ce50,2051,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/cascade/Vertex.java,78,0,0,4
6aca3d7cb690b666c83784b9e24e50cf63f4ce50,2051,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/cascade/VertexType.java,71,0,0,4
19da9769b0b11017a169f84125813ecae51a3458,1253,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/meta/strats/RelationToManyInverseKeyFieldStrategy.java,12,0,22,4
19da9769b0b11017a169f84125813ecae51a3458,1253,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/schema/Column.java,25,0,16,4
19da9769b0b11017a169f84125813ecae51a3458,1253,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/sql/PrimaryRow.java,2,2,6,4
19da9769b0b11017a169f84125813ecae51a3458,1253,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/compat/TestSpecCompatibilityOptions.java,16,4,18,4
92d7ab6ddd745727f0ac38dcae7652c35bdc2b50,841,M,openjpa-project/CHANGES.txt,1,0,6,4
92d7ab6ddd745727f0ac38dcae7652c35bdc2b50,841,M,openjpa-project/RELEASE-NOTES.html,1,0,6,4
