metadata,unique_words,total_words
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,57,102
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,126,335
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperProtocol.java,156,13425
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,177,11541
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,99,253
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBase.java,90,248
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PacketProcessorBaseV3.java,82,235
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,362,3003
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientFactory.java,53,104
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java,65,123
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessor.java,138,490
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ReadEntryProcessorV3.java,148,614
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,67,159
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,61,192
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessor.java,118,363
bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/WriteEntryProcessorV3.java,140,544
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,250,1625
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,224,1065
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,164,848
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,122,437
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,81,144
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,64,156
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationStats.java,52,90
bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,234,1294
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,112,369
bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,102,284
bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,109,292
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,71,120
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,55,120
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,126,574
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,72,184
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,339,2263
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,98,201
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,207,778
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,62,125
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,94,202
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,122,298
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,165,509
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,93,330
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,54,91
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java,352,1788
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,83,302
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,67,114
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,78,216
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,65,104
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,60,141
bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,156,678
bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,55,102
bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,46,90
bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/BoundExponentialBackoffRetryPolicy.java,62,131
bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ExponentialBackoffRetryPolicy.java,63,132
bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/RetryPolicy.java,66,136
bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperClient.java,171,2729
bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,107,365
bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooWorker.java,103,372
bookkeeper-server/src/main/proto/BookkeeperProtocol.proto,97,242
bookkeeper-server/src/main/proto/DataFormats.proto,88,176
bookkeeper-server/src/main/resources/LICENSE.bin.txt,417,1064
bookkeeper-server/src/main/resources/NOTICE.bin.txt,64,153
bookkeeper-server/src/main/resources/findbugsExclude.xml,72,137
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java,56,95
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieInitializationTest.java,214,1429
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieJournalTest.java,193,2384
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieShutdownTest.java,136,376
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieThreadTest.java,75,192
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CompactionTest.java,244,1771
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CookieTest.java,164,1602
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/CreateNewLogTest.java,99,279
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,143,768
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/IndexCorruptionTest.java,108,424
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/LedgerCacheTest.java,214,1314
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestLedgerDirsManager.java,86,264
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/TestSyncThread.java,138,795
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpdateCookieCmdTest.java,144,766
bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/UpgradeTest.java,167,772
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperCloseTest.java,196,1607
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTest.java,152,652
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookKeeperTestClient.java,88,219
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieRecoveryTest.java,292,3219
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,157,666
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,67,128
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerCloseTest.java,174,792
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java,50,81
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,219,1252
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ListLedgersTest.java,89,300
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java,76,257
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java,144,633
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,163,958
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,163,1362
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java,164,1006
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestRackawareEnsemblePlacementPolicy.java,114,1413
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,111,298
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java,180,995
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestTryReadLastConfirmed.java,109,550
bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestWatchEnsembleChange.java,146,505
bookkeeper-server/src/test/java/org/apache/bookkeeper/conf/TestBKConfiguration.java,56,94
bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,147,729
bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,107,543
bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java,58,117
bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,84,224
bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,154,920
bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java,62,146
bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java,64,184
bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java,87,367
bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java,162,1715
bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java,70,117
bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestDeathwatcher.java,85,170
bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java,173,841
bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java,170,795
bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java,245,1270
bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicBookieCheckTest.java,129,404
bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java,209,1010
bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorRollingRestartTest.java,108,254
bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java,74,284
bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java,229,2306
bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java,163,717
bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java,69,140
bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java,116,349
bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java,289,2022
bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java,195,1730
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,163,650
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,71,130
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,217,1483
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,147,730
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,218,1072
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,166,752
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,256,3027
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,107,271
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,83,215
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,137,525
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,108,310
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,69,205
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,85,232
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,159,584
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,119,357
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java,84,200
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java,73,159
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultipleThreadReadTest.java,156,864
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java,70,118
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,141,964
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java,174,2161
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestCallbacks.java,73,143
bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,147,479
bookkeeper-server/src/test/java/org/apache/bookkeeper/util/StaticDNSResolver.java,79,216
bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,71,375
bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java,66,130
bookkeeper-server/src/test/java/org/apache/bookkeeper/zookeeper/TestZooKeeperClient.java,168,1206
bookkeeper-server/src/test/resources/log4j.properties,79,268
bookkeeper-stats/pom.xml,76,185
