metadata,unique_words,total_words
org.apache.tika.parser.txt.CharsetRecog_sbcs.CharsetRecog_EBCDIC_500_de,10,18
org.apache.tika.parser.txt.CharsetRecog_sbcs.CharsetRecog_EBCDIC_500_fr,10,18
org.apache.tika.parser.txt.CharsetRecog_sbcs.CharsetRecog_EBCDIC_500_es,10,18
org.apache.tika.parser.txt.CharsetRecog_sbcs.CharsetRecog_EBCDIC_500_it,10,18
org.apache.tika.parser.txt.CharsetRecog_sbcs.CharsetRecog_EBCDIC_500_nl,10,18
org.apache.tika.parser.microsoft.Cell,22,36
org.apache.tika.parser.ParserDecorator,46,154
"org.apache.tika.parser.ParserDecorator.withTypes(Parser,Set<MediaType>).$1",11,13
org.apache.tika.parser.odf.NSNormalizerContentHandler,58,166
org.apache.tika.mime.MimeTypeException,16,53
org.apache.tika.language.ProfilingWriterTest,14,54
org.apache.tika.parser.microsoft.TNEFParserTest,56,202
org.apache.tika.sax.ToXMLContentHandler,77,403
org.apache.tika.sax.ToXMLContentHandler.ElementInfo,18,76
org.apache.tika.fork.InputStreamProxy,19,82
org.apache.tika.parser.txt.UniversalEncodingDetector,22,50
org.apache.tika.io.NullOutputStream,30,73
org.apache.tika.sax.SecureContentHandler,125,530
org.apache.tika.sax.SecureContentHandler.SecureSAXException,16,39
org.apache.tika.extractor.DocumentSelector,28,51
org.apache.tika.detect.CompositeDetector,28,95
org.apache.tika.sax.SerializerTest,36,406
org.apache.tika.parser.crypto.Pkcs7Parser,35,126
org.apache.tika.mime.MimeTypesReaderTest,92,381
org.apache.tika.io.ClosedInputStream,24,39
org.apache.tika.io.EndianUtils,50,593
org.apache.tika.io.EndianUtils.BufferUnderrunException,13,17
org.apache.tika.fork.ForkClient,126,567
org.apache.tika.mime.MimeTypesReader,114,588
org.apache.tika.mime.MimeTypesReader.ClauseRecord,14,62
org.apache.tika.parser.chm.TestDirectoryListingEntry,20,132
org.apache.tika.metadata.OfficeOpenXMLCore,60,168
org.apache.tika.gui.TikaGUI,210,1234
org.apache.tika.gui.TikaGUI.main(String[]).$1,8,8
org.apache.tika.gui.TikaGUI.getHtmlHandler(Writer).$2,45,148
org.apache.tika.gui.TikaGUI.ImageDocumentSelector,12,23
org.apache.tika.gui.TikaGUI.ImageSavingParser,52,138
org.apache.tika.metadata.PagedText,31,47
org.apache.tika.sax.XMPContentHandler,77,337
org.apache.tika.embedder.ExternalEmbedder,176,1292
"org.apache.tika.embedder.ExternalEmbedder.multiThreadedStreamCopy(InputStream,OutputStream).$1",11,12
org.apache.tika.server.ZipWriter,44,181
org.apache.tika.parser.chm.lzx.ChmLzxBlock,177,2151
org.apache.tika.parser.chm.core.ChmCommons,150,503
org.apache.tika.parser.chm.core.ChmCommons.EntryType,4,4
org.apache.tika.parser.chm.core.ChmCommons.LzxState,3,5
org.apache.tika.parser.chm.core.ChmCommons.IntelState,2,3
org.apache.tika.parser.chm.ChmParser,31,92
org.apache.tika.fork.ClassLoaderProxy,62,229
org.apache.tika.parser.font.AdobeFontMetricParser,75,332
org.apache.tika.io.IOExceptionWithCause,41,112
org.apache.tika.parser.external.CompositeExternalParser,32,59
org.apache.tika.metadata.CreativeCommons,15,27
org.apache.tika.parser.feed.FeedParserTest,33,71
org.apache.tika.io.TemporaryResources,71,217
org.apache.tika.io.TemporaryResources.createTemporaryFile().$1,6,10
org.apache.tika.mime.MimeTypesReaderMetKeys,29,113
org.apache.tika.metadata.XMP,72,166
org.apache.tika.fork.ForkTestParser,34,70
org.apache.tika.extractor.EmbeddedDocumentExtractor,25,57
org.apache.tika.parser.executable.ExecutableParser,115,765
org.apache.tika.detect.XmlRootExtractor,40,88
org.apache.tika.detect.XmlRootExtractor.ExtractorHandler,15,30
org.apache.tika.detect.NameDetectorTest,49,239
org.apache.tika.fork.ContentHandlerResource,40,247
org.apache.tika.sax.xpath.NamedAttributeMatcher,15,46
org.apache.tika.language.LanguageIdentifierTest,61,291
org.apache.tika.sax.xpath.Matcher,34,118
org.apache.tika.extractor.EmbeddedResourceHandler,25,55
org.apache.tika.detect.AutoDetectReader,55,235
org.apache.tika.mime.HexCoDec,29,178
org.apache.tika.sax.xpath.TextMatcher,11,20
org.apache.tika.parser.pkg.PackageParser,94,408
org.apache.tika.server.MetadataResource,42,114
"org.apache.tika.server.MetadataResource.getMetadata(InputStream,HttpHeaders,UriInfo).$1",8,14
org.apache.tika.parser.pkg.ZipParserTest,91,411
org.apache.tika.parser.pkg.ZipParserTest.GatherRelIDsDocumentExtractor,22,45
org.apache.tika.io.CloseShieldInputStream,28,66
org.apache.tika.parser.chm.accessor.ChmAccessor<T>,11,24
org.apache.tika.parser.chm.accessor.ChmLzxcResetTable,98,675
org.apache.tika.parser.chm.lzx.ChmSection,45,212
org.apache.tika.metadata.MSOffice,81,283
org.apache.tika.parser.image.MetadataFieldsTest,13,33
org.apache.tika.utils.RegexUtils,38,88
org.apache.tika.io.TikaInputStream,213,1482
org.apache.tika.io.TikaInputStream.getFile().$1,4,5
org.apache.tika.parser.txt.CharsetRecog_2022,67,149
org.apache.tika.parser.txt.CharsetRecog_2022.CharsetRecog_2022JP,19,36
org.apache.tika.parser.txt.CharsetRecog_2022.CharsetRecog_2022KR,13,22
org.apache.tika.parser.txt.CharsetRecog_2022.CharsetRecog_2022CN,15,37
org.apache.tika.sax.TeeContentHandler,36,208
org.apache.tika.mime.PatternsTest,33,143
org.apache.tika.parser.chm.core.ChmConstants,67,198
org.apache.tika.language.ProfilingHandler,26,85
org.apache.tika.embedder.Embedder,98,219
org.apache.tika.parser.audio.AudioParser,86,321
org.apache.tika.parser.asm.XHTMLClassVisitor,85,591
org.apache.tika.parser.microsoft.HSLFExtractor,110,552
org.apache.tika.parser.DelegatingParser,59,142
org.apache.tika.cli.TikaCLITest,123,555
org.apache.tika.mime.AndClause,7,31
org.apache.tika.metadata.Metadata,198,1308
org.apache.tika.fork.MemoryURLStreamHandler,27,100
org.apache.tika.parser.html.HtmlParser,120,417
org.apache.tika.parser.html.HtmlParser.HtmlParserMapper,26,73
org.apache.tika.parser.DefaultParser,48,184
org.apache.tika.parser.DefaultParser.getDefaultParsers(ServiceLoader).$1,8,16
org.apache.tika.mime.MediaTypeRegistry,73,432
org.apache.tika.parser.font.TrueTypeParser,38,129
org.apache.tika.sax.OfflineContentHandlerTest,31,90
org.apache.tika.parser.xml.AttributeMetadataHandler,26,92
org.apache.tika.parser.ParserPostProcessor,48,117
org.apache.tika.fork.InputStreamResource,13,41
org.apache.tika.parser.html.IdentityHtmlMapper,22,50
org.apache.tika.parser.image.xmp.XMPPacketScanner,82,205
org.apache.tika.mime.MediaType,144,910
org.apache.tika.fork.ForkObjectInputStream,71,231
org.apache.tika.io.LookaheadInputStreamTest,16,221
org.apache.tika.sax.EndDocumentShieldingContentHandler,23,60
org.apache.tika.metadata.Office,91,387
org.apache.tika.parser.chm.TestChmDocumentInformation,28,62
org.apache.tika.language.LanguageIdentifier,138,511
org.apache.tika.parser.mp3.Mp3Parser,100,493
org.apache.tika.parser.mp3.Mp3Parser.ID3TagsAndAudio,5,10
org.apache.tika.parser.CompositeParser,114,577
org.apache.tika.parser.microsoft.ooxml.OOXMLExtractorFactory,94,305
org.apache.tika.metadata.XMPIdq,26,39
org.apache.tika.sax.xpath.XPathParser,59,241
org.apache.tika.sax.ToHTMLContentHandler,50,93
org.apache.tika.sax.LinkContentHandlerTest,29,128
org.apache.tika.parser.xml.FictionBookParser,29,54
org.apache.tika.parser.xml.FictionBookParser.BinaryElementsDataHandler,41,167
org.apache.tika.metadata.IPTC,517,4150
org.apache.tika.config.ServiceLoader,124,615
org.apache.tika.config.ServiceLoader.RankedService,9,27
org.apache.tika.fork.ForkServer,124,405
org.apache.tika.mime.MimeType,88,438
org.apache.tika.mime.MimeType.RootXML,31,146
org.apache.tika.io.IOUtils,161,2904
org.apache.tika.config.TikaConfigTest,39,162
org.apache.tika.fork.ForkParser,88,339
org.apache.tika.metadata.Property,87,745
org.apache.tika.metadata.Property.PropertyType,16,18
org.apache.tika.metadata.Property.ValueType,17,19
org.apache.tika.parser.ParseContext,77,268
org.apache.tika.detect.EmptyDetector,16,30
org.apache.tika.parser.iptc.IptcAnpaParser,333,2062
org.apache.tika.sax.TaggedSAXException,30,91
org.apache.tika.utils.CharsetUtils,90,399
org.apache.tika.exception.EncryptedDocumentException,9,33
org.apache.tika.parser.CryptoParser,48,171
org.apache.tika.sax.EmbeddedContentHandler,28,67
org.apache.tika.sax.xpath.CompositeMatcher,16,62
org.apache.tika.parser.microsoft.ooxml.XSLFPowerPointExtractorDecorator,113,506
org.apache.tika.mime.MimeTypes,216,1275
org.apache.tika.detect.TypeDetectorTest,25,121
org.apache.tika.sax.OfflineContentHandler,36,64
org.apache.tika.sax.SafeContentHandlerTest,30,126
org.apache.tika.parser.html.HtmlHandler,145,738
org.apache.tika.metadata.PropertyTypeException,30,86
org.apache.tika.extractor.ParserContainerExtractor,49,137
org.apache.tika.extractor.ParserContainerExtractor.RecursiveParser,41,127
org.apache.tika.sax.xpath.XPathParserTest,22,312
org.apache.tika.gui.ParsingTransferHandler,55,250
org.apache.tika.io.NullInputStream,105,613
org.apache.tika.sax.WriteOutContentHandler,69,391
org.apache.tika.sax.WriteOutContentHandler.WriteLimitReachedException,15,35
org.apache.tika.parser.rtf.RTFParser,34,87
org.apache.tika.TikaTest,55,185
org.apache.tika.TikaTest.XMLResult,4,16
org.apache.tika.io.LookaheadInputStream,62,198
org.apache.tika.mime.MimeDetectionTest,108,548
org.apache.tika.metadata.Geographic,27,50
org.apache.tika.sax.xpath.NamedElementMatcher,18,54
org.apache.tika.fork.MemoryURLStreamRecord,7,9
org.apache.tika.TikaDetectionTest,1173,5661
org.apache.tika.metadata.XMPRights,59,131
org.apache.tika.metadata.TikaMimeKeys,10,24
org.apache.tika.sax.ContentHandlerDecorator,70,324
org.apache.tika.parser.ErrorParser,27,54
org.apache.tika.mime.MimeTypesFactory,67,369
org.apache.tika.parser.dwg.DWGParser,134,821
org.apache.tika.fork.ForkProxy,8,12
org.apache.tika.language.LanguageProfilerBuilderTest,62,225
org.apache.tika.detect.TextDetector,106,268
org.apache.tika.parser.chm.assertion.ChmAssert,46,347
org.apache.tika.parser.microsoft.LinkedCell,16,38
org.apache.tika.metadata.TestMetadata,104,1042
org.apache.tika.io.CountingInputStream,76,305
org.apache.tika.io.TaggedInputStream,66,260
org.apache.tika.sax.LinkContentHandler,54,219
org.apache.tika.detect.TextDetectorTest,41,163
org.apache.tika.fork.MemoryURLConnection,9,26
org.apache.tika.parser.rtf.TextExtractor,421,2471
org.apache.tika.parser.mbox.MboxParserTest,74,488
org.apache.tika.sax.xpath.ElementMatcher,9,17
org.apache.tika.language.LanguageProfileTest,13,87
org.apache.tika.mime.Clause,13,20
org.apache.tika.parser.external.ExternalParsersConfigReaderMetKeys,23,61
org.apache.tika.parser.AbstractParser,34,83
org.apache.tika.parser.image.MetadataFields,36,91
org.apache.tika.language.ProfilingWriter,40,111
org.apache.tika.extractor.ContainerExtractor,53,117
org.apache.tika.mime.MagicMatch,24,92
org.apache.tika.sax.ElementMappingContentHandler,31,154
org.apache.tika.sax.ElementMappingContentHandler.TargetElement,30,173
org.apache.tika.parser.chm.core.ChmExtractor,83,1165
org.apache.tika.metadata.Photoshop,48,218
org.apache.tika.sax.xpath.ChildMatcher,14,24
org.apache.tika.detect.MagicDetectorTest,60,531
org.apache.tika.detect.MagicDetectorTest.RestrictiveInputStream,13,30
org.apache.tika.parser.chm.accessor.DirectoryListingEntry,50,282
org.apache.tika.parser.microsoft.POIFSContainerDetector,233,956
org.apache.tika.parser.microsoft.AbstractPOIFSExtractor,80,471
org.apache.tika.metadata.ClimateForcast,35,65
org.apache.tika.io.ProxyInputStream,90,388
org.apache.tika.parser.PasswordProvider,41,70
org.apache.tika.bundle.BundleIT,70,219
org.apache.tika.sax.ToTextContentHandler,63,224
org.apache.tika.sax.BodyContentHandlerTest,32,67
org.apache.tika.sax.xpath.SubtreeMatcher,21,53
org.apache.tika.parser.html.HtmlMapper,59,177
org.apache.tika.parser.mp3.ID3Tags,161,224
org.apache.tika.parser.mp3.ID3Tags.ID3Comment,11,48
org.apache.tika.parser.hdf.HDFParser,70,223
org.apache.tika.parser.pdf.PDF2XHTML,98,585
"org.apache.tika.parser.pdf.PDF2XHTML.process(PDDocument,ContentHandler,Metadata,boolean,boolean,boolean,boolean).$1",6,8
org.apache.tika.parser.asm.ClassParserTest,34,108
org.apache.tika.fork.ClassLoaderResource,50,164
org.apache.tika.mime.Magic,17,91
org.apache.tika.parser.CompositeParserTest,42,363
org.apache.tika.parser.CompositeParserTest.testFindDuplicateParsers().$1,11,14
org.apache.tika.parser.CompositeParserTest.testFindDuplicateParsers().$2,11,14
org.apache.tika.parser.CompositeParserTest.testFindDuplicateParsers().$3,11,14
org.apache.tika.sax.XHTMLContentHandlerTest,62,263
org.apache.tika.cli.TikaCLI,224,1383
org.apache.tika.cli.TikaCLI.OutputType,27,79
org.apache.tika.cli.TikaCLI.$1,12,18
org.apache.tika.cli.TikaCLI.$2,14,22
org.apache.tika.cli.TikaCLI.$3,10,18
org.apache.tika.cli.TikaCLI.$4,6,11
org.apache.tika.cli.TikaCLI.$5,10,18
org.apache.tika.cli.TikaCLI.$6,12,25
org.apache.tika.cli.TikaCLI.$7,13,26
org.apache.tika.cli.TikaCLI.$8,13,26
org.apache.tika.cli.TikaCLI.$9,11,22
"org.apache.tika.cli.TikaCLI.$9.getContentHandler(OutputStream,Metadata).$1",5,7
org.apache.tika.cli.TikaCLI.$10,15,29
org.apache.tika.cli.TikaCLI.$11,28,60
org.apache.tika.cli.TikaCLI.TikaCLI().$12,3,5
org.apache.tika.cli.TikaCLI.displayMetModels().$13,2,4
org.apache.tika.cli.TikaCLI.displayMetModels().$14,3,6
"org.apache.tika.cli.TikaCLI.sortParsers(Map<Set<Parser,MediaType>>).$15",4,12
org.apache.tika.cli.TikaCLI.FileEmbeddedDocumentExtractor,63,225
org.apache.tika.cli.TikaCLI.TikaServer,18,44
org.apache.tika.cli.TikaCLI.TikaServer.processSocketInBackground(Socket).$1,15,27
org.apache.tika.cli.TikaCLI.NoDocumentMetHandler,17,61
org.apache.tika.cli.TikaCLI.NoDocumentXMPMetaHandler,18,55
org.apache.tika.cli.TikaCLI.NoDocumentJSONMetHandler,32,110
org.apache.tika.sax.TextContentHandler,28,118
org.apache.tika.parser.iwork.IWorkPackageParser,76,282
org.apache.tika.parser.iwork.IWorkPackageParser.IWORKDocumentType,52,181
org.apache.tika.parser.asm.ClassParser,26,55
org.apache.tika.TypeDetectionBenchmark,38,104
org.apache.tika.mime.MediaTypeTest,54,501
org.apache.tika.parser.iwork.IWorkParserTest,155,1596
org.apache.tika.fork.MetadataContentHandler,17,42
org.apache.tika.io.TaggedIOException,25,77
org.apache.tika.parser.mp3.CompositeTagHandler,21,105
org.apache.tika.parser.microsoft.ExcelExtractor,93,251
org.apache.tika.parser.microsoft.ExcelExtractor.TikaHSSFListener,199,1269
org.apache.tika.parser.microsoft.ExcelExtractor.PointComparator,4,9
org.apache.tika.parser.crypto.Pkcs7ParserTest,23,53
org.apache.tika.parser.html.XHTMLDowngradeHandler,51,154
org.apache.tika.metadata.TikaMetadataKeys,12,20
org.apache.tika.TikaIT,7,14
org.apache.tika.parser.txt.CharsetRecognizer,55,99
org.apache.tika.parser.mp3.ID3v1Handler,74,237
org.apache.tika.parser.chm.TestChmItspHeader,44,328
org.apache.tika.parser.xml.AttributeDependantMetadataHandler,32,141
org.apache.tika.metadata.DublinCore,196,587
org.apache.tika.metadata.XMPDM,223,861
org.apache.tika.metadata.XMPDM.ChannelTypePropertyConverter,31,88
org.apache.tika.parser.chm.accessor.ChmPmgiHeader,105,375
org.apache.tika.parser.odf.OpenDocumentParser,75,534
org.apache.tika.server.TikaServerCli,67,229
org.apache.tika.detect.MagicDetector,132,773
org.apache.tika.parser.DummyParser,32,90
org.apache.tika.fork.ForkParserTest,49,269
org.apache.tika.fork.ForkParserTest.testParallelParsing().$1,12,16
org.apache.tika.fork.ForkParserTest.testPoolSizeReached().$2,5,6
org.apache.tika.fork.ForkParserTest.testPoolSizeReached().$3,12,13
org.apache.tika.fork.ForkParserTest.testPoolSizeReached().$4,14,18
org.apache.tika.parser.mail.MailContentHandler,110,551
org.apache.tika.parser.odf.OpenDocumentContentParser,132,489
org.apache.tika.parser.odf.OpenDocumentContentParser.OpenDocumentElementMappingContentHandler,88,403
org.apache.tika.parser.chm.CHM2XHTML,19,71
org.apache.tika.parser.chm.accessor.ChmPmglHeader,113,509
org.apache.tika.parser.microsoft.WordExtractor,219,1229
org.apache.tika.parser.microsoft.WordExtractor.TagAndStyle,6,27
org.apache.tika.parser.microsoft.WordExtractor.PicturesSource,48,131
org.apache.tika.metadata.HttpHeaders,25,60
org.apache.tika.parser.image.ImageMetadataExtractor,60,241
org.apache.tika.parser.image.ImageMetadataExtractor.DirectoryHandler,21,45
org.apache.tika.parser.image.ImageMetadataExtractor.CopyAllFieldsHandler,24,48
org.apache.tika.parser.image.ImageMetadataExtractor.CopyUnknownFieldsHandler,29,79
org.apache.tika.parser.image.ImageMetadataExtractor.DimensionsHandler,50,191
org.apache.tika.parser.image.ImageMetadataExtractor.JpegCommentHandler,17,44
org.apache.tika.parser.image.ImageMetadataExtractor.ExifHandler,89,704
org.apache.tika.parser.image.ImageMetadataExtractor.IptcHandler,47,159
org.apache.tika.parser.image.ImageMetadataExtractor.GeotagHandler,28,81
org.apache.tika.detect.TypeDetector,37,105
org.apache.tika.parser.image.xmp.JempboxExtractor,61,166
org.apache.tika.parser.microsoft.ooxml.OOXMLContainerExtractionTest,80,1223
org.apache.tika.parser.html.HtmlParserTest,248,2683
org.apache.tika.parser.html.HtmlParserTest.testParseAscii().$1,12,22
"org.apache.tika.parser.html.HtmlParserTest.assertRelativeLink(String,String,String).$2",12,19
org.apache.tika.parser.html.HtmlEncodingDetector,64,176
org.apache.tika.parser.video.FLVParser,139,574
org.apache.tika.utils.RegexUtilsTest,29,181
org.apache.tika.parser.microsoft.ooxml.OOXMLParserTest,282,2699
org.apache.tika.parser.feed.FeedParser,67,213
org.apache.tika.parser.microsoft.OutlookExtractor,130,609
org.apache.tika.detect.EncodingDetector,41,113
org.apache.tika.parser.txt.CharsetRecog_mbcs,123,285
org.apache.tika.parser.txt.CharsetRecog_mbcs.iteratedChar,42,70
org.apache.tika.parser.txt.CharsetRecog_mbcs.CharsetRecog_sjis,32,53
org.apache.tika.parser.txt.CharsetRecog_mbcs.CharsetRecog_big5,29,49
org.apache.tika.parser.txt.CharsetRecog_mbcs.CharsetRecog_euc,48,101
org.apache.tika.parser.txt.CharsetRecog_mbcs.CharsetRecog_euc.CharsetRecog_euc_jp,28,43
org.apache.tika.parser.txt.CharsetRecog_mbcs.CharsetRecog_euc.CharsetRecog_euc_kr,28,43
org.apache.tika.parser.txt.CharsetRecog_mbcs.CharsetRecog_gb_18030,45,86
org.apache.tika.parser.image.PSDParser,110,301
org.apache.tika.parser.image.PSDParser.ResourceBlock,38,121
org.apache.tika.parser.executable.MachineMetadata,45,221
org.apache.tika.parser.executable.MachineMetadata.Endian,6,28
org.apache.tika.parser.microsoft.ooxml.OOXMLExtractor,27,60
org.apache.tika.utils.CharsetUtilsTest,21,139
org.apache.tika.parser.pkg.ArParserTest,45,206
org.apache.tika.detect.TestContainerAwareDetector,221,1348
org.apache.tika.detect.TestContainerAwareDetector.countTemporaryFiles().$1,8,9
org.apache.tika.parser.mp3.ID3v22Handler,56,244
org.apache.tika.parser.mp3.ID3v22Handler.RawV22TagIterator,4,12
org.apache.tika.sax.xpath.MatchingContentHandler,63,214
org.apache.tika.parser.external.ExternalParsersFactory,41,166
org.apache.tika.parser.image.TiffParser,34,90
org.apache.tika.parser.html.BoilerpipeContentHandler,126,576
org.apache.tika.parser.html.BoilerpipeContentHandler.RecordedElement,15,124
org.apache.tika.parser.html.BoilerpipeContentHandler.RecordedElement.ElementType,3,3
org.apache.tika.parser.chm.core.ChmWrapper,24,340
org.apache.tika.parser.microsoft.CellDecorator,8,23
org.apache.tika.parser.iwork.AutoPageNumberUtils,32,113
org.apache.tika.parser.chm.lzx.ChmLzxState,76,691
org.apache.tika.parser.mp3.AudioFrame,47,128
org.apache.tika.parser.iwork.AutoPageNumberUtilsTest,21,181
org.apache.tika.parser.iwork.KeynoteContentHandler,57,417
org.apache.tika.parser.chm.TestChmExtractor,47,172
org.apache.tika.parser.mp3.MP3Frame,4,5
org.apache.tika.parser.odf.OpenDocumentMetaParser,113,661
org.apache.tika.parser.image.ImageParser,110,447
org.apache.tika.parser.chm.TestChmLzxState,48,282
Tika.Tika,19,151
org.apache.tika.parser.txt.TXTParserTest,104,813
"org.apache.tika.parser.txt.TXTParserTest.assertExtractText(String,String,byte[]).$1",8,9
org.apache.tika.sax.SafeContentHandler,117,494
org.apache.tika.sax.SafeContentHandler.Output,13,13
