metadata,unique_words,total_words
org.apache.pig.builtin.AvroStorage.setOutputAvroSchema(Schema),9,20
org.apache.pig.builtin.AvroStorage.getOutputAvroSchema(),14,35
org.apache.pig.builtin.AvroStorage.prepareToWrite(RecordWriter),16,31
org.apache.pig.builtin.AvroStorage.putNext(Tuple),7,11
org.apache.pig.builtin.AvroStorage.setStoreFuncUDFContextSignature(String),7,17
"org.apache.pig.builtin.AvroStorage.cleanupOnFailure(String,Job)",9,14
"org.apache.pig.builtin.AvroStorage.setLocation(String,Job)",12,38
org.apache.pig.builtin.AvroStorage.setInputAvroSchema(Schema),10,20
org.apache.pig.builtin.AvroStorage.getInputAvroSchema(),9,22
org.apache.pig.builtin.AvroStorage.updateSchemaFromInputAvroSchema(),14,32
org.apache.pig.builtin.AvroStorage.getInputFormat(),18,27
"org.apache.pig.builtin.AvroStorage.getInputFormat().$1.createRecordReader(InputSplit,TaskAttemptContext)",22,41
"org.apache.pig.builtin.AvroStorage.prepareToRead(RecordReader,PigSplit)",7,9
org.apache.pig.builtin.AvroStorage.getNext(),13,23
"org.apache.pig.builtin.AvroStorage.cleanupOnSuccess(String,Job)",6,7
org.apache.pig.builtin.AvroStorage.getFeatures(),9,12
org.apache.pig.builtin.AvroStorage.pushProjection(RequiredFieldList),24,56
org.apache.pig.builtin.AvroStorage.getShipFiles(),10,14
org.apache.pig.builtin.CurrentTime.CurrentTime(),7,7
org.apache.pig.builtin.CurrentTime.exec(Tuple),22,53
org.apache.pig.builtin.CurrentTime.allowCompileTimeCalculation(),4,4
org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators.POPartitionRearrange.POPartitionRearrange(OperatorKey),4,4
"org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators.POPartitionRearrange.POPartitionRearrange(OperatorKey,int)",4,4
"org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators.POPartitionRearrange.POPartitionRearrange(OperatorKey,List<PhysicalOperator>)",7,9
"org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators.POPartitionRearrange.POPartitionRearrange(OperatorKey,int,List<PhysicalOperator>)",12,16
org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators.POPartitionRearrange.init(),41,94
org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators.POPartitionRearrange.name(),10,21
org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators.POPartitionRearrange.getNextTuple(),35,78
"org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators.POPartitionRearrange.constructPROutput(List<Result>,Tuple)",35,99
org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators.POPartitionRearrange.setPigContext(PigContext),4,17
org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators.POPartitionRearrange.getPigContext(),2,8
org.apache.pig.backend.hadoop.executionengine.physicalLayer.relationalOperators.POPartitionRearrange.clone(),5,13
org.apache.pig.builtin.IntAbs.exec(Tuple),23,37
org.apache.pig.builtin.IntAbs.outputSchema(Schema),9,17
org.apache.pig.builtin.IntAbs.allowCompileTimeCalculation(),4,4
"org.apache.pig.data.TypeAwareTuple.setInt(int,int)",5,5
"org.apache.pig.data.TypeAwareTuple.setFloat(int,float)",5,5
"org.apache.pig.data.TypeAwareTuple.setDouble(int,double)",5,5
"org.apache.pig.data.TypeAwareTuple.setLong(int,long)",5,5
"org.apache.pig.data.TypeAwareTuple.setString(int,String)",6,7
"org.apache.pig.data.TypeAwareTuple.setBoolean(int,boolean)",5,5
"org.apache.pig.data.TypeAwareTuple.setBigInteger(int,BigInteger)",6,7
"org.apache.pig.data.TypeAwareTuple.setBigDecimal(int,BigDecimal)",6,7
"org.apache.pig.data.TypeAwareTuple.setBytes(int,byte[])",6,6
"org.apache.pig.data.TypeAwareTuple.setTuple(int,Tuple)",6,7
"org.apache.pig.data.TypeAwareTuple.setDataBag(int,DataBag)",7,9
"org.apache.pig.data.TypeAwareTuple.setMap(int,Map<String,Object>)",8,9
"org.apache.pig.data.TypeAwareTuple.setDateTime(int,DateTime)",7,9
org.apache.pig.data.TypeAwareTuple.getInt(int),4,5
org.apache.pig.data.TypeAwareTuple.getFloat(int),4,5
org.apache.pig.data.TypeAwareTuple.getDouble(int),4,5
org.apache.pig.data.TypeAwareTuple.getLong(int),4,5
org.apache.pig.data.TypeAwareTuple.getString(int),5,7
org.apache.pig.data.TypeAwareTuple.getBoolean(int),4,5
org.apache.pig.data.TypeAwareTuple.getBigInteger(int),4,5
org.apache.pig.data.TypeAwareTuple.getBigDecimal(int),4,5
org.apache.pig.data.TypeAwareTuple.getBytes(int),5,6
org.apache.pig.data.TypeAwareTuple.getTuple(int),4,5
org.apache.pig.data.TypeAwareTuple.getDataBag(int),6,9
org.apache.pig.data.TypeAwareTuple.getMap(int),7,9
org.apache.pig.data.TypeAwareTuple.getDateTime(int),6,9
org.apache.pig.data.TypeAwareTuple.getSchema(),1,2
org.apache.pig.builtin.TOKENIZE.exec(Tuple),25,78
org.apache.pig.builtin.TOKENIZE.outputSchema(Schema),28,83
org.apache.pig.builtin.TOKENIZE.getArgToFuncMapping(),15,55
org.apache.pig.builtin.TOKENIZE.allowCompileTimeCalculation(),4,4
org.apache.pig.data.TargetedTuple.TargetedTuple(),2,2
"org.apache.pig.data.TargetedTuple.TargetedTuple(Tuple,List<OperatorKey>)",7,12
org.apache.pig.data.TargetedTuple.toString(),9,22
org.apache.pig.data.TargetedTuple.write(DataOutput),18,32
org.apache.pig.data.TargetedTuple.readFields(DataInput),22,45
org.apache.pig.data.TargetedTuple.toTuple(),1,2
org.apache.pig.data.TargetedTuple.getTargetOps(),5,7
org.apache.pig.data.TargetedTuple.setTargetOps(List<OperatorKey>),6,12
org.apache.pig.data.TargetedTuple.append(Object),3,5
org.apache.pig.data.TargetedTuple.get(int),5,7
org.apache.pig.data.TargetedTuple.getAll(),2,2
org.apache.pig.data.TargetedTuple.getMemorySize(),2,4
org.apache.pig.data.TargetedTuple.getType(int),5,8
org.apache.pig.data.TargetedTuple.reference(Tuple),2,2
"org.apache.pig.data.TargetedTuple.set(int,Object)",7,11
org.apache.pig.data.TargetedTuple.size(),1,2
org.apache.pig.data.TargetedTuple.compareTo(Object),2,3
org.apache.pig.data.TargetedTuple.equals(Object),2,3
org.apache.pig.data.TargetedTuple.hashCode(),2,4
org.apache.pig.data.Tuple.reference(Tuple),2,2
org.apache.pig.data.Tuple.size(),5,7
org.apache.pig.data.Tuple.isNull(int),10,18
org.apache.pig.data.Tuple.getType(int),17,31
org.apache.pig.data.Tuple.get(int),10,20
org.apache.pig.data.Tuple.getAll(),6,10
"org.apache.pig.data.Tuple.set(int,Object)",26,52
org.apache.pig.data.Tuple.append(Object),21,39
org.apache.pig.data.Tuple.getMemorySize(),11,18
org.apache.pig.data.Tuple.toDelimitedString(String),19,31
"org.apache.pig.backend.hadoop.executionengine.tez.plan.optimizer.CombinerOptimizer.CombinerOptimizer(TezOperPlan,boolean)",10,14
"org.apache.pig.backend.hadoop.executionengine.tez.plan.optimizer.CombinerOptimizer.CombinerOptimizer(TezOperPlan,boolean,CompilationMessageCollector)",13,30
org.apache.pig.backend.hadoop.executionengine.tez.plan.optimizer.CombinerOptimizer.getMessageCollector(),3,7
org.apache.pig.backend.hadoop.executionengine.tez.plan.optimizer.CombinerOptimizer.visitTezOp(TezOperator),46,129
org.apache.pig.impl.logicalLayer.validators.TypeCheckerException.TypeCheckerException(),6,9
org.apache.pig.impl.logicalLayer.validators.TypeCheckerException.TypeCheckerException(String),17,26
org.apache.pig.impl.logicalLayer.validators.TypeCheckerException.TypeCheckerException(Throwable),19,31
"org.apache.pig.impl.logicalLayer.validators.TypeCheckerException.TypeCheckerException(String,Throwable)",24,48
"org.apache.pig.impl.logicalLayer.validators.TypeCheckerException.TypeCheckerException(String,int)",19,37
"org.apache.pig.impl.logicalLayer.validators.TypeCheckerException.TypeCheckerException(String,int,Throwable)",26,59
"org.apache.pig.impl.logicalLayer.validators.TypeCheckerException.TypeCheckerException(String,int,byte)",21,46
"org.apache.pig.impl.logicalLayer.validators.TypeCheckerException.TypeCheckerException(org.apache.pig.newplan.Operator,String,int,byte)",28,56
"org.apache.pig.impl.logicalLayer.validators.TypeCheckerException.TypeCheckerException(String,int,byte,Throwable)",27,68
"org.apache.pig.impl.logicalLayer.validators.TypeCheckerException.TypeCheckerException(org.apache.pig.newplan.Operator,String,int,byte,Throwable)",34,78
"org.apache.pig.impl.logicalLayer.validators.TypeCheckerException.TypeCheckerException(String,int,boolean)",21,43
"org.apache.pig.impl.logicalLayer.validators.TypeCheckerException.TypeCheckerException(String,int,byte,boolean)",23,52
"org.apache.pig.impl.logicalLayer.validators.TypeCheckerException.TypeCheckerException(String,int,byte,boolean,String)",27,72
"org.apache.pig.impl.logicalLayer.validators.TypeCheckerException.TypeCheckerException(String,int,byte,boolean,String,Throwable)",33,94
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.AvroBagWrapper(GenericArray<T>),9,16
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.spill(),1,1
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.getMemorySize(),2,2
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.readFields(DataInput),7,10
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.write(DataOutput),6,8
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.compareTo(Object),13,24
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.size(),2,3
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.isSorted(),1,1
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.isDistinct(),1,1
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.iterator(),7,10
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.iterator().$1.apply(T),11,24
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.add(Tuple),3,4
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.addAll(DataBag),4,5
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.clear(),1,1
org.apache.pig.impl.util.avro.AvroBagWrapper<T>.markStale(boolean),2,3
"org.apache.pig.impl.builtin.StreamingUDF.StreamingUDF(String,String,String,String,String,String,String)",36,125
org.apache.pig.impl.builtin.StreamingUDF.exec(Tuple),8,10
org.apache.pig.impl.builtin.StreamingUDF.initialize(),22,32
org.apache.pig.impl.builtin.StreamingUDF.startUdfController(),17,32
org.apache.pig.impl.builtin.StreamingUDF.constructCommand(),45,243
"org.apache.pig.impl.builtin.StreamingUDF.ensureUserFileAvailable(String[],String)",38,176
org.apache.pig.impl.builtin.StreamingUDF.getUserFileExtension(),11,14
org.apache.pig.impl.builtin.StreamingUDF.createInputHandlers(),15,37
org.apache.pig.impl.builtin.StreamingUDF.setStreams(),18,47
org.apache.pig.impl.builtin.StreamingUDF.startThreads(),10,26
org.apache.pig.impl.builtin.StreamingUDF.getControllerPath(String),37,143
org.apache.pig.impl.builtin.StreamingUDF.isPython(),4,5
org.apache.pig.impl.builtin.StreamingUDF.getOutput(Tuple),39,113
org.apache.pig.impl.builtin.StreamingUDF.outputSchema(Schema),3,6
org.apache.pig.impl.builtin.StreamingUDF.ProcessInputThread.ProcessInputThread(),5,5
org.apache.pig.impl.builtin.StreamingUDF.ProcessInputThread.run(),13,20
org.apache.pig.impl.builtin.StreamingUDF.ProcessOutputThread.ProcessOutputThread(),5,5
org.apache.pig.impl.builtin.StreamingUDF.ProcessOutputThread.run(),52,96
org.apache.pig.impl.builtin.StreamingUDF.ProcessErrorThread.ProcessErrorThread(),5,5
org.apache.pig.impl.builtin.StreamingUDF.ProcessErrorThread.run(),40,90
org.apache.pig.impl.builtin.StreamingUDF.ProcessKiller.run(),3,3
org.apache.pig.backend.hadoop.executionengine.tez.plan.optimizer.UnionOptimizer.UnionOptimizer(TezOperPlan),9,16
org.apache.pig.backend.hadoop.executionengine.tez.plan.optimizer.UnionOptimizer.visitTezOp(TezOperator),111,872
"org.apache.pig.backend.hadoop.executionengine.tez.plan.optimizer.UnionOptimizer.copyOperatorProperties(TezOperator,TezOperator)",28,59
"org.apache.pig.backend.hadoop.executionengine.tez.plan.optimizer.UnionOptimizer.getUnionPredPlanFromSplit(PhysicalPlan,String)",21,60
org.apache.pig.newplan.logical.rules.PredicatePushdownOptimizer.PredicatePushdownOptimizer(String),5,6
org.apache.pig.newplan.logical.rules.PredicatePushdownOptimizer.buildPattern(),8,19
org.apache.pig.newplan.logical.rules.PredicatePushdownOptimizer.getNewTransformer(),3,5
org.apache.pig.newplan.logical.rules.PredicatePushdownOptimizer.PredicatePushDownTransformer.check(OperatorPlan),31,85
org.apache.pig.newplan.logical.rules.PredicatePushdownOptimizer.PredicatePushDownTransformer.reportChanges(),16,21
org.apache.pig.newplan.logical.rules.PredicatePushdownOptimizer.PredicatePushDownTransformer.transform(OperatorPlan),46,113
org.apache.pig.newplan.logical.rules.PredicatePushdownOptimizer.PredicatePushDownTransformer.updateMappedColNames(Expression),14,40
org.apache.pig.newplan.logical.rules.PredicatePushdownOptimizer.PredicatePushDownTransformer.getMappedKeys(List<String>),34,62
org.apache.pig.newplan.logical.rules.PredicatePushdownOptimizer.PredicatePushDownTransformer.setupColNameMaps(),16,65
"org.apache.pig.newplan.logical.optimizer.ProjectionPatcher.transformed(OperatorPlan,OperatorPlan)",8,12
"org.apache.pig.newplan.logical.optimizer.ProjectionPatcher.ProjectionRewriter.ProjectionRewriter(OperatorPlan,LogicalRelationalOperator)",11,12
org.apache.pig.newplan.logical.optimizer.ProjectionPatcher.ProjectionRewriter.visit(ProjectExpression),39,81
org.apache.pig.newplan.logical.optimizer.ProjectionPatcher.ProjectionFinder.ProjectionFinder(OperatorPlan),8,11
org.apache.pig.newplan.logical.optimizer.ProjectionPatcher.ProjectionFinder.getVisitor(LogicalExpressionPlan),10,14
org.apache.pig.pen.PhysicalPlanResetter.PhysicalPlanResetter(PhysicalPlan),6,14
org.apache.pig.pen.PhysicalPlanResetter.visitPackage(POPackage),8,9
"org.apache.pig.newplan.logical.visitor.ProjectStarExpanderUtil.getProjectStartEndCols(LogicalExpressionPlan,ProjectExpression)",42,151
org.apache.pig.test.udf.evalfunc.BadMonitoredDefault.exec(Tuple),10,11
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.JobGraphBuilder.JobGraphBuilder(MROperPlan),12,29
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.JobGraphBuilder.visitMROp(MapReduceOper),21,49
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.getAllErrorMessages(),7,7
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.getAllStats(),8,9
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.isEmbedded(),1,1
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.getSMMSpillCount(),8,17
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.getProactiveSpillCountObjects(),9,19
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.getProactiveSpillCountRecords(),10,19
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.SimplePigStats(),11,16
"org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.initialize(PigContext,JobClient,JobControlCompiler,MROperPlan)",25,60
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.finish(),2,2
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.isInitialized(),3,3
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.getJobClient(),2,6
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.getJobControlCompiler(),4,7
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.addMRJobStats(Job),15,44
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.addMRJobStatsForNative(NativeMapReduceOper),9,22
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.display(),65,230
"org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.mapMROperToJob(MapReduceOper,Job)",10,32
org.apache.pig.tools.pigstats.mapreduce.SimplePigStats.isJobSeen(Job),3,8
org.apache.pig.builtin.WeeksBetween.exec(Tuple),12,31
org.apache.pig.builtin.WeeksBetween.outputSchema(Schema),8,16
org.apache.pig.builtin.WeeksBetween.getArgToFuncMapping(),15,41
org.apache.pig.builtin.WeeksBetween.allowCompileTimeCalculation(),4,4
org.apache.pig.builtin.TrevniStorage.TrevniStorage(),10,12
"org.apache.pig.builtin.TrevniStorage.TrevniStorage(String,String)",34,70
org.apache.pig.builtin.TrevniStorage.getInputFormat(),12,28
"org.apache.pig.builtin.TrevniStorage.getInputFormat().TrevniStorageInputFormat.isSplitable(JobContext,Path)",4,4
org.apache.pig.builtin.TrevniStorage.getInputFormat().TrevniStorageInputFormat.listStatus(JobContext),20,39
"org.apache.pig.builtin.TrevniStorage.getInputFormat().TrevniStorageInputFormat.createRecordReader(InputSplit,TaskAttemptContext)",26,61
"org.apache.pig.builtin.TrevniStorage.getInputFormat().TrevniStorageInputFormat.createRecordReader(InputSplit,TaskAttemptContext).$1.close()",3,4
"org.apache.pig.builtin.TrevniStorage.getInputFormat().TrevniStorageInputFormat.createRecordReader(InputSplit,TaskAttemptContext).$1.getCurrentKey()",5,7
"org.apache.pig.builtin.TrevniStorage.getInputFormat().TrevniStorageInputFormat.createRecordReader(InputSplit,TaskAttemptContext).$1.getCurrentValue()",5,8
"org.apache.pig.builtin.TrevniStorage.getInputFormat().TrevniStorageInputFormat.createRecordReader(InputSplit,TaskAttemptContext).$1.getProgress()",5,6
"org.apache.pig.builtin.TrevniStorage.getInputFormat().TrevniStorageInputFormat.createRecordReader(InputSplit,TaskAttemptContext).$1.initialize(InputSplit,TaskAttemptContext)",27,49
"org.apache.pig.builtin.TrevniStorage.getInputFormat().TrevniStorageInputFormat.createRecordReader(InputSplit,TaskAttemptContext).$1.nextKeyValue()",8,10
org.apache.pig.builtin.TrevniStorage.getOutputFormat(),10,24
org.apache.pig.builtin.TrevniStorage.getOutputFormat().TrevniStorageOutputFormat.TrevniStorageOutputFormat(Schema),14,27
org.apache.pig.builtin.TrevniStorage.getOutputFormat().TrevniStorageOutputFormat.getRecordWriter(TaskAttemptContext),54,120
org.apache.pig.builtin.TrevniStorage.getOutputFormat().TrevniStorageOutputFormat.getRecordWriter(TaskAttemptContext).$1.flush(),19,29
org.apache.pig.builtin.TrevniStorage.getOutputFormat().TrevniStorageOutputFormat.getRecordWriter(TaskAttemptContext).$1.close(TaskAttemptContext),8,9
"org.apache.pig.builtin.TrevniStorage.getOutputFormat().TrevniStorageOutputFormat.getRecordWriter(TaskAttemptContext).$1.write(NullWritable,Object)",22,38
org.apache.pig.builtin.TrevniStorage.getOutputFormat().TrevniStorageOutputFormat.getRecordWriter(TaskAttemptContext).$1.prepareToWrite(Schema),11,20
"org.apache.pig.builtin.TrevniStorage.getAvroSchema(Path,Job)",36,118
org.apache.pig.builtin.BigDecimalMax.BigDecimalMax(),3,4
org.apache.pig.builtin.BigDecimalMax.Intermediate.getOp(),1,1
org.apache.pig.builtin.BigDecimalMax.Final.getOp(),1,1
org.apache.pig.builtin.Assert.exec(Tuple),7,15
org.apache.pig.builtin.Assert.allowCompileTimeCalculation(),4,4
org.apache.pig.builtin.DateTimeMin.exec(Tuple),7,10
org.apache.pig.builtin.DateTimeMin.getInitial(),3,4
org.apache.pig.builtin.DateTimeMin.getIntermed(),4,4
org.apache.pig.builtin.DateTimeMin.getFinal(),2,2
org.apache.pig.builtin.DateTimeMin.Initial.exec(Tuple),24,46
org.apache.pig.builtin.DateTimeMin.Intermediate.exec(Tuple),16,29
org.apache.pig.builtin.DateTimeMin.Final.exec(Tuple),17,28
org.apache.pig.builtin.DateTimeMin.min(Tuple),31,70
org.apache.pig.builtin.DateTimeMin.outputSchema(Schema),7,12
org.apache.pig.builtin.DateTimeMin.accumulate(Tuple),20,43
org.apache.pig.builtin.DateTimeMin.cleanup(),3,3
org.apache.pig.builtin.DateTimeMin.getValue(),5,5
org.apache.pig.builtin.CubeDimensions.CubeDimensions(),2,2
org.apache.pig.builtin.CubeDimensions.CubeDimensions(String),4,6
org.apache.pig.builtin.CubeDimensions.exec(Tuple),18,32
org.apache.pig.builtin.CubeDimensions.convertNullToUnknown(Tuple),15,23
"org.apache.pig.builtin.CubeDimensions.recursivelyCube(List<Tuple>,Tuple,int,Tuple)",18,55
org.apache.pig.builtin.CubeDimensions.outputSchema(Schema),14,21
org.apache.pig.builtin.CubeDimensions.allowCompileTimeCalculation(),4,4
org.apache.pig.impl.io.TFileStorage.TFileStorage(),10,11
org.apache.pig.impl.io.TFileStorage.getNext(),7,10
org.apache.pig.impl.io.TFileStorage.putNext(Tuple),6,8
"org.apache.pig.impl.io.TFileStorage.TFileInputFormat.createRecordReader(InputSplit,TaskAttemptContext)",13,20
org.apache.pig.impl.io.TFileStorage.getInputFormat(),3,7
org.apache.pig.impl.io.TFileStorage.hashCode(),2,2
"org.apache.pig.impl.io.TFileStorage.prepareToRead(RecordReader,PigSplit)",8,14
"org.apache.pig.impl.io.TFileStorage.setLocation(String,Job)",9,15
org.apache.pig.impl.io.TFileStorage.TFileOutputFormat.getRecordWriter(TaskAttemptContext),29,67
org.apache.pig.impl.io.TFileStorage.getOutputFormat(),3,7
org.apache.pig.impl.io.TFileStorage.prepareToWrite(RecordWriter),6,11
"org.apache.pig.impl.io.TFileStorage.setStoreLocation(String,Job)",10,17
org.apache.pig.impl.io.TFileStorage.checkSchema(ResourceSchema),4,5
"org.apache.pig.impl.io.TFileStorage.relToAbsPathForStoreLocation(String,Path)",12,19
"org.apache.pig.impl.io.TFileStorage.getPartitionKeys(String,Job)",6,8
"org.apache.pig.impl.io.TFileStorage.getSchema(String,Job)",7,12
"org.apache.pig.impl.io.TFileStorage.getStatistics(String,Job)",6,8
org.apache.pig.impl.io.TFileStorage.setPartitionFilter(Expression),8,9
org.apache.pig.impl.io.TFileStorage.setStoreFuncUDFContextSignature(String),7,8
"org.apache.pig.impl.io.TFileStorage.cleanupOnFailure(String,Job)",9,14
"org.apache.pig.impl.io.TFileStorage.cleanupOnSuccess(String,Job)",6,7
org.apache.pig.impl.io.NullableTuple.NullableTuple(),2,2
org.apache.pig.impl.io.NullableTuple.NullableTuple(Tuple),4,5
org.apache.pig.impl.io.NullableTuple.NullableTuple(NullableTuple),6,14
org.apache.pig.impl.io.NullableTuple.getValueAsPigType(),5,6
org.apache.pig.impl.io.NullableTuple.readFields(DataInput),11,17
org.apache.pig.builtin.InvokeForInt.InvokeForInt(),1,1
"org.apache.pig.builtin.InvokeForInt.InvokeForInt(String,String)",11,19
org.apache.pig.builtin.InvokeForInt.InvokeForInt(String),8,12
"org.apache.pig.builtin.InvokeForInt.InvokeForInt(String,String,String)",11,20
org.apache.pig.builtin.INVERSEMAP.exec(Tuple),9,22
org.apache.pig.builtin.INVERSEMAP.outputSchema(Schema),13,35
"org.apache.pig.builtin.INVERSEMAP.doInverse(Map<String,Object>)",26,91
org.apache.pig.builtin.INVERSEMAP.allowCompileTimeCalculation(),4,4
org.apache.pig.builtin.ParquetLoader.ParquetLoader(),4,4
org.apache.pig.builtin.ParquetLoader.ParquetLoader(String),20,34
org.apache.pig.builtin.ParquetLoader.init(LoadMetadata),5,10
"org.apache.pig.builtin.ParquetLoader.setLocation(String,Job)",12,19
org.apache.pig.builtin.ParquetLoader.getFeatures(),7,9
org.apache.pig.builtin.ParquetLoader.pushProjection(RequiredFieldList),10,22
org.apache.pig.builtin.MapSize.exec(Tuple),21,37
org.apache.pig.builtin.MapSize.outputSchema(Schema),6,11
org.apache.pig.builtin.MapSize.allowCompileTimeCalculation(),4,4
org.apache.pig.builtin.SecondsBetween.exec(Tuple),12,31
org.apache.pig.builtin.SecondsBetween.outputSchema(Schema),8,16
org.apache.pig.builtin.SecondsBetween.getArgToFuncMapping(),15,41
org.apache.pig.builtin.SecondsBetween.allowCompileTimeCalculation(),4,4
org.apache.pig.builtin.TOBAG.exec(Tuple),20,48
org.apache.pig.builtin.TOBAG.outputSchema(Schema),24,94
"org.apache.pig.builtin.TOBAG.nullEquals(Schema,Schema)",3,14
org.apache.pig.builtin.TOBAG.allowCompileTimeCalculation(),4,4
org.apache.pig.newplan.logical.relational.LOCube.LOCube(LogicalPlan),3,6
"org.apache.pig.newplan.logical.relational.LOCube.LOCube(OperatorPlan,MultiMap<Integer,LogicalExpressionPlan>)",9,18
org.apache.pig.newplan.logical.relational.LOCube.getSchema(),10,11
org.apache.pig.newplan.logical.relational.LOCube.accept(PlanVisitor),12,20
org.apache.pig.newplan.logical.relational.LOCube.isEqual(Operator),22,68
org.apache.pig.newplan.logical.relational.LOCube.getExpressionPlans(),7,10
"org.apache.pig.newplan.logical.relational.LOCube.setExpressionPlans(MultiMap<Integer,LogicalExpressionPlan>)",8,13
org.apache.pig.newplan.logical.relational.LOCube.resetUid(),8,8
org.apache.pig.newplan.logical.relational.LOCube.getInputs(LogicalPlan),6,8
org.apache.pig.newplan.logical.relational.LOCube.getOperations(),3,4
org.apache.pig.newplan.logical.relational.LOCube.setOperations(List<String>),4,7
org.apache.pig.newplan.logical.rules.OptimizerUtils.findGenerate(LOForEach),9,20
org.apache.pig.newplan.logical.rules.OptimizerUtils.hasFlatten(LOGenerate),11,32
org.apache.pig.newplan.logical.rules.OptimizerUtils.hasFlatten(LOForEach),11,23
org.apache.pig.newplan.logical.rules.OptimizerUtils.planHasNonDeterministicUdf(LogicalExpressionPlan),23,47
org.apache.pig.builtin.BigDecimalMin.BigDecimalMin(),3,4
org.apache.pig.builtin.BigDecimalMin.Intermediate.getOp(),1,1
org.apache.pig.builtin.BigDecimalMin.Final.getOp(),1,1
"org.apache.pig.newplan.logical.optimizer.LogicalPlanOptimizer.LogicalPlanOptimizer(OperatorPlan,int,Set<String>)",8,11
"org.apache.pig.newplan.logical.optimizer.LogicalPlanOptimizer.LogicalPlanOptimizer(OperatorPlan,int,Set<String>,PigContext)",31,59
org.apache.pig.newplan.logical.optimizer.LogicalPlanOptimizer.buildRuleSets(),54,321
"org.apache.pig.newplan.logical.optimizer.LogicalPlanOptimizer.checkAndAddRule(Set<Rule>,Rule)",17,81
org.apache.pig.newplan.logical.optimizer.LogicalPlanOptimizer.addListeners(),8,14
org.apache.pig.builtin.DoubleBase.compute(Double),5,5
org.apache.pig.builtin.DoubleBase.exec(Tuple),19,31
org.apache.pig.builtin.DoubleBase.getArgToFuncMapping(),14,31
org.apache.pig.builtin.ABS.exec(Tuple),33,49
org.apache.pig.builtin.ABS.outputSchema(Schema),8,16
org.apache.pig.builtin.ABS.getArgToFuncMapping(),20,115
org.apache.pig.builtin.ABS.allowCompileTimeCalculation(),4,4
org.apache.pig.impl.builtin.GetMemNumRows.GetMemNumRows(),6,7
org.apache.pig.impl.builtin.GetMemNumRows.exec(Tuple),23,54
org.apache.pig.impl.builtin.GetMemNumRows.getReturnType(),2,3
"org.apache.pig.builtin.InvokerGenerator.InvokerGenerator(String,String,String)",9,27
org.apache.pig.builtin.InvokerGenerator.exec(Tuple),10,11
org.apache.pig.builtin.InvokerGenerator.outputSchema(Schema),5,9
org.apache.pig.builtin.InvokerGenerator.getUniqueId(),1,2
org.apache.pig.builtin.InvokerGenerator.initialize(),50,120
org.apache.pig.builtin.InvokerGenerator.getArgumentClassArray(String[]),15,35
"org.apache.pig.builtin.InvokerGenerator.generateInvokerFunction(String,Method,boolean,Class<>[])",10,23
"org.apache.pig.builtin.InvokerGenerator.generateInvokerFunctionBytecode(String,Method,boolean,Class<>[])",56,128
"org.apache.pig.builtin.InvokerGenerator.buildSignatureString(Class<>[],Class<>)",11,36
org.apache.pig.builtin.InvokerGenerator.getObjectVersion(Class<>),7,10
