sha,issues,change_type,name
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezOperPlan.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezOperator.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezOutput.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezPOPackageAnnotator.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezPOStreamVisitor.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezPOUserFuncVisitor.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezParallelismEstimator.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezPlanContainer.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezPlanContainerNode.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezPlanContainerPrinter.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezPlanContainerUDFCollector.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezPlanContainerVisitor.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezPrinter.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezTaskConfigurable.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/TezTaskContext.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/WeightedRangePartitionerTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/operators/POCounterStatsTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/operators/POCounterTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/operators/PORankTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/operators/POShuffledValueInputTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/optimizers/LoaderProcessor.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/optimizers/NoopFilterRemover.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/optimizers/ParallelismSetter.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,D,src/org/apache/pig/backend/hadoop/executionengine/tez/optimizers/UnionOptimizer.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezCompiler.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezCompilerException.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezEdgeDescriptor.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezOpPlanVisitor.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezOperPlan.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezOperator.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPOPackageAnnotator.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPOStreamVisitor.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPOUserFuncVisitor.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPlanContainer.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPlanContainerNode.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPlanContainerPrinter.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPlanContainerUDFCollector.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPlanContainerVisitor.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/TezPrinter.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/NativeTezOper.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POCounterStatsTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POCounterTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POFRJoinTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POIdentityInOutTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POLocalRearrangeTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POLocalRearrangeTezFactory.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POPartitionRearrangeTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/PORankTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POShuffleTezLoad.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POShuffledValueInputTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POSimpleTezLoad.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POStoreTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POValueInputTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/operator/POValueOutputTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/AccumulatorOptimizer.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/CombinerOptimizer.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/LoaderProcessor.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/MultiQueryOptimizerTez.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/NoopFilterRemover.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/ParallelismSetter.java
40b396a75153dc33bc445ee483ec8760e9a3fb25,3838,A,src/org/apache/pig/backend/hadoop/executionengine/tez/plan/optimizer/SecondaryKeyOptimizerTez.java
