algorithm,alpha,decay,eta,iterations,max_bound_iterations,num_topics,offset,passes,random_seed_value,perplexity,include_additions,include_context,include_message,include_removals
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,76.7478428695,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,2,76.936618797,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,3,76.8195723204,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,4,76.9066042064,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,5,77.2507724832,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,6,76.8421907764,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,7,76.6968738102,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,8,76.9126641235,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,9,77.3284925185,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,10,76.8939169562,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,11,76.9986931099,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,12,76.7080954667,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,13,77.0212078895,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,14,76.6379106662,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,15,76.5890140732,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,16,76.8058312727,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,17,77.0760570712,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,18,76.9155731249,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,19,76.8835306549,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,20,76.6386854269,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,21,76.6334172315,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,22,76.6119262847,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,23,76.9472308949,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,24,76.5624467033,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,25,76.7601757419,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,26,77.0407267684,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,27,76.5913757307,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,28,76.9654626312,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,29,76.7878777742,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,30,76.8790588729,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,31,76.7440819489,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,32,76.7710665463,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,33,76.8980553004,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,34,77.0516623269,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,35,77.031691233,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,36,77.1657815328,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,37,76.8876074406,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,38,77.1270131378,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,39,76.9675276363,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,40,76.6865264216,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,41,76.8280350958,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,42,77.0196710616,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,43,76.7031946794,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,44,76.6174015045,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,45,76.7700911767,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,46,76.8627667357,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,47,76.9387918434,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,48,76.8834662527,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,49,76.8478318391,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,50,77.0224955812,True,True,False,True
