metadata,unique_words,total_words
1,16,17
2,12,14
3,11,13
4,22,41
5,76,111
6,35,53
7,13,23
8,67,293
9,78,129
10,45,67
11,3,6
12,76,116
13,87,589
14,98,304
15,24,33
16,43,125
17,33,49
18,31,51
