algorithm,alpha,decay,eta,iterations,max_bound_iterations,num_topics,offset,passes,random_seed_value,perplexity,include_additions,include_context,include_message,include_removals
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,37.2336904541,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,2,37.3143731173,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,3,37.3316309632,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,4,37.1309315647,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,5,37.1774241085,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,6,37.3073663377,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,7,37.2197377635,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,8,37.2984745975,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,9,37.1424304292,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,10,37.0300792425,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,11,37.1280299764,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,12,37.3264434091,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,13,37.0813472239,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,14,37.0236583005,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,15,37.1409681363,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,16,37.0538948063,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,17,37.0218729456,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,18,37.3816639063,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,19,37.0890055442,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,20,37.1359908946,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,21,37.3708078137,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,22,37.3496715322,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,23,37.1856086143,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,24,37.1117998015,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,25,37.2782376596,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,26,37.2001377701,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,27,37.1978274693,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,28,37.2542288888,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,29,37.3345848051,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,30,37.2132466398,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,31,36.9535357379,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,32,37.2976099942,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,33,37.2495742864,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,34,37.1934293375,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,35,37.1472275549,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,36,37.2563137322,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,37,37.3703646707,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,38,37.3951828128,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,39,37.2796554986,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,40,37.4012491757,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,41,37.1702668451,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,42,37.2109519281,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,43,37.1380664139,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,44,37.2681518634,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,45,37.1769062297,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,46,37.1632960094,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,47,37.3418215643,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,48,37.1315480067,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,49,37.1602419434,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,50,37.3342626274,True,True,False,True
