sha,issues,change_type,name,additions,removals,context,message
b29509e496dc10f4c3556edc69482dcc75094019,727,M,tika-parsers/src/main/java/org/apache/tika/parser/microsoft/HSLFExtractor.java,163,34,17,4
9d94ee806710ab9c7f2e15c8fb489bb13879f421,328,M,tika-core/src/main/resources/org/apache/tika/tika-config.xml,4,0,6,6
9d94ee806710ab9c7f2e15c8fb489bb13879f421,328,A,tika-parsers/src/main/java/org/apache/tika/parser/video/FLVParser.java,254,0,0,6
9d94ee806710ab9c7f2e15c8fb489bb13879f421,328,A,tika-parsers/src/test/java/org/apache/tika/parser/video/FLVParserTest.java,42,0,0,6
9d94ee806710ab9c7f2e15c8fb489bb13879f421,328,A,tika-parsers/src/test/resources/test-documents/testFLV.flv,0,0,0,6
47dbdeb29bc56d574dd4bce01787f70a122185f9,437,M,tika-parsers/src/main/java/org/apache/tika/parser/microsoft/OfficeParser.java,172,71,38,5
47dbdeb29bc56d574dd4bce01787f70a122185f9,437,M,tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java,35,3,10,5
47dbdeb29bc56d574dd4bce01787f70a122185f9,437,D,tika-parsers/src/test/resources/test-documents/protected.xlsx,0,0,0,5
47dbdeb29bc56d574dd4bce01787f70a122185f9,437,A,tika-parsers/src/test/resources/test-documents/protectedFile.xlsx,0,0,0,5
47dbdeb29bc56d574dd4bce01787f70a122185f9,437,A,tika-parsers/src/test/resources/test-documents/protectedSheets.xlsx,0,0,0,5
5027b05ea341c0720de4c8bed2ee301bc4759a35,1282,M,tika-core/src/main/resources/org/apache/tika/mime/tika-mimetypes.xml,6,0,6,4
27a8e7eda68c8293638222e9df28d3b10350e73b,697,M,tika-core/src/main/resources/org/apache/tika/mime/tika-mimetypes.xml,3,0,6,4
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,A,src/site/apt/documentation.apt,227,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,A,src/site/apt/download.apt,93,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,A,src/site/apt/formats.apt,306,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,A,src/site/apt/gettingstarted.apt,212,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,A,src/site/apt/index.apt,131,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,A,src/site/resources/tika.png,0,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,A,src/site/resources/tika.svg,5318,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,A,src/site/resources/tikaNoText.svg,5305,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,A,src/site/resources/tikaNoText16.png,0,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,A,src/site/resources/tikaNoText32.png,0,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,A,src/site/resources/tikaNoText64.png,0,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,A,src/site/site.xml,50,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,D,tika-core/src/site/apt/documentation.apt,0,227,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,D,tika-core/src/site/apt/download.apt,0,93,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,D,tika-core/src/site/apt/formats.apt,0,306,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,D,tika-core/src/site/apt/gettingstarted.apt,0,212,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,D,tika-core/src/site/apt/index.apt,0,131,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,D,tika-core/src/site/resources/tika.png,0,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,D,tika-core/src/site/resources/tika.svg,0,5318,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,D,tika-core/src/site/resources/tikaNoText.svg,0,5305,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,D,tika-core/src/site/resources/tikaNoText16.png,0,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,D,tika-core/src/site/resources/tikaNoText32.png,0,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,D,tika-core/src/site/resources/tikaNoText64.png,0,0,0,6
dbceb37c0b46c3dcfc9d98c3a14d3d0fa8e2c277,219,D,tika-core/src/site/site.xml,0,50,0,6
ee56292aa4532285d34330a00cae8d71c1b3dff5,1177;1180,M,tika-core/src/main/resources/org/apache/tika/mime/tika-mimetypes.xml,22,16,9,4
ee56292aa4532285d34330a00cae8d71c1b3dff5,1177;1180,M,tika-parsers/src/test/java/org/apache/tika/mime/TestMimeTypes.java,6,4,12,4
a3259b119ec8f558d0b861353d2b05c72f497ab4,1028,M,tika-parsers/src/main/java/org/apache/tika/parser/mail/MailContentHandler.java,21,23,34,4
a3259b119ec8f558d0b861353d2b05c72f497ab4,1028,M,tika-parsers/src/test/java/org/apache/tika/parser/mail/RFC822ParserTest.java,39,10,18,4
a3259b119ec8f558d0b861353d2b05c72f497ab4,1028,A,tika-parsers/src/test/resources/test-documents/testRFC822_normal_zip,61,0,0,4
c3dfa9681cdeef99f1085ba3f79487e18889f2b5,1518,A,tika-server/Dockerfile,37,0,0,4
02f6ae5994a226edf19813366ec5b5974cc70a90,1118,M,tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/AbstractOOXMLExtractor.java,4,5,6,4
0680a63f2092f8850ab0c1d62435ba509bc5f73f,1193,M,tika-parsers/src/main/java/org/apache/tika/parser/html/HtmlParser.java,4,1,8,6
0680a63f2092f8850ab0c1d62435ba509bc5f73f,1193,M,tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java,35,0,11,6
86b698c2ed4b37afa46626b5578db38278a40864,451,M,tika-core/src/main/java/org/apache/tika/metadata/Metadata.java,7,2,14,5
86b698c2ed4b37afa46626b5578db38278a40864,451,M,tika-core/src/test/java/org/apache/tika/metadata/TestMetadata.java,2,2,12,5
74df81147635c54c1954e11bface574aca89bc47,152,M,src/main/assembly/LICENSE.txt,62,0,3,8
74df81147635c54c1954e11bface574aca89bc47,152,M,src/main/assembly/NOTICE.txt,12,0,3,8
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-core/src/main/java/org/apache/tika/sax/ToHTMLContentHandler.java,70,70,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-core/src/main/java/org/apache/tika/sax/ToTextContentHandler.java,140,140,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-core/src/main/java/org/apache/tika/sax/ToXMLContentHandler.java,281,281,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-core/src/main/resources/org/apache/tika/language/be.ngp,1013,1013,1,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-core/src/main/resources/org/apache/tika/language/ca.ngp,1014,1014,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-core/src/main/resources/org/apache/tika/language/eo.ngp,1014,1014,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-core/src/main/resources/org/apache/tika/language/gl.ngp,1014,1014,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-core/src/main/resources/org/apache/tika/language/ro.ngp,1014,1014,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-core/src/main/resources/org/apache/tika/language/sk.ngp,1014,1014,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-core/src/main/resources/org/apache/tika/language/sl.ngp,1014,1014,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-core/src/main/resources/org/apache/tika/language/uk.ngp,1014,1014,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-core/src/test/java/org/apache/tika/sax/SerializerTest.java,150,150,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/main/java/org/apache/tika/parser/chm/ChmParser.java,20,14,45,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmDirectoryListingSet.java,149,146,66,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItsfHeader.java,4,4,6,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmItspHeader.java,8,14,16,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmLzxcResetTable.java,4,11,12,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmgiHeader.java,4,11,10,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/ChmPmglHeader.java,22,29,44,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/main/java/org/apache/tika/parser/chm/accessor/DirectoryListingEntry.java,1,4,10,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmCommons.java,0,7,10,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/main/java/org/apache/tika/parser/chm/core/ChmExtractor.java,25,20,73,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmBlockInfo.java,7,3,13,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxBlock.java,112,109,234,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmLzxState.java,23,7,34,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/main/java/org/apache/tika/parser/chm/lzx/ChmSection.java,23,8,30,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmBlockInfo.java,0,2,6,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmExtraction.java,111,5,41,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/test/java/org/apache/tika/parser/chm/TestChmExtractor.java,3,5,18,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,M,tika-parsers/src/test/java/org/apache/tika/parser/chm/TestParameters.java,1,2,12,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,A,tika-parsers/src/test/resources/test-documents/chm/IMJPCL.CHM,0,0,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,A,tika-parsers/src/test/resources/test-documents/chm/IMJPCLE.CHM,0,0,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,A,tika-parsers/src/test/resources/test-documents/chm/IMTCEN.CHM,0,0,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,A,tika-parsers/src/test/resources/test-documents/chm/admin.chm,0,0,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,A,tika-parsers/src/test/resources/test-documents/chm/cmak_ops.CHM,0,0,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,A,tika-parsers/src/test/resources/test-documents/chm/comexp.CHM,0,0,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,A,tika-parsers/src/test/resources/test-documents/chm/gpedit.CHM,0,0,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,A,tika-parsers/src/test/resources/test-documents/chm/tcpip.CHM,0,0,0,4
0088bb89812750fe5fc2763aa30ff78162f70b57,1446,A,tika-parsers/src/test/resources/test-documents/chm/wmicontrol.CHM,0,0,0,4
cf8cc2856cb0c8d52aed8e6d370e7787ce6f0fc7,461,A,tika-parsers/src/main/java/org/apache/tika/parser/mail/MailContentHandler.java,156,0,0,7
cf8cc2856cb0c8d52aed8e6d370e7787ce6f0fc7,461,M,tika-parsers/src/main/java/org/apache/tika/parser/mail/RFC822Parser.java,1,156,21,7
1f88a96c0d5b34e1259e9e41965f7676d83de50c,876,M,tika-core/src/main/resources/org/apache/tika/mime/tika-mimetypes.xml,3,0,16,6
1f88a96c0d5b34e1259e9e41965f7676d83de50c,876,A,tika-parsers/src/main/java/org/apache/tika/parser/crypto/Pkcs7Parser.java,80,0,0,6
1f88a96c0d5b34e1259e9e41965f7676d83de50c,876,M,tika-parsers/src/main/resources/META-INF/services/org.apache.tika.parser.Parser,1,0,6,6
14b5289967a898f95910001dd10a6b23dd41ef9b,705;757,M,tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/AbstractOOXMLExtractor.java,1,18,18,4
d20d656916d228ce1f192ca0a53ccb554816e053,329,M,tika-parsers/src/main/java/org/apache/tika/parser/epub/EpubContentParser.java,9,1,12,6
d20d656916d228ce1f192ca0a53ccb554816e053,329,M,tika-parsers/src/main/java/org/apache/tika/parser/odf/OpenDocumentContentParser.java,9,1,12,6
a721a1da17193e608804386bbe2c09c86a7f42cb,832,M,tika-core/src/main/java/org/apache/tika/fork/ForkClient.java,13,0,12,6
a721a1da17193e608804386bbe2c09c86a7f42cb,832,M,tika-core/src/main/java/org/apache/tika/fork/ForkServer.java,5,0,12,6
a721a1da17193e608804386bbe2c09c86a7f42cb,832,M,tika-parsers/src/test/java/org/apache/tika/parser/fork/ForkParserIntegrationTest.java,31,2,19,6
e7982dc47567bb62a32df8d2396f57d311097104,1145,A,tika-core/src/test/java/org/apache/tika/ResourceLoggingClassLoader.java,82,0,0,4
e0cc1afa872ff8eb6e7546284f6fd3fb22875766,416,M,tika-core/src/main/java/org/apache/tika/fork/ForkClient.java,1,1,6,6
e0cc1afa872ff8eb6e7546284f6fd3fb22875766,416,A,tika-core/src/main/java/org/apache/tika/fork/ForkObjectInputStream.java,67,0,0,6
e0cc1afa872ff8eb6e7546284f6fd3fb22875766,416,D,tika-core/src/main/java/org/apache/tika/fork/ForkSerializer.java,0,71,0,6
e0cc1afa872ff8eb6e7546284f6fd3fb22875766,416,M,tika-core/src/main/java/org/apache/tika/fork/ForkServer.java,1,1,6,6
c4da2e35188ac3cc5401d62e0a1c005e0ab560ea,1617,M,tika-core/src/main/java/org/apache/tika/parser/DefaultParser.java,10,0,10,4
a93976f529de57b2457b9daffaeaf4fd21bb4ba7,192,M,src/main/resources/mime/tika-mimetypes.xml,18,1,18,6
a93976f529de57b2457b9daffaeaf4fd21bb4ba7,192,M,src/test/java/org/apache/tika/mime/TestMimeTypes.java,13,0,6,6
a93976f529de57b2457b9daffaeaf4fd21bb4ba7,192,A,src/test/resources/test-documents/testSVG.svg,6,0,0,6
2ee02d85aa703e65607a707ee171c166017916ab,1380,M,tika-bundle/pom.xml,1,1,6,4
2ee02d85aa703e65607a707ee171c166017916ab,1380,M,tika-parsers/pom.xml,1,6,12,4
63f574a063f1d31815a01c4dc40a16e721c0057c,416,M,tika-core/src/main/java/org/apache/tika/parser/EmptyParser.java,7,1,12,6
63f574a063f1d31815a01c4dc40a16e721c0057c,416,A,tika-core/src/main/java/org/apache/tika/parser/OutOfProcessClient.java,191,0,0,6
63f574a063f1d31815a01c4dc40a16e721c0057c,416,A,tika-core/src/main/java/org/apache/tika/parser/OutOfProcessParser.java,71,0,0,6
63f574a063f1d31815a01c4dc40a16e721c0057c,416,A,tika-core/src/main/java/org/apache/tika/parser/OutOfProcessSerializer.java,69,0,0,6
63f574a063f1d31815a01c4dc40a16e721c0057c,416,A,tika-core/src/main/java/org/apache/tika/parser/OutOfProcessServer.java,175,0,0,6
8032f6e2d61297b744c77919130a282d0f400ee9,352,M,tika-parsers/src/main/java/org/apache/tika/parser/html/HtmlParser.java,6,12,18,6
8032f6e2d61297b744c77919130a282d0f400ee9,352,M,tika-parsers/src/main/java/org/apache/tika/parser/txt/TXTParser.java,6,11,24,6
a1c42366cb18c99edef3118f4eb54c75851384b1,1352,M,CHANGES.txt,1,1,6,4
311a579685006b78f7b5bac4c135b73c5ac29fd0,714,M,tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java,16,0,4,4
311a579685006b78f7b5bac4c135b73c5ac29fd0,714,A,tika-parsers/src/test/resources/test-documents/testWordArt.pptx,0,0,0,4
997a4839e69270fb0e2249099607e2062daeb8fe,1338,D,README.txt,0,102,0,4
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/LanguageIdentifier.java,392,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/NGramProfile.java,717,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/da.ngp,2985,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/de.ngp,2994,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/ee.ngp,3088,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/el.ngp,3063,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/en.ngp,2852,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/es.ngp,2994,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/fi.ngp,2878,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/fr.ngp,2981,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/hu.ngp,3085,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/is.ngp,3043,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/it.ngp,2888,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/langmappings.properties,188,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/nl.ngp,2954,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/no.ngp,3021,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/package.html,6,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/pl.ngp,3064,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/pt.ngp,3056,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/ru.ngp,3102,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/sv.ngp,2918,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/main/java/org/apache/tika/language/th.ngp,3082,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/test/java/org/apache/tika/language/TestLanguageIdentifier.java,222,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/test/java/org/apache/tika/language/TestNGramProfile.java,141,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/test/java/org/apache/tika/language/da.test,108,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/test/java/org/apache/tika/language/de.test,104,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/test/java/org/apache/tika/language/el.test,109,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/test/java/org/apache/tika/language/en.test,105,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/test/java/org/apache/tika/language/es.test,107,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/test/java/org/apache/tika/language/fi.test,106,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/test/java/org/apache/tika/language/fr.test,105,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/test/java/org/apache/tika/language/it.test,109,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/test/java/org/apache/tika/language/nl.test,105,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/test/java/org/apache/tika/language/pt.test,105,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/test/java/org/apache/tika/language/sv.test,108,0,0,6
d424844b3cb971802f7157942143b00adb95e28b,209,A,tika-core/src/test/java/org/apache/tika/language/test-referencial.txt,10,0,0,6
69ad648a72b6dd02001e0ba33ff093dd56a79908,679,M,tika-core/src/main/resources/org/apache/tika/mime/tika-mimetypes.xml,7,0,6,4
69ad648a72b6dd02001e0ba33ff093dd56a79908,679,M,tika-parsers/src/test/java/org/apache/tika/mime/TestMimeTypes.java,5,0,6,4
69ad648a72b6dd02001e0ba33ff093dd56a79908,679,A,tika-parsers/src/test/resources/test-documents/testCADKEY.prt,0,0,0,4
631ca9916ba33e129c04c90266becc3561cf8d2a,842,M,LICENSE.txt,22,0,3,4
631ca9916ba33e129c04c90266becc3561cf8d2a,842,M,NOTICE.txt,1,0,3,4
631ca9916ba33e129c04c90266becc3561cf8d2a,842,M,tika-core/src/main/appended-resources/META-INF/LICENSE,22,0,3,4
631ca9916ba33e129c04c90266becc3561cf8d2a,842,A,tika-core/src/main/java/org/apache/tika/metadata/IPTC.java,1288,0,0,4
631ca9916ba33e129c04c90266becc3561cf8d2a,842,M,tika-core/src/main/java/org/apache/tika/metadata/Metadata.java,1,1,6,4
a8c7b385aaea4ff55c82bb189df3cc7bf1d499bb,132,M,src/main/java/org/apache/tika/parser/microsoft/ExcelExtractor.java,12,8,18,5
16669e3404af089f19ea3c7227523efa67f84410,95,M,src/main/java/org/apache/tika/mime/MimeTypes.java,17,16,18,7
9a171601cde65477aded7bd3d9d4780b0a5106bd,1241,M,tika-core/src/main/resources/org/apache/tika/mime/tika-mimetypes.xml,2,0,6,4
9a171601cde65477aded7bd3d9d4780b0a5106bd,1241,M,tika-parsers/src/test/java/org/apache/tika/mime/TestMimeTypes.java,4,0,6,4
c92b38ce600598b8664d200d02e6d7334f9bb80b,596,M,CHANGES.txt,4,0,6,4
c92b38ce600598b8664d200d02e6d7334f9bb80b,596,M,tika-app/src/main/java/org/apache/tika/cli/TikaCLI.java,41,12,23,4
ff55a9178f71236f5b1d1143f99cf48d331cc675,269,M,tika-core/src/main/java/org/apache/tika/Tika.java,27,16,60,6
ff55a9178f71236f5b1d1143f99cf48d331cc675,269,M,tika-core/src/main/java/org/apache/tika/config/TikaConfig.java,9,5,12,6
ff55a9178f71236f5b1d1143f99cf48d331cc675,269,M,tika-core/src/main/java/org/apache/tika/parser/AutoDetectParser.java,2,7,9,6
ff55a9178f71236f5b1d1143f99cf48d331cc675,269,M,tika-parsers/src/test/java/org/apache/tika/parser/asm/ClassParserTest.java,1,1,6,6
ff55a9178f71236f5b1d1143f99cf48d331cc675,269,M,tika-parsers/src/test/java/org/apache/tika/parser/audio/AudioParserTest.java,3,3,18,6
ff55a9178f71236f5b1d1143f99cf48d331cc675,269,M,tika-parsers/src/test/java/org/apache/tika/parser/audio/MidiParserTest.java,1,1,6,6
ff55a9178f71236f5b1d1143f99cf48d331cc675,269,M,tika-parsers/src/test/java/org/apache/tika/parser/html/HtmlParserTest.java,5,5,27,6
6ee14e15545729fb2ab4fe58feecf78124dcb616,269,M,tika-core/src/main/java/org/apache/tika/Tika.java,11,4,24,6
543d1c8eedd06b12d2c12ead78e1ad75a314f1f0,1494,M,tika-parsers/src/main/java/org/apache/tika/parser/microsoft/AbstractPOIFSExtractor.java,22,3,30,4
543d1c8eedd06b12d2c12ead78e1ad75a314f1f0,1494,M,tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ExcelExtractor.java,8,2,25,4
543d1c8eedd06b12d2c12ead78e1ad75a314f1f0,1494,M,tika-parsers/src/main/java/org/apache/tika/parser/microsoft/OfficeParser.java,1,1,6,4
543d1c8eedd06b12d2c12ead78e1ad75a314f1f0,1494,M,tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ExcelParserTest.java,52,0,24,4
c4db393e79141f72c953e72c9aa27e99777d1218,693,M,tika-parsers/src/main/java/org/apache/tika/parser/microsoft/ooxml/XSLFPowerPointExtractorDecorator.java,1,1,6,4
c4db393e79141f72c953e72c9aa27e99777d1218,693,M,tika-parsers/src/test/java/org/apache/tika/parser/microsoft/ooxml/OOXMLParserTest.java,14,3,12,4
e19a7b453432358fce3f8e6f0d0966e0a93438d6,1036,M,tika-parsers/src/main/java/org/apache/tika/parser/pkg/PackageParser.java,2,0,6,4
e19a7b453432358fce3f8e6f0d0966e0a93438d6,1036,M,tika-parsers/src/test/java/org/apache/tika/parser/pkg/ZipParserTest.java,39,0,20,4
a0886c3ab49d89a38237a15529e736c0545d46cd,170,M,pom.xml,1,1,6,4
a2c201a9b333bc4ddc22e77c598d7cd9a1d4a1c0,402,M,tika-core/src/main/java/org/apache/tika/parser/ParseContext.java,66,0,10,6
a2c201a9b333bc4ddc22e77c598d7cd9a1d4a1c0,402,M,tika-core/src/main/resources/org/apache/tika/mime/tika-mimetypes.xml,11,0,6,6
a2c201a9b333bc4ddc22e77c598d7cd9a1d4a1c0,402,A,tika-parsers/src/main/java/org/apache/tika/parser/iwork/IWorkParser.java,115,0,0,6
a2c201a9b333bc4ddc22e77c598d7cd9a1d4a1c0,402,A,tika-parsers/src/main/java/org/apache/tika/parser/iwork/KeynoteContentHandler.java,141,0,0,6
a2c201a9b333bc4ddc22e77c598d7cd9a1d4a1c0,402,A,tika-parsers/src/main/java/org/apache/tika/parser/iwork/PagesContentHandler.java,220,0,0,6
a2c201a9b333bc4ddc22e77c598d7cd9a1d4a1c0,402,M,tika-parsers/src/main/java/org/apache/tika/parser/xml/XMLParser.java,8,96,25,6
a2c201a9b333bc4ddc22e77c598d7cd9a1d4a1c0,402,M,tika-parsers/src/main/resources/META-INF/services/org.apache.tika.parser.Parser,1,0,3,6
a2c201a9b333bc4ddc22e77c598d7cd9a1d4a1c0,402,M,tika-parsers/src/test/java/org/apache/tika/parser/AutoDetectParserTest.java,8,4,23,6
a2c201a9b333bc4ddc22e77c598d7cd9a1d4a1c0,402,A,tika-parsers/src/test/java/org/apache/tika/parser/iwork/IWorkParserTest.java,86,0,0,6
a2c201a9b333bc4ddc22e77c598d7cd9a1d4a1c0,402,A,tika-parsers/src/test/resources/test-documents/testKeynote.key,0,0,0,6
a2c201a9b333bc4ddc22e77c598d7cd9a1d4a1c0,402,A,tika-parsers/src/test/resources/test-documents/testPages.pages,0,0,0,6
85ba6903274dc2044a1bc7c6ee2271a966da45ac,656,M,tika-parsers/src/main/java/org/apache/tika/parser/mbox/MboxParser.java,1,1,6,4
