algorithm,alpha,decay,eta,iterations,max_bound_iterations,num_topics,offset,passes,random_seed_value,perplexity,include_additions,include_context,include_message,include_removals
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,32.1448015312,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,2,32.0941872212,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,3,32.1803776583,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,4,31.9280414796,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,5,31.9711392559,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,6,32.3546437631,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,7,32.0522388201,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,8,32.0309634444,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,9,32.0738504819,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,10,32.0380742931,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,11,31.9496589503,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,12,31.9961895816,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,13,32.1866363631,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,14,31.9615670435,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,15,32.0631087428,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,16,32.0721266631,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,17,32.0360494276,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,18,32.0038764378,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,19,32.1395282992,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,20,32.0420982724,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,21,31.9850675378,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,22,31.9586044847,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,23,32.1260103275,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,24,31.9394828202,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,25,32.1958271102,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,26,32.0020140291,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,27,31.9650028513,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,28,32.1376051539,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,29,32.0360278917,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,30,32.3673600479,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,31,32.048112373,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,32,32.3459995934,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,33,31.8979003722,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,34,32.0930499802,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,35,32.056935265,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,36,32.0714988147,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,37,32.1228641797,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,38,31.8735874889,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,39,31.9012407558,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,40,32.0442092167,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,41,32.054325662,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,42,32.0426758126,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,43,32.0965062541,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,44,32.1615957549,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,45,32.0354852362,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,46,32.2867020107,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,47,31.9555790659,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,48,32.1799228473,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,49,31.8449975573,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,50,32.197682257,True,True,False,True
