algorithm,alpha,decay,eta,iterations,max_bound_iterations,num_topics,offset,passes,random_seed_value,perplexity,include_additions,include_context,include_message,include_removals
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,32.1450342298,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,2,32.0944022639,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,3,32.1764934143,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,4,31.9258649435,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,5,31.9708193921,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,6,32.3548497084,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,7,32.0515241744,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,8,32.0307532058,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,9,32.0708266698,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,10,32.0365545119,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,11,31.9503108189,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,12,31.9968322035,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,13,32.1877054157,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,14,31.9617225015,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,15,32.0622947552,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,16,32.0696538776,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,17,32.0389742121,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,18,32.0064825343,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,19,32.1389651838,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,20,32.0417024999,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,21,31.9858447116,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,22,31.9610944152,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,23,32.128406904,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,24,31.93894511,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,25,32.1981198942,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,26,32.0018435717,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,27,31.9674659726,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,28,32.1397148642,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,29,32.0373488786,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,30,32.369173999,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,31,32.0500732636,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,32,32.3498000394,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,33,31.8970983993,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,34,32.0903069709,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,35,32.0586541125,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,36,32.070216401,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,37,32.1228062718,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,38,31.874262812,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,39,31.9024073237,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,40,32.0452498063,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,41,32.051589791,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,42,32.0436090443,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,43,32.0982652215,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,44,32.1621093487,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,45,32.0321827509,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,46,32.2864595025,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,47,31.9548638574,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,48,32.1789535254,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,49,31.8421116521,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,50,32.1973980344,True,True,False,True
