algorithm,alpha,decay,eta,iterations,max_bound_iterations,num_topics,offset,passes,random_seed_value,perplexity,include_additions,include_context,include_message,include_removals
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,42.9675171907,False,True,False,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,10.7440677017,False,False,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,33.7794789397,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,2,33.880958095,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,3,33.8274754203,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,4,33.808307571,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,5,33.8036897177,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,6,33.8835726109,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,7,33.9589937685,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,8,33.8959842337,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,9,33.789078952,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,10,33.7923315759,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,11,33.8890162702,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,12,33.8076158247,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,13,33.9065182028,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,14,33.7503625517,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,15,33.8181325479,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,16,33.7944835763,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,17,33.7276397475,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,18,33.8050137107,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,19,33.7865980856,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,20,33.7888306827,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,21,33.8770900678,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,22,33.8015530144,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,23,33.8351598389,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,24,33.8585716425,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,25,33.7508353271,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,26,33.8400055121,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,27,33.811540927,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,28,33.8602814863,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,29,33.7630731371,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,30,33.7976104909,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,31,33.8468960126,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,32,33.8326984502,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,33,33.8279510873,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,34,33.7768087622,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,35,33.7900870246,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,36,33.7749222071,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,37,33.7597100909,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,38,33.8928954161,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,39,33.7003013994,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,40,33.823917633,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,41,33.8256109464,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,42,33.7698478924,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,43,33.7407608249,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,44,33.8276638731,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,45,33.8332141916,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,46,33.7769564294,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,47,33.8197079744,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,48,33.8371865186,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,49,33.8955058751,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,50,33.8293741352,True,True,False,True
