sha,issues,change_type,name
e719ad01e9504f71d4e3a2787a975a7aa29f39ee,2283,M,openjpa-kernel/pom.xml
e719ad01e9504f71d4e3a2787a975a7aa29f39ee,2283,M,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/AsmAdaptor.java
e719ad01e9504f71d4e3a2787a975a7aa29f39ee,2283,M,openjpa-kernel/src/main/java/org/apache/openjpa/enhance/PCClassFileTransformer.java
e719ad01e9504f71d4e3a2787a975a7aa29f39ee,2283,M,pom.xml
13baf82b9524eb1763324679aa93d53f9fc5d60e,2321,M,openjpa-lib/src/main/java/org/apache/openjpa/lib/log/LogFactoryImpl.java
ca755c86ef9fa88b4393c9ff08fa5f959931e06b,2095,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/TestTimestampPKDeletion.java
ca755c86ef9fa88b4393c9ff08fa5f959931e06b,2095,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/common/apps/EntityWithFailedExternalizer.java
ca755c86ef9fa88b4393c9ff08fa5f959931e06b,2095,D,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/common/apps/TestItemWithFailedExternalizer.java
ca755c86ef9fa88b4393c9ff08fa5f959931e06b,2095,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/jdbc/kernel/TestBatchFlushWithMetadataException.java
ca755c86ef9fa88b4393c9ff08fa5f959931e06b,2095,A,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/simple/EntityWithTimestampPK.java
ca755c86ef9fa88b4393c9ff08fa5f959931e06b,2095,D,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/simple/TestEntityWithTimestampPK.java
bbe2c3bfaeaa95bf02f62dccbab3f23c00bb177c,2169,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/jdbc/oracle/TestOracleXmlColumn.java
5afd4e851bb1fe56de5b1b546abecd799d036ad7,2238,M,openjpa-kernel/src/main/java/org/apache/openjpa/util/ProxyManagerImpl.java
5afd4e851bb1fe56de5b1b546abecd799d036ad7,2238,M,openjpa-kernel/src/test/java/org/apache/openjpa/util/TestProxyManager.java
5afd4e851bb1fe56de5b1b546abecd799d036ad7,2238,A,openjpa-kernel/src/test/java/org/apache/openjpa/util/custom/CustomProxyDefaultScopeList.java
5afd4e851bb1fe56de5b1b546abecd799d036ad7,2238,A,openjpa-kernel/src/test/java/org/apache/openjpa/util/custom/CustomProxyDefaultScopeType.java
092e70e0ac381227bcf55974000a48203cecd980,2018,M,openjpa-jdbc/src/main/java/org/apache/openjpa/jdbc/kernel/exps/InExpression.java
092e70e0ac381227bcf55974000a48203cecd980,2018,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/openjpa2018/OpenJPA2018Test.java
092e70e0ac381227bcf55974000a48203cecd980,2018,M,openjpa-persistence-jdbc/src/test/java/org/apache/openjpa/persistence/criteria/TestTypesafeCriteria.java
