score,alpha,eta,num_topics
0.18935658414646456,0.2,0.3,50
0.17472720270749034,0.2,0.3,100
0.12442912378167836,0.2,0.3,150
0.10042459369875971,0.2,0.3,200
0.056163600800587528,0.2,0.3,250
0.072756310348215225,0.2,0.3,300
0.056423736298362823,0.2,0.3,350
0.046816265900201229,0.2,0.3,400
0.039878538285080048,0.2,0.3,450
0.051019014348213799,0.2,0.3,500
0.19338375891445789,0.2,0.4,50
0.16765694673389589,0.2,0.4,100
0.082582268295577937,0.2,0.4,150
0.10275843153851084,0.2,0.4,200
0.078535604174921614,0.2,0.4,250
0.068799940034517587,0.2,0.4,300
0.061608103449770038,0.2,0.4,350
0.049688285236919656,0.2,0.4,400
0.055068812465530012,0.2,0.4,450
0.056883183277961345,0.2,0.4,500
0.18933502566241214,0.2,0.5,50
0.19233126563595312,0.2,0.5,100
0.10120921975190583,0.2,0.5,150
0.080054561414722086,0.2,0.5,200
0.059525604956011079,0.2,0.5,250
0.075405769715502363,0.2,0.5,300
0.05220321551879669,0.2,0.5,350
0.066898853745957845,0.2,0.5,400
0.050809598073452707,0.2,0.5,450
0.053166849224644062,0.2,0.5,500
0.1369164915040936,0.2,0.6,50
0.17148556801397821,0.2,0.6,100
0.11355143530231061,0.2,0.6,150
0.096802051985662801,0.2,0.6,200
0.054888286247814999,0.2,0.6,250
0.050680593182183993,0.2,0.6,300
0.080725838057459962,0.2,0.6,350
0.054046330985735441,0.2,0.6,400
0.047407949722754625,0.2,0.6,450
0.057508264739216018,0.2,0.6,500
0.15568575054634501,0.2,0.7,50
0.14867796648280629,0.2,0.7,100
0.14765744568832076,0.2,0.7,150
0.08811730415279688,0.2,0.7,200
0.088926398106378965,0.2,0.7,250
0.078406089224599976,0.2,0.7,300
0.058125273980231519,0.2,0.7,350
0.05931610419560937,0.2,0.7,400
0.058502119848462208,0.2,0.7,450
0.055285151591029716,0.2,0.7,500
0.1166914930885365,0.2,0.8,50
0.15229736165407132,0.2,0.8,100
0.10694687486371608,0.2,0.8,150
0.090495847203079807,0.2,0.8,200
0.065119312334656621,0.2,0.8,250
0.064544115955975603,0.2,0.8,300
0.058332339888359321,0.2,0.8,350
0.05566158298594024,0.2,0.8,400
0.062077390962347843,0.2,0.8,450
0.056553161279613649,0.2,0.8,500
0.17626404759885109,0.2,0.9,50
0.14718513711916767,0.2,0.9,100
0.11415676928755555,0.2,0.9,150
0.1082411593047138,0.2,0.9,200
0.063726228251218056,0.2,0.9,250
0.068747973289691608,0.2,0.9,300
0.066085027956180001,0.2,0.9,350
0.045460014914604725,0.2,0.9,400
0.064305340267459418,0.2,0.9,450
0.053087770513404867,0.2,0.9,500
0.15348573676043753,0.2,1.0,50
0.14503330410343016,0.2,1.0,100
0.1003506830092773,0.2,1.0,150
0.091199385613010511,0.2,1.0,200
0.069838958946059834,0.2,1.0,250
0.064146352407943641,0.2,1.0,300
0.069060227517228859,0.2,1.0,350
0.050355876430870694,0.2,1.0,400
0.059581800695165693,0.2,1.0,450
0.042739032138049797,0.2,1.0,500
0.2604689469568221,0.2,auto,50
0.21903726818581204,0.2,auto,100
0.084402131080733092,0.2,auto,150
0.044379497100746852,0.2,auto,200
0.044337214125018655,0.2,auto,250
0.041060572449830544,0.2,auto,300
0.025969248492570474,0.2,auto,350
0.045562394487207905,0.2,auto,400
0.033958586214312921,0.2,auto,450
0.029761953801592567,0.2,auto,500
0.27056288737606671,0.2,,50
0.16394281697400967,0.2,,100
0.094016806328020799,0.2,,150
0.061123279194728319,0.2,,200
0.048569587627400358,0.2,,250
0.041973859176472929,0.2,,300
0.035799619151322348,0.2,,350
0.027453009228397638,0.2,,400
0.021966531143780606,0.2,,450
0.018183554684652672,0.2,,500
0.20963170426842806,0.3,0.1,50
0.08474469137699206,0.3,0.1,100
0.07634350499039276,0.3,0.1,150
0.052635986110300466,0.3,0.1,200
0.050486984550891761,0.3,0.1,250
0.040588567196884168,0.3,0.1,300
0.03184386623844554,0.3,0.1,350
0.03732222463967682,0.3,0.1,400
0.033275894253386583,0.3,0.1,450
0.035586068107517924,0.3,0.1,500
0.15366105293278604,0.3,0.2,50
0.10202791824342441,0.3,0.2,100
0.074105076049402294,0.3,0.2,150
0.061404266494993032,0.3,0.2,200
0.058825388474637537,0.3,0.2,250
0.044748514949181396,0.3,0.2,300
0.042644048151783957,0.3,0.2,350
0.041964063438510675,0.3,0.2,400
0.035120801309415035,0.3,0.2,450
0.035060614744050374,0.3,0.2,500
0.1669873581354713,0.3,0.3,50
0.093384009532467074,0.3,0.3,100
0.069442972635855749,0.3,0.3,150
0.074046615108181682,0.3,0.3,200
0.052712690131134964,0.3,0.3,250
0.047723328313030201,0.3,0.3,300
0.047930518487604094,0.3,0.3,350
0.052122217701202136,0.3,0.3,400
0.05305219568823355,0.3,0.3,450
0.049777538308701616,0.3,0.3,500
0.16965479784093621,0.3,0.4,50
0.09191004730356539,0.3,0.4,100
0.087809000536612822,0.3,0.4,150
0.082905589622305334,0.3,0.4,200
0.079251611778361722,0.3,0.4,250
0.057152719522910955,0.3,0.4,300
0.045670681287558031,0.3,0.4,350
0.059990802885347666,0.3,0.4,400
0.054346849728267449,0.3,0.4,450
0.05749975498070737,0.3,0.4,500
0.15293349850342397,0.3,0.5,50
0.10134339714168797,0.3,0.5,100
0.11141611995377651,0.3,0.5,150
0.063064467485190762,0.3,0.5,200
0.061439961973642376,0.3,0.5,250
0.068900044728069251,0.3,0.5,300
0.051790705507388603,0.3,0.5,350
0.050265622967171693,0.3,0.5,400
0.052462198528887949,0.3,0.5,450
0.050888623787075191,0.3,0.5,500
0.1161111047998535,0.3,0.6,50
0.11536385024483979,0.3,0.6,100
0.087566279192035468,0.3,0.6,150
0.091297656555260245,0.3,0.6,200
0.064002057452683489,0.3,0.6,250
0.059526452246664717,0.3,0.6,300
0.039055994439693258,0.3,0.6,350
0.057679211418567404,0.3,0.6,400
0.060624222123006166,0.3,0.6,450
0.032982956668211459,0.3,0.6,500
0.1226123560120153,0.3,0.7,50
0.094251746649634621,0.3,0.7,100
0.087218306922725572,0.3,0.7,150
0.061238078617427763,0.3,0.7,200
0.052813453494603528,0.3,0.7,250
0.052155277094252266,0.3,0.7,300
0.060712678941017888,0.3,0.7,350
0.047128846922588487,0.3,0.7,400
0.0513353999660719,0.3,0.7,450
0.042149144969889446,0.3,0.7,500
0.14843908398548084,0.3,0.8,50
0.1173733274895906,0.3,0.8,100
0.050717457234518634,0.3,0.8,150
0.062641654207512554,0.3,0.8,200
0.043334333045240647,0.3,0.8,250
0.052821072975751893,0.3,0.8,300
0.056663916998341946,0.3,0.8,350
0.068187939677142081,0.3,0.8,400
0.053436680608099342,0.3,0.8,450
0.04168326044741457,0.3,0.8,500
0.079918235644636945,0.3,0.9,50
0.1160557408653843,0.3,0.9,100
0.090833861252123158,0.3,0.9,150
0.052412395546611819,0.3,0.9,200
0.061203770244234276,0.3,0.9,250
0.050378595412893801,0.3,0.9,300
0.057765261368695871,0.3,0.9,350
0.033193203355484216,0.3,0.9,400
0.060546448236579488,0.3,0.9,450
0.044744152742532337,0.3,0.9,500
0.093167975982268392,0.3,1.0,50
0.11130146559149134,0.3,1.0,100
0.084153093409571542,0.3,1.0,150
0.043098455051399163,0.3,1.0,200
0.070487920543653479,0.3,1.0,250
0.045053750285602552,0.3,1.0,300
0.034687340063573401,0.3,1.0,350
0.046661963528099606,0.3,1.0,400
0.038952515786759109,0.3,1.0,450
0.041531327778826385,0.3,1.0,500
0.20979731994489326,0.3,auto,50
0.11799955733961252,0.3,auto,100
0.052975392679141087,0.3,auto,150
0.039490041392215847,0.3,auto,200
0.029400117742960152,0.3,auto,250
0.037433817150833784,0.3,auto,300
0.033419980472120782,0.3,auto,350
0.024195935410172752,0.3,auto,400
0.014808563884713209,0.3,auto,450
0.027333818412768145,0.3,auto,500
0.2084841937616973,0.3,,50
0.10377474498230108,0.3,,100
0.049310676352990489,0.3,,150
0.035461526879545999,0.3,,200
0.03868988731452859,0.3,,250
0.037950046627018855,0.3,,300
0.028756604168428034,0.3,,350
0.021425301915552065,0.3,,400
0.02405174876253208,0.3,,450
0.012714700304162574,0.3,,500
0.16330474567343958,0.4,0.1,50
0.084550072383275846,0.4,0.1,100
0.058095094224643935,0.4,0.1,150
0.043513668202944687,0.4,0.1,200
0.047797086525250408,0.4,0.1,250
0.044294069329086763,0.4,0.1,300
0.042719247067680571,0.4,0.1,350
0.037633570491446659,0.4,0.1,400
0.025780344840293325,0.4,0.1,450
0.039416752185049239,0.4,0.1,500
0.14168307527018029,0.4,0.2,50
0.091217349134334796,0.4,0.2,100
0.061566411899278702,0.4,0.2,150
0.051396001968139426,0.4,0.2,200
0.055763732716698884,0.4,0.2,250
0.041127909375018389,0.4,0.2,300
0.039596226832963856,0.4,0.2,350
0.036126177752064947,0.4,0.2,400
0.036055654383108031,0.4,0.2,450
0.036594606999759825,0.4,0.2,500
0.14500936189651981,0.4,0.3,50
0.091586147997933409,0.4,0.3,100
0.061619504707920124,0.4,0.3,150
0.068332590411077324,0.4,0.3,200
0.053616418228023724,0.4,0.3,250
0.046559938100528504,0.4,0.3,300
0.047321293337484756,0.4,0.3,350
0.04200005696602041,0.4,0.3,400
0.033241776723635007,0.4,0.3,450
0.031303170547602253,0.4,0.3,500
0.11782717674476162,0.4,0.4,50
0.097487960761567974,0.4,0.4,100
0.081226818674015475,0.4,0.4,150
0.059518662040498022,0.4,0.4,200
0.055888162708987124,0.4,0.4,250
0.058302187138368551,0.4,0.4,300
0.059093102405236873,0.4,0.4,350
0.051239641461249173,0.4,0.4,400
0.044220688295323114,0.4,0.4,450
0.033696252733742528,0.4,0.4,500
0.14751711177747659,0.4,0.5,50
0.10755327994368247,0.4,0.5,100
0.064477664081247152,0.4,0.5,150
0.054158323527843742,0.4,0.5,200
0.050913081976953996,0.4,0.5,250
0.055561305110011151,0.4,0.5,300
0.048911265354396979,0.4,0.5,350
0.035737810123762592,0.4,0.5,400
0.049071883588107906,0.4,0.5,450
0.04480754210571098,0.4,0.5,500
0.12148261368152485,0.4,0.6,50
0.089094820996913335,0.4,0.6,100
0.047935377779588978,0.4,0.6,150
0.071938691103304295,0.4,0.6,200
0.044057131649974143,0.4,0.6,250
0.04113267203075683,0.4,0.6,300
0.028483423954189926,0.4,0.6,350
0.037112767209408246,0.4,0.6,400
0.038327153079089002,0.4,0.6,450
0.050239001669248946,0.4,0.6,500
0.12946969547840453,0.4,0.7,50
0.083713818380692279,0.4,0.7,100
0.060694315337906556,0.4,0.7,150
0.059015502014833528,0.4,0.7,200
0.057197393842958008,0.4,0.7,250
0.038667641924353409,0.4,0.7,300
0.046366567182088009,0.4,0.7,350
0.041526961123779321,0.4,0.7,400
0.055225717667825427,0.4,0.7,450
0.045717519970064048,0.4,0.7,500
0.10597256286863561,0.4,0.8,50
0.078284504251773079,0.4,0.8,100
0.065137444532404651,0.4,0.8,150
0.056859931900698192,0.4,0.8,200
0.063421938046692827,0.4,0.8,250
0.058846312449731958,0.4,0.8,300
0.046952272254982004,0.4,0.8,350
0.042088164632377162,0.4,0.8,400
0.044389500800949798,0.4,0.8,450
0.035513726439467486,0.4,0.8,500
0.087528261453166542,0.4,0.9,50
0.069536705226629858,0.4,0.9,100
0.0689279227086394,0.4,0.9,150
0.058469823865598493,0.4,0.9,200
0.057692522138866921,0.4,0.9,250
0.048175480324287735,0.4,0.9,300
0.045414900650636685,0.4,0.9,350
0.040063610299166344,0.4,0.9,400
0.044387739124465767,0.4,0.9,450
0.031584851037532773,0.4,0.9,500
0.0948085259403873,0.4,1.0,50
0.06474329388679867,0.4,1.0,100
0.065153570922241791,0.4,1.0,150
0.035806643822670188,0.4,1.0,200
0.055692136982150975,0.4,1.0,250
0.035446482687099365,0.4,1.0,300
0.050418620047784309,0.4,1.0,350
0.041396896209655851,0.4,1.0,400
0.02643196379075298,0.4,1.0,450
0.026134568878811555,0.4,1.0,500
0.17122618041402585,0.4,auto,50
0.078558274656409036,0.4,auto,100
0.040257869750921556,0.4,auto,150
0.043107275948630709,0.4,auto,200
0.024559343993605549,0.4,auto,250
0.02548762354464933,0.4,auto,300
0.020378631401360564,0.4,auto,350
0.023546642346334835,0.4,auto,400
0.017914863738039355,0.4,auto,450
0.015831353409449959,0.4,auto,500
0.14371939363941913,0.4,,50
0.095505772667390618,0.4,,100
0.058620521655769649,0.4,,150
0.031894558955851325,0.4,,200
0.029500380057287997,0.4,,250
0.02083937565079266,0.4,,300
0.020006372375552306,0.4,,350
0.019467125651605535,0.4,,400
0.01569891372307965,0.4,,450
0.017291963336521322,0.4,,500
0.11056039982548478,0.5,0.1,50
0.068282616686211356,0.5,0.1,100
0.045660444688643921,0.5,0.1,150
0.042632109410814037,0.5,0.1,200
0.040295449081224059,0.5,0.1,250
0.034221165869480215,0.5,0.1,300
0.040642541275434027,0.5,0.1,350
0.040055123288179263,0.5,0.1,400
0.041474426971786257,0.5,0.1,450
0.028302931067586048,0.5,0.1,500
0.12148615718581056,0.5,0.2,50
0.074926043772557113,0.5,0.2,100
0.04016176908425953,0.5,0.2,150
0.052188184851319139,0.5,0.2,200
0.040499596612050069,0.5,0.2,250
0.037342305692100598,0.5,0.2,300
0.046050415726818797,0.5,0.2,350
0.039713723398434285,0.5,0.2,400
0.045528073639658106,0.5,0.2,450
0.038893646497191403,0.5,0.2,500
0.1278652935528975,0.5,0.3,50
0.094323268213157549,0.5,0.3,100
0.065710982337321852,0.5,0.3,150
0.065479636953991477,0.5,0.3,200
0.0460967101022026,0.5,0.3,250
0.035392085177622698,0.5,0.3,300
0.04819663387332903,0.5,0.3,350
0.051203015422764418,0.5,0.3,400
0.043167358168454795,0.5,0.3,450
0.031883459445985862,0.5,0.3,500
0.10199107258247087,0.5,0.4,50
0.073866937176153044,0.5,0.4,100
0.073882984524996115,0.5,0.4,150
0.066506613452192859,0.5,0.4,200
0.042322125661092523,0.5,0.4,250
0.036761174065071178,0.5,0.4,300
0.046890165163306817,0.5,0.4,350
0.044285987441963277,0.5,0.4,400
0.045893080656779182,0.5,0.4,450
0.043580562258053637,0.5,0.4,500
0.11989813094415627,0.5,0.5,50
0.07995254036541885,0.5,0.5,100
0.050352933200940045,0.5,0.5,150
0.068364534905533125,0.5,0.5,200
0.045442912374742142,0.5,0.5,250
0.035706123954881028,0.5,0.5,300
0.047117355637918149,0.5,0.5,350
0.047599374682979249,0.5,0.5,400
0.051520321642902059,0.5,0.5,450
0.040653016847346693,0.5,0.5,500
0.075347432998079319,0.5,0.6,50
0.075025662099264312,0.5,0.6,100
0.052808266314761071,0.5,0.6,150
0.048296245808823544,0.5,0.6,200
0.040538179203860554,0.5,0.6,250
0.042287606942237349,0.5,0.6,300
0.026941353716518634,0.5,0.6,350
0.042176870694347141,0.5,0.6,400
0.04469154402277082,0.5,0.6,450
0.044775061065598296,0.5,0.6,500
0.099509822563961917,0.5,0.7,50
0.06086709170369918,0.5,0.7,100
0.045448075052674654,0.5,0.7,150
0.054248237050977942,0.5,0.7,200
0.043687420466397675,0.5,0.7,250
0.048140261013744162,0.5,0.7,300
0.042646406623413936,0.5,0.7,350
0.03853541502310294,0.5,0.7,400
0.039633473521822539,0.5,0.7,450
0.034409775848820198,0.5,0.7,500
0.1083619270356882,0.5,0.8,50
0.066352721359060715,0.5,0.8,100
0.061278791540838332,0.5,0.8,150
0.050144522030078319,0.5,0.8,200
0.049529531413013424,0.5,0.8,250
0.041195460781554588,0.5,0.8,300
0.041059669584432655,0.5,0.8,350
0.042144663293262399,0.5,0.8,400
0.038212873697489234,0.5,0.8,450
0.034882415091762674,0.5,0.8,500
0.099038107062666136,0.5,0.9,50
0.069419769492840275,0.5,0.9,100
0.066111197942186534,0.5,0.9,150
0.050163481413150017,0.5,0.9,200
0.040745204170285404,0.5,0.9,250
0.036938124810486729,0.5,0.9,300
0.04199072068429844,0.5,0.9,350
0.041356064548662808,0.5,0.9,400
0.039858611505077003,0.5,0.9,450
0.038021781380884238,0.5,0.9,500
0.03912062835849138,0.5,1.0,50
0.07464377627891694,0.5,1.0,100
0.062851113557515839,0.5,1.0,150
0.035284773022359342,0.5,1.0,200
0.046904263414200356,0.5,1.0,250
0.035700113965935927,0.5,1.0,300
0.03280823944221551,0.5,1.0,350
0.03688805047293333,0.5,1.0,400
0.04471853773335259,0.5,1.0,450
0.031691723843676238,0.5,1.0,500
0.091355164751103016,0.5,auto,50
0.075021166652584917,0.5,auto,100
0.032638160734154924,0.5,auto,150
0.026297769194427622,0.5,auto,200
0.026200084258967152,0.5,auto,250
0.034621257452926844,0.5,auto,300
0.028925770295446858,0.5,auto,350
0.030111693930780229,0.5,auto,400
0.039139163473683965,0.5,auto,450
0.039861698538074225,0.5,auto,500
0.10542644168664533,0.5,,50
0.058899457767426507,0.5,,100
0.045693084449711437,0.5,,150
0.033347661329634702,0.5,,200
0.030108610268607356,0.5,,250
0.032991895557421776,0.5,,300
0.041144060604856855,0.5,,350
0.029488163505472766,0.5,,400
0.043812886161267252,0.5,,450
0.034383756446718657,0.5,,500
0.081351332501898632,0.6,0.1,50
0.035969763788736148,0.6,0.1,100
0.033362519253985083,0.6,0.1,150
0.038916778515433202,0.6,0.1,200
0.029536884370416933,0.6,0.1,250
0.043220317213473636,0.6,0.1,300
0.037347262444374037,0.6,0.1,350
0.040577007835154,0.6,0.1,400
0.037630844690935784,0.6,0.1,450
0.038294014333682458,0.6,0.1,500
0.075383192836075544,0.6,0.2,50
0.058603955077832025,0.6,0.2,100
0.055594520289776475,0.6,0.2,150
0.033459649463763716,0.6,0.2,200
0.040482277176434406,0.6,0.2,250
0.047952767525922563,0.6,0.2,300
0.032813822499206377,0.6,0.2,350
0.044360839874100569,0.6,0.2,400
0.036519061835870094,0.6,0.2,450
0.037385687447366429,0.6,0.2,500
0.10347183047586871,0.6,0.3,50
0.065261045636328063,0.6,0.3,100
0.057725136526550307,0.6,0.3,150
0.057028713778099545,0.6,0.3,200
0.056946151892135546,0.6,0.3,250
0.039266987632431284,0.6,0.3,300
0.049335140098083471,0.6,0.3,350
0.031844321732444281,0.6,0.3,400
0.033779094499697133,0.6,0.3,450
0.036950657457241964,0.6,0.3,500
0.099967732626123601,0.6,0.4,50
0.049268983293361553,0.6,0.4,100
0.05686340992327886,0.6,0.4,150
0.046005896803242179,0.6,0.4,200
0.042911925380678631,0.6,0.4,250
0.038344189002631028,0.6,0.4,300
0.045997958568501945,0.6,0.4,350
0.048222028272959967,0.6,0.4,400
0.04406218213863191,0.6,0.4,450
0.044072264852184614,0.6,0.4,500
0.085846247289482869,0.6,0.5,50
0.049196833771629575,0.6,0.5,100
0.046863113988174242,0.6,0.5,150
0.054030826291426262,0.6,0.5,200
0.036821605124039793,0.6,0.5,250
0.041312783292842034,0.6,0.5,300
0.040353741495625095,0.6,0.5,350
0.039601272376994158,0.6,0.5,400
0.031756731021279433,0.6,0.5,450
0.026859344422167392,0.6,0.5,500
0.085705097993002785,0.6,0.6,50
0.084267035529978926,0.6,0.6,100
0.054901821375294542,0.6,0.6,150
0.045300444033764202,0.6,0.6,200
0.047537232428651724,0.6,0.6,250
0.037448176420344134,0.6,0.6,300
0.040740339860627951,0.6,0.6,350
0.048623272753046239,0.6,0.6,400
0.042793258918915576,0.6,0.6,450
0.03751694390234725,0.6,0.6,500
0.079101878613478296,0.6,0.7,50
0.057639869941957085,0.6,0.7,100
0.053545962213445389,0.6,0.7,150
0.047621109762278825,0.6,0.7,200
0.036034060429869182,0.6,0.7,250
0.036366807433840562,0.6,0.7,300
0.035547970044772968,0.6,0.7,350
0.050618643447317327,0.6,0.7,400
0.034986312208396778,0.6,0.7,450
0.039488059656027877,0.6,0.7,500
0.07091975181819575,0.6,0.8,50
0.053904450233591583,0.6,0.8,100
0.045547668886477287,0.6,0.8,150
0.02955408901622289,0.6,0.8,200
0.028349191403274712,0.6,0.8,250
0.051271093429211018,0.6,0.8,300
0.050519026645826054,0.6,0.8,350
0.037876842469991782,0.6,0.8,400
0.032396499652670913,0.6,0.8,450
0.044943777493357671,0.6,0.8,500
0.083700866843542276,0.6,0.9,50
0.040544790536131442,0.6,0.9,100
0.061821963932201351,0.6,0.9,150
0.037874715432206073,0.6,0.9,200
0.058533217359474754,0.6,0.9,250
0.043814838400574548,0.6,0.9,300
0.041862661729167645,0.6,0.9,350
0.041906884218933356,0.6,0.9,400
0.035902324031326607,0.6,0.9,450
0.046279538514181706,0.6,0.9,500
0.071670307414294587,0.6,1.0,50
0.046420595161513409,0.6,1.0,100
0.045017599908367623,0.6,1.0,150
0.040837781903330116,0.6,1.0,200
0.042767550016974729,0.6,1.0,250
0.030854537941536753,0.6,1.0,300
0.056876743944112781,0.6,1.0,350
0.043126464930904752,0.6,1.0,400
0.04432147120342507,0.6,1.0,450
0.037807814728056034,0.6,1.0,500
0.1018396932985644,0.6,auto,50
0.057061309575202571,0.6,auto,100
0.055508243223572937,0.6,auto,150
0.058466902573548293,0.6,auto,200
0.049415831427634657,0.6,auto,250
0.032499074961793058,0.6,auto,300
0.050439706007251978,0.6,auto,350
0.032199717208269696,0.6,auto,400
0.048102115105948064,0.6,auto,450
0.062620949699124503,0.6,auto,500
0.090286531314662397,0.6,,50
0.051084957761085792,0.6,,100
0.033957162369266901,0.6,,150
0.045529208519157267,0.6,,200
0.044732677866669623,0.6,,250
0.034891548939226746,0.6,,300
0.042530405131859461,0.6,,350
0.032264061368200175,0.6,,400
0.059865395311024971,0.6,,450
0.063880685138993726,0.6,,500
0.082299054089892285,0.7,0.1,50
0.044750311425063,0.7,0.1,100
0.032166586035134413,0.7,0.1,150
0.028931554140874814,0.7,0.1,200
0.031567356614277911,0.7,0.1,250
0.036183627189538811,0.7,0.1,300
0.033843684202467743,0.7,0.1,350
0.035097504694912747,0.7,0.1,400
0.039068378023467569,0.7,0.1,450
0.023380496387437107,0.7,0.1,500
0.086883558989075363,0.7,0.2,50
0.048593071057278232,0.7,0.2,100
0.038166129611678055,0.7,0.2,150
0.036378769744830682,0.7,0.2,200
0.033527592916635526,0.7,0.2,250
0.032453425350924339,0.7,0.2,300
0.033351193162963769,0.7,0.2,350
0.032662483855308816,0.7,0.2,400
0.040252621857453319,0.7,0.2,450
0.037122794692367685,0.7,0.2,500
0.065223829025467028,0.7,0.3,50
0.045379970377088165,0.7,0.3,100
0.059635331592246363,0.7,0.3,150
0.037450148257022101,0.7,0.3,200
0.037608729275133299,0.7,0.3,250
0.048559474050869453,0.7,0.3,300
0.037418689937029591,0.7,0.3,350
0.039241197550725193,0.7,0.3,400
