sha,issues,change_type,name,additions,removals,context,message
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,math-scala/pom.xml,4,0,6,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,math-scala/src/main/scala/org/apache/mahout/math/scalabindings/MatrixOps.scala,20,2,22,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,math-scala/src/main/scala/org/apache/mahout/math/scalabindings/SSVD.scala,88,0,14,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,math-scala/src/main/scala/org/apache/mahout/math/scalabindings/VectorOps.scala,13,3,19,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,math-scala/src/main/scala/org/apache/mahout/math/scalabindings/package.scala,22,0,10,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,math-scala/src/test/scala/org/apache/mahout/math/scalabindings/MathSuite.scala,91,17,25,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,math-scala/src/test/scala/org/apache/mahout/math/scalabindings/MatlabLikeMatrixOpsSuite.scala,2,1,7,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,math-scala/src/test/scala/org/apache/mahout/math/scalabindings/MatrixOpsSuite.scala,22,5,27,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,math-scala/src/test/scala/org/apache/mahout/math/scalabindings/RLikeMatrixOpsSuite.scala,2,1,7,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,math-scala/src/test/scala/org/apache/mahout/math/scalabindings/RLikeVectorOpsSuite.scala,2,1,11,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,math-scala/src/test/scala/org/apache/mahout/math/scalabindings/VectorOpsSuite.scala,3,8,7,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,A,math-scala/src/test/scala/org/apache/mahout/test/LoggerConfiguration.scala,19,0,0,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,A,math-scala/src/test/scala/org/apache/mahout/test/MahoutSuite.scala,16,0,0,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/pom.xml,8,0,6,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/blas/AinCoreB.scala,28,8,19,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/blas/AtB.scala,1,1,6,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,A,spark/src/main/scala/org/apache/mahout/sparkbindings/blas/Ax.scala,61,0,0,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/CheckpointedDrm.scala,3,0,4,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/CheckpointedDrmBase.scala,1,4,16,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/CheckpointedOps.scala,27,2,18,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/DrmLike.scala,1,4,9,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/RLikeDrmOps.scala,13,1,16,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/decompositions/DQR.scala,2,2,7,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,A,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/decompositions/DSPCA.scala,154,0,0,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/decompositions/DSSVD.scala,10,9,35,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/package.scala,23,2,21,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/plan/CheckpointAction.scala,48,28,55,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/plan/OpAewB.scala,0,2,4,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/plan/OpAewScalar.scala,0,2,4,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/plan/OpAt.scala,0,3,4,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/plan/OpAtAnyKey.scala,0,3,4,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,A,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/plan/OpAtx.scala,42,0,0,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,A,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/plan/OpAx.scala,42,0,0,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/plan/OpMapBlock.scala,5,9,14,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/main/scala/org/apache/mahout/sparkbindings/drm/plan/OpRowRange.scala,0,3,4,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/test/scala/org/apache/mahout/sparkbindings/drm/DrmLikeOpsSuite.scala,3,3,12,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/test/scala/org/apache/mahout/sparkbindings/drm/RLikeDrmOpsSuite.scala,183,3,23,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/test/scala/org/apache/mahout/sparkbindings/drm/decompositions/MathSuite.scala,66,4,29,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/test/scala/org/apache/mahout/sparkbindings/test/LoggerConfiguration.scala,5,7,6,68
f53cfe112513cd4ff37d2d5dbefa6c95973bafde,1346,M,spark/src/test/scala/org/apache/mahout/sparkbindings/test/MahoutLocalContext.scala,3,3,17,68
6cf991c60ac73dbd32b26d8ea0b773ac07d16193,1563,M,CHANGELOG,2,0,6,2
6cf991c60ac73dbd32b26d8ea0b773ac07d16193,1563,M,h2o/pom.xml,32,112,63,2
6cf991c60ac73dbd32b26d8ea0b773ac07d16193,1563,M,math/pom.xml,0,2,6,2
6cf991c60ac73dbd32b26d8ea0b773ac07d16193,1563,M,math-scala/pom.xml,28,75,45,2
6cf991c60ac73dbd32b26d8ea0b773ac07d16193,1563,M,pom.xml,41,7,40,2
6cf991c60ac73dbd32b26d8ea0b773ac07d16193,1563,M,spark/pom.xml,35,95,51,2
6cf991c60ac73dbd32b26d8ea0b773ac07d16193,1563,M,spark-shell/pom.xml,29,88,56,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/H2OBlockMatrix.java,2,2,12,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/H2OHelper.java,3,3,18,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/ABt.java,1,1,6,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/AewB.java,1,1,6,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/AewScalar.java,1,1,6,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/At.java,1,1,6,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/AtA.java,1,1,6,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/AtB.java,1,1,6,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/Atx.java,1,1,6,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/Ax.java,1,2,12,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/Cbind.java,1,1,6,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/Par.java,2,2,12,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/Rbind.java,2,2,10,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/RowRange.java,2,2,12,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/TimesRightMatrix.java,2,2,12,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,h2o/src/test/scala/org/apache/mahout/h2obindings/test/DistributedH2OSuite.scala,1,1,6,2
f5f54a1560c708913c30d460bec361eb71ab0bd7,1590,M,pom.xml,1,1,6,2
fcb436d2a7ed399dd8006b3254e655634000f4a1,1577,M,math/src/main/java/org/apache/mahout/math/als/ImplicitFeedbackAlternatingLeastSquaresSolver.java,2,2,6,2
d8e0568e7ff45e5fcbccf4a5aaa2df6059c4aade,1605,M,CHANGELOG,2,0,6,2
d8e0568e7ff45e5fcbccf4a5aaa2df6059c4aade,1605,M,mr/src/test/java/org/apache/mahout/classifier/df/tools/VisualizerTest.java,62,62,86,2
8a1978a753192a82f602f3d791ed9946cc7bcf08,1672,M,math/pom.xml,1,1,6,2
8a1978a753192a82f602f3d791ed9946cc7bcf08,1672,M,math/src/main/java/org/apache/mahout/math/stats/OnlineSummarizer.java,1,1,6,2
94b08db7c444d5a00929e8a52e4359cc029bf237,1504,M,core/src/main/java/org/apache/mahout/classifier/naivebayes/ComplementaryNaiveBayesClassifier.java,5,8,15,4
94b08db7c444d5a00929e8a52e4359cc029bf237,1504,M,core/src/main/java/org/apache/mahout/classifier/naivebayes/NaiveBayesModel.java,1,3,16,4
94b08db7c444d5a00929e8a52e4359cc029bf237,1504,M,core/src/main/java/org/apache/mahout/classifier/naivebayes/StandardNaiveBayesClassifier.java,3,4,12,4
94b08db7c444d5a00929e8a52e4359cc029bf237,1504,M,core/src/main/java/org/apache/mahout/classifier/naivebayes/training/TrainNaiveBayesJob.java,7,11,39,4
5e07c8646f46ce55400094c3ab817a87fbf3d5b5,1667,M,pom.xml,3,0,6,2
628b1302f273accf53b2d91e6f7ac90e20c4102f,1630,M,CHANGELOG,2,0,6,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/java/org/apache/mahout/h2obindings/H2OHdfs.java,8,9,43,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/java/org/apache/mahout/h2obindings/H2OHelper.java,16,19,62,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/ABt.java,0,1,6,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/AewB.java,0,1,6,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/AewScalar.java,0,1,6,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/At.java,1,2,12,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/AtA.java,1,2,12,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/AtB.java,1,2,12,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/Atx.java,1,3,12,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/Cbind.java,0,2,7,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/Par.java,1,1,6,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/Rbind.java,2,2,6,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/java/org/apache/mahout/h2obindings/ops/TimesRightMatrix.java,0,1,6,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/scala/org/apache/mahout/h2obindings/H2OEngine.scala,5,5,14,2
c96498680df551f2cbd2a4735d9408044a0c7bc3,1500,M,h2o/src/main/scala/org/apache/mahout/h2obindings/drm/CheckpointedDrmH2O.scala,2,2,9,2
6731710c30ae09092b058935b416d42b9ce77b11,1510,M,CHANGELOG,2,0,6,4
6731710c30ae09092b058935b416d42b9ce77b11,1510,A,spark-shell/mahout-spark-shell.iml,138,0,0,4
575f8c2bd491122e777523bde284eeb6def74796,1532,M,CHANGELOG,2,0,6,4
575f8c2bd491122e777523bde284eeb6def74796,1532,M,math-scala/src/main/scala/org/apache/mahout/math/scalabindings/package.scala,45,1,12,4
575f8c2bd491122e777523bde284eeb6def74796,1532,M,math-scala/src/test/scala/org/apache/mahout/math/scalabindings/MathSuite.scala,47,0,6,4
a47466fbc31df0335b37de2f4d190ea1c9b22fa9,1526,M,CHANGELOG,2,0,6,4
a47466fbc31df0335b37de2f4d190ea1c9b22fa9,1526,D,examples/build.xml,0,89,0,4
3a284f5eb89cf09b61b73cf6ff2711741bbacc7a,1310,M,CHANGELOG,2,0,6,4
3a284f5eb89cf09b61b73cf6ff2711741bbacc7a,1310,M,examples/src/main/java/org/apache/mahout/classifier/sgd/SGDHelper.java,2,2,6,4
3a284f5eb89cf09b61b73cf6ff2711741bbacc7a,1310,M,examples/src/main/java/org/apache/mahout/classifier/sgd/TrainNewsGroups.java,3,2,6,4
3a284f5eb89cf09b61b73cf6ff2711741bbacc7a,1310,M,integration/src/test/java/org/apache/mahout/text/SequenceFilesFromMailArchivesTest.java,29,12,17,4
3a284f5eb89cf09b61b73cf6ff2711741bbacc7a,1310,M,math/src/test/java/org/apache/mahout/math/MahoutTestCase.java,1,1,6,4
3a284f5eb89cf09b61b73cf6ff2711741bbacc7a,1310,M,mrlegacy/src/test/java/org/apache/mahout/clustering/fuzzykmeans/TestFuzzyKmeansClustering.java,2,2,12,4
3a284f5eb89cf09b61b73cf6ff2711741bbacc7a,1310,M,mrlegacy/src/test/java/org/apache/mahout/clustering/kmeans/TestKmeansClustering.java,3,3,18,4
3a284f5eb89cf09b61b73cf6ff2711741bbacc7a,1310,M,pom.xml,1,1,6,4
3a284f5eb89cf09b61b73cf6ff2711741bbacc7a,1310,M,spark/pom.xml,49,0,6,4
be5a05d126e5bf275c4bd1766962493f1c8ac342,1630,M,math/src/main/java/org/apache/mahout/math/SparseColumnMatrix.java,10,0,4,2
31fed42cb8afee148da17eeeb0a2e858ac9af142,1434,M,CHANGELOG,2,0,6,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,examples/src/main/java/org/apache/mahout/classifier/NewsgroupHelper.java,18,17,18,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,integration/pom.xml,0,11,6,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,integration/src/main/java/org/apache/mahout/text/LuceneSegmentInputFormat.java,3,2,18,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,integration/src/main/java/org/apache/mahout/text/LuceneSegmentInputSplit.java,8,6,19,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,integration/src/main/java/org/apache/mahout/text/LuceneSegmentRecordReader.java,3,1,13,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,integration/src/main/java/org/apache/mahout/text/LuceneStorageConfiguration.java,3,2,16,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,integration/src/main/java/org/apache/mahout/text/MailArchivesClusteringAnalyzer.java,14,7,28,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,A,integration/src/main/java/org/apache/mahout/text/ReadOnlyFileSystemDirectory.java,354,0,0,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,integration/src/main/java/org/apache/mahout/text/SequenceFilesFromLuceneStorage.java,4,2,24,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,integration/src/main/java/org/apache/mahout/text/SequenceFilesFromLuceneStorageDriver.java,3,1,12,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,integration/src/main/java/org/apache/mahout/text/wikipedia/WikipediaAnalyzer.java,6,5,19,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,integration/src/main/java/org/apache/mahout/utils/regex/AnalyzerTransformer.java,2,1,12,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,mr/src/main/java/org/apache/mahout/Version.java,3,3,7,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,mr/src/main/java/org/apache/mahout/common/lucene/AnalyzerUtils.java,2,2,12,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,mr/src/main/java/org/apache/mahout/vectorizer/DictionaryVectorizer.java,7,7,31,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,mr/src/main/java/org/apache/mahout/vectorizer/DocumentProcessor.java,1,1,6,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,mr/src/main/java/org/apache/mahout/vectorizer/encoders/AdaptiveWordValueEncoder.java,1,1,8,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,mr/src/main/java/org/apache/mahout/vectorizer/encoders/ContinuousValueEncoder.java,1,1,6,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,mr/src/main/java/org/apache/mahout/vectorizer/encoders/Dictionary.java,5,4,18,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,mr/src/main/java/org/apache/mahout/vectorizer/encoders/FeatureVectorEncoder.java,6,6,15,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,mr/src/main/java/org/apache/mahout/vectorizer/encoders/InteractionValueEncoder.java,3,2,13,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,mr/src/main/java/org/apache/mahout/vectorizer/encoders/StaticWordValueEncoder.java,2,2,8,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,mr/src/main/java/org/apache/mahout/vectorizer/encoders/TextValueEncoder.java,8,8,14,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,mr/src/main/java/org/apache/mahout/vectorizer/term/TFPartialVectorReducer.java,14,9,31,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,mr/src/main/java/org/apache/mahout/vectorizer/tfidf/TFIDFConverter.java,6,6,25,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,mr/src/test/java/org/apache/mahout/vectorizer/encoders/TextValueEncoderTest.java,6,6,30,4
db624ef35c8174e9bd5a9f63f9e2957e8bd594b8,1649,M,pom.xml,2,2,6,4
f6fd0ce109f425fd56237b92a21dec09cd0388f0,1429,M,CHANGELOG,2,0,6,4
f6fd0ce109f425fd56237b92a21dec09cd0388f0,1429,M,core/src/main/java/org/apache/mahout/cf/taste/hadoop/als/SolveImplicitFeedbackMapper.java,1,1,6,4
f6fd0ce109f425fd56237b92a21dec09cd0388f0,1429,M,core/src/main/java/org/apache/mahout/cf/taste/impl/recommender/svd/ALSWRFactorizer.java,4,2,12,4
f6fd0ce109f425fd56237b92a21dec09cd0388f0,1429,M,math/src/main/java/org/apache/mahout/math/als/ImplicitFeedbackAlternatingLeastSquaresSolver.java,49,18,39,4
9f036af1028a8456ef50102222765efabad69f01,1427,M,core/src/test/java/org/apache/mahout/vectorizer/collocations/llr/CollocMapperTest.java,1,1,6,4
9f036af1028a8456ef50102222765efabad69f01,1427,M,integration/src/main/java/org/apache/mahout/utils/SequenceFileDumper.java,2,2,14,4
9f036af1028a8456ef50102222765efabad69f01,1427,M,integration/src/main/java/org/apache/mahout/utils/SplitInputJob.java,32,57,71,4
9f036af1028a8456ef50102222765efabad69f01,1427,M,integration/src/main/java/org/apache/mahout/utils/vectors/VectorDumper.java,2,2,16,4
9f036af1028a8456ef50102222765efabad69f01,1427,M,integration/src/test/java/org/apache/mahout/utils/SplitInputTest.java,4,11,21,4
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/benchmark/ClosestCentroidBenchmark.java,0,2,6,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/benchmark/SerializationBenchmark.java,12,19,55,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/benchmark/VectorBenchmarks.java,22,23,43,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/cf/taste/impl/model/hbase/HBaseDataModel.java,19,23,61,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/cf/taste/impl/model/jdbc/AbstractJDBCDataModel.java,13,16,36,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/cf/taste/impl/model/mongodb/MongoDBDataModel.java,26,28,41,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/cf/taste/impl/similarity/jdbc/MySQLJDBCItemSimilarity.java,0,1,6,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/classifier/ConfusionMatrixDumper.java,10,11,12,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/clustering/cdbw/CDbwEvaluator.java,7,8,24,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/clustering/conversion/InputMapper.java,8,8,18,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/clustering/evaluation/ClusterEvaluator.java,5,6,18,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/clustering/evaluation/RepresentativePointsDriver.java,9,21,47,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/clustering/evaluation/RepresentativePointsMapper.java,5,5,27,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/clustering/lda/LDAPrintTopics.java,7,8,37,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/text/LuceneIndexHelper.java,2,1,6,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/text/LuceneSegmentInputFormat.java,5,5,18,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/text/LuceneSegmentRecordReader.java,0,1,5,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/text/LuceneStorageConfiguration.java,13,12,25,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/text/MailArchivesClusteringAnalyzer.java,1,0,6,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/text/PrefixAdditionFilter.java,1,7,18,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/text/SequenceFilesFromDirectory.java,4,8,26,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/text/SequenceFilesFromLuceneStorageDriver.java,7,8,24,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/text/SequenceFilesFromLuceneStorageMapper.java,4,5,22,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/text/SequenceFilesFromMailArchives.java,7,11,37,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/text/WholeFileRecordReader.java,8,12,34,2
85f9ece660407fe68ad61560ebd723a57ec761e6,1652,M,integration/src/main/java/org/apache/mahout/text/WikipediaToSequenceFile.java,2,2,15,2
