algorithm,alpha,decay,eta,iterations,max_bound_iterations,num_topics,offset,passes,random_seed_value,perplexity,include_additions,include_context,include_message,include_removals
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,106.425614504,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,2,105.596230863,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,3,106.162134342,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,4,105.427845738,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,5,106.172223522,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,6,105.725485436,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,7,105.645968421,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,8,105.818672169,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,9,106.036461368,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,10,105.478458851,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,11,106.490017938,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,12,106.885220655,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,13,106.182303399,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,14,106.695221112,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,15,106.309067467,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,16,106.51715786,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,17,106.185740495,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,18,106.391095846,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,19,106.439476279,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,20,106.037758166,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,21,106.071244699,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,22,106.14142689,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,23,105.473976689,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,24,106.5865475,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,25,106.054934778,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,26,106.041183312,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,27,105.793580428,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,28,106.286021023,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,29,106.530335169,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,30,105.44286934,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,31,106.089592811,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,32,105.900993173,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,33,105.802878322,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,34,106.297966391,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,35,106.517516162,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,36,106.407913992,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,37,106.202378777,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,38,105.528347649,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,39,106.064695815,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,40,105.812546553,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,41,106.269061789,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,42,106.433059841,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,43,106.250865991,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,44,106.358648913,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,45,106.068593345,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,46,106.326009723,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,47,106.316823496,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,48,106.076257744,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,49,106.446460521,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,50,106.142525008,True,True,False,True
