algorithm,alpha,decay,eta,iterations,max_bound_iterations,num_topics,offset,passes,random_seed_value,perplexity,include_additions,include_context,include_message,include_removals
batch,auto,0.5,auto,1000,1000,100,1.0,1,1,500.352590223,True,True,False,True
batch,auto,0.5,auto,1000,1000,200,1.0,1,1,494.583893456,True,True,False,True
batch,auto,0.5,auto,1000,1000,500,1.0,1,1,672.651477691,True,True,False,True
batch,auto,0.5,0.01,1000,1000,100,1.0,1,1,209.085171214,True,True,False,True
batch,auto,0.5,0.005,1000,1000,200,1.0,1,1,280.397749409,True,True,False,True
batch,auto,0.5,0.002,1000,1000,500,1.0,1,1,522.588477851,True,True,False,True
batch,auto,0.5,0.02,1000,1000,100,1.0,1,1,210.603880979,True,True,False,True
batch,auto,0.5,0.01,1000,1000,200,1.0,1,1,264.472180092,True,True,False,True
batch,auto,0.5,0.004,1000,1000,500,1.0,1,1,437.103841049,True,True,False,True
batch,auto,0.5,0.05,1000,1000,100,1.0,1,1,243.890214332,True,True,False,True
batch,auto,0.5,0.025,1000,1000,200,1.0,1,1,262.444315472,True,True,False,True
batch,auto,0.5,0.01,1000,1000,500,1.0,1,1,364.307552855,True,True,False,True
batch,0.01,0.5,auto,1000,1000,100,1.0,1,1,501.070676015,True,True,False,True
batch,0.005,0.5,auto,1000,1000,200,1.0,1,1,495.844124585,True,True,False,True
batch,0.002,0.5,auto,1000,1000,500,1.0,1,1,675.510874262,True,True,False,True
batch,0.01,0.5,0.01,1000,1000,100,1.0,1,1,209.509760525,True,True,False,True
batch,0.005,0.5,0.005,1000,1000,200,1.0,1,1,281.183381815,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,524.845769244,True,True,False,True
batch,0.01,0.5,0.02,1000,1000,100,1.0,1,1,211.068604363,True,True,False,True
batch,0.005,0.5,0.01,1000,1000,200,1.0,1,1,269.892546752,True,True,False,True
batch,0.002,0.5,0.004,1000,1000,500,1.0,1,1,439.237282144,True,True,False,True
batch,0.01,0.5,0.05,1000,1000,100,1.0,1,1,244.633269083,True,True,False,True
batch,0.005,0.5,0.025,1000,1000,200,1.0,1,1,263.359542201,True,True,False,True
batch,0.002,0.5,0.01,1000,1000,500,1.0,1,1,366.1619201,True,True,False,True
batch,0.02,0.5,auto,1000,1000,100,1.0,1,1,501.238908515,True,True,False,True
batch,0.01,0.5,auto,1000,1000,200,1.0,1,1,495.49033071,True,True,False,True
batch,0.004,0.5,auto,1000,1000,500,1.0,1,1,672.223462897,True,True,False,True
batch,0.02,0.5,0.01,1000,1000,100,1.0,1,1,209.418099846,True,True,False,True
batch,0.01,0.5,0.005,1000,1000,200,1.0,1,1,280.842919584,True,True,False,True
batch,0.004,0.5,0.002,1000,1000,500,1.0,1,1,507.652923384,True,True,False,True
batch,0.02,0.5,0.02,1000,1000,100,1.0,1,1,210.955158827,True,True,False,True
batch,0.01,0.5,0.01,1000,1000,200,1.0,1,1,269.742060328,True,True,False,True
batch,0.004,0.5,0.004,1000,1000,500,1.0,1,1,436.108234175,True,True,False,True
batch,0.02,0.5,0.05,1000,1000,100,1.0,1,1,245.669666268,True,True,False,True
batch,0.01,0.5,0.025,1000,1000,200,1.0,1,1,264.007979586,True,True,False,True
batch,0.004,0.5,0.01,1000,1000,500,1.0,1,1,366.685493341,True,True,False,True
batch,0.05,0.5,auto,1000,1000,100,1.0,1,1,506.912299176,True,True,False,True
batch,0.025,0.5,auto,1000,1000,200,1.0,1,1,495.880063818,True,True,False,True
batch,0.01,0.5,auto,1000,1000,500,1.0,1,1,672.260255953,True,True,False,True
batch,0.05,0.5,0.01,1000,1000,100,1.0,1,1,211.640074082,True,True,False,True
batch,0.025,0.5,0.005,1000,1000,200,1.0,1,1,281.489376368,True,True,False,True
batch,0.01,0.5,0.002,1000,1000,500,1.0,1,1,506.121751995,True,True,False,True
batch,0.05,0.5,0.02,1000,1000,100,1.0,1,1,212.290369858,True,True,False,True
batch,0.025,0.5,0.01,1000,1000,200,1.0,1,1,266.39816381,True,True,False,True
batch,0.01,0.5,0.004,1000,1000,500,1.0,1,1,435.427063836,True,True,False,True
batch,0.05,0.5,0.05,1000,1000,100,1.0,1,1,248.459511131,True,True,False,True
batch,0.025,0.5,0.025,1000,1000,200,1.0,1,1,266.614339976,True,True,False,True
batch,0.01,0.5,0.01,1000,1000,500,1.0,1,1,365.616281214,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,590.74618102,True,True,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,518.578794508,True,False,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,452.990691945,True,False,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,427.359938937,True,True,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,411.226189235,True,True,False,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,380.664267383,True,False,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,352.950834581,True,False,False,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,283.478862211,False,True,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,243.75094653,False,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,236.964843007,False,False,True,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,224.968032902,False,False,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,117.217715,False,True,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,102.577505107,False,True,False,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,121.098702624,False,False,True,False
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,524.845769244,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,2,485.027347337,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,3,533.270851349,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,4,502.65341484,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,5,510.814414411,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,6,478.035310092,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,7,505.596143664,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,8,496.482970855,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,9,527.407951124,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,10,513.297726913,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,11,482.575449946,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,12,526.944094443,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,13,524.667898523,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,14,520.225222834,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,15,548.918632677,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,16,543.773336383,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,17,644.40654638,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,18,506.214500803,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,19,452.907470368,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,20,572.724851103,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,21,486.980609959,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,22,509.480808372,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,23,520.166554164,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,24,463.904766961,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,25,528.135150796,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,26,457.29461401,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,27,486.462288876,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,28,490.489447225,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,29,531.230177086,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,30,528.339413422,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,31,451.834837982,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,32,526.086373382,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,33,532.110675217,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,34,461.386086711,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,35,480.023225421,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,36,473.07038205,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,37,530.0370087,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,38,485.316450996,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,39,559.535146442,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,40,451.607359741,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,41,493.510919616,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,42,516.117061938,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,43,565.361584267,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,44,549.124120633,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,45,521.492408307,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,46,476.89421931,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,47,586.397308849,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,48,491.156276773,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,49,564.975296769,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,50,493.379276414,True,True,False,True
