sha,issues,change_type,name
04dfe697516dd9823b00693b22a48be288e8ca87,550,A,src/recipes/queue/src/java/org/apache/zookeeper/recipes/queue/DistributedQueue.java
04dfe697516dd9823b00693b22a48be288e8ca87,550,A,src/recipes/queue/test/org/apache/zookeeper/recipes/queue/DistributedQueueTest.java
04dfe697516dd9823b00693b22a48be288e8ca87,550,M,CHANGES.txt
04dfe697516dd9823b00693b22a48be288e8ca87,550,M,src/recipes/lock/src/c/tests/zkServer.sh
04dfe697516dd9823b00693b22a48be288e8ca87,550,M,src/recipes/README.txt
0501da38132e573699fa363959485476f56fd08e,1697,M,CHANGES.txt
0501da38132e573699fa363959485476f56fd08e,1697,M,src/java/main/org/apache/zookeeper/server/quorum/LearnerHandler.java
0501da38132e573699fa363959485476f56fd08e,1697,M,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
050e886afdaa897cbfd1fa897bf9897aa6d9e2e2,1318,M,CHANGES.txt
050e886afdaa897cbfd1fa897bf9897aa6d9e2e2,1318,M,src/contrib/zkpython/src/c/zookeeper.c
051debb3cd9b6fcdc24b2f71d1f7d1c66780ff96,2074,M,CHANGES.txt
051debb3cd9b6fcdc24b2f71d1f7d1c66780ff96,2074,M,src/java/main/org/apache/zookeeper/ZooKeeperMain.java
058ec02b707e778ca6fb5723d7fad7a99f25c840,1367,A,src/java/test/org/apache/zookeeper/server/quorum/SnapshotSessionTest.java
058ec02b707e778ca6fb5723d7fad7a99f25c840,1367,M,CHANGES.txt
058ec02b707e778ca6fb5723d7fad7a99f25c840,1367,M,src/java/main/org/apache/zookeeper/server/FinalRequestProcessor.java
058ec02b707e778ca6fb5723d7fad7a99f25c840,1367,M,src/java/main/org/apache/zookeeper/server/quorum/LeaderZooKeeperServer.java
058ec02b707e778ca6fb5723d7fad7a99f25c840,1367,M,src/java/main/org/apache/zookeeper/server/quorum/Learner.java
058ec02b707e778ca6fb5723d7fad7a99f25c840,1367,M,src/java/main/org/apache/zookeeper/server/quorum/LearnerZooKeeperServer.java
058ec02b707e778ca6fb5723d7fad7a99f25c840,1367,M,src/java/main/org/apache/zookeeper/server/ZooKeeperServer.java
0597f66060a6e194d1dbfb2bbee38aa788ac3ebb,1097,M,CHANGES.txt
0597f66060a6e194d1dbfb2bbee38aa788ac3ebb,1097,M,src/java/main/org/apache/zookeeper/server/DataTree.java
0597f66060a6e194d1dbfb2bbee38aa788ac3ebb,1097,M,src/java/test/org/apache/zookeeper/test/ZooKeeperQuotaTest.java
05dbbfccb336476b5457856352026d7887da7275,1344,M,CHANGES.txt
05dbbfccb336476b5457856352026d7887da7275,1344,M,src/java/main/org/apache/zookeeper/Op.java
05dbbfccb336476b5457856352026d7887da7275,1344,M,src/java/main/org/apache/zookeeper/Transaction.java
05dbbfccb336476b5457856352026d7887da7275,1344,M,src/java/main/org/apache/zookeeper/ZooKeeper.java
05dbbfccb336476b5457856352026d7887da7275,1344,M,src/java/test/org/apache/zookeeper/test/MultiTransactionTest.java
06676599e1276e7e32fe8ae645fa4968a96d81ab,1185,M,CHANGES.txt
06676599e1276e7e32fe8ae645fa4968a96d81ab,1185,M,src/java/main/org/apache/zookeeper/ClientCnxn.java
06676599e1276e7e32fe8ae645fa4968a96d81ab,1185,M,src/java/main/org/apache/zookeeper/client/ZooKeeperSaslClient.java
06676599e1276e7e32fe8ae645fa4968a96d81ab,1185,M,src/java/test/org/apache/zookeeper/test/SaslAuthFailTest.java
06676599e1276e7e32fe8ae645fa4968a96d81ab,1185,M,src/java/test/org/apache/zookeeper/test/SaslAuthTest.java
06fb080fbd1f172a115baf3cbd548dc13822bafc,764,M,CHANGES.txt
06fb080fbd1f172a115baf3cbd548dc13822bafc,764,M,src/java/main/org/apache/zookeeper/server/quorum/FastLeaderElection.java
06fb080fbd1f172a115baf3cbd548dc13822bafc,764,M,src/java/main/org/apache/zookeeper/server/quorum/LeaderElection.java
06fb080fbd1f172a115baf3cbd548dc13822bafc,764,M,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeer.java
06fb080fbd1f172a115baf3cbd548dc13822bafc,764,M,src/java/main/org/apache/zookeeper/server/quorum/QuorumPeerMain.java
06fb080fbd1f172a115baf3cbd548dc13822bafc,764,M,src/java/main/org/apache/zookeeper/server/quorum/QuorumZooKeeperServer.java
06fb080fbd1f172a115baf3cbd548dc13822bafc,764,M,src/java/test/org/apache/zookeeper/test/AsyncHammerTest.java
06fb080fbd1f172a115baf3cbd548dc13822bafc,764,M,src/java/test/org/apache/zookeeper/test/HierarchicalQuorumTest.java
06fb080fbd1f172a115baf3cbd548dc13822bafc,764,M,src/java/test/org/apache/zookeeper/test/LENonTerminateTest.java
06fb080fbd1f172a115baf3cbd548dc13822bafc,764,M,src/java/test/org/apache/zookeeper/test/QuorumBase.java
06ff4196873e1c087ddf2de1bca899087c4610ed,1389,M,bin/zkServer.sh
06ff4196873e1c087ddf2de1bca899087c4610ed,1389,M,CHANGES.txt
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,CHANGES.txt
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/bookkeeperConfig.html
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/bookkeeperConfig.pdf
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/bookkeeperOverview.html
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/bookkeeperOverview.pdf
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/bookkeeperProgrammer.html
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/bookkeeperProgrammer.pdf
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/bookkeeperStarted.html
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/bookkeeperStarted.pdf
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/bookkeeperStream.html
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/bookkeeperStream.pdf
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/index.html
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/index.pdf
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/javaExample.html
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/javaExample.pdf
0704c7e99ed44e0a28b656e35860af57d03e05c8,1327,M,docs/linkmap.html
