algorithm,alpha,decay,eta,iterations,max_bound_iterations,num_topics,offset,passes,random_seed_value,perplexity,include_additions,include_context,include_message,include_removals
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,1,38.6830414907,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,2,38.5266871011,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,3,38.5428210708,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,4,38.2631672882,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,5,38.579198871,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,6,38.5713646513,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,7,38.4877543763,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,8,38.7501411466,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,9,38.5809796307,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,10,38.6366803108,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,11,38.5272087952,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,12,38.6671088659,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,13,38.5579459636,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,14,38.6664785483,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,15,38.730994713,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,16,38.5926997735,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,17,38.8348740694,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,18,38.6263903857,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,19,38.4133985728,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,20,38.6113757299,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,21,38.3879177882,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,22,38.4088017853,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,23,38.5374683849,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,24,38.6396912285,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,25,38.3886193098,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,26,38.7709834112,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,27,38.6922002154,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,28,38.6067793178,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,29,38.5004654824,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,30,38.7104371837,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,31,38.7096977328,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,32,38.577887792,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,33,38.6687828649,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,34,38.5673563226,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,35,38.8422431642,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,36,38.7038165822,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,37,38.4327196321,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,38,38.5843521089,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,39,38.4997692719,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,40,38.6460356682,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,41,38.6410397649,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,42,38.3827511211,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,43,38.7310487435,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,44,38.7182417024,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,45,38.5146940827,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,46,38.5862100595,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,47,38.6865503748,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,48,38.580986881,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,49,38.4998765168,True,True,False,True
batch,0.002,0.5,0.002,1000,1000,500,1.0,1,50,38.7697884205,True,True,False,True
